record_type,stage,population,comparison,draw,metric,value,interval_level,lower,upper
draw,A_primary,pooled,U1_minus_U0,21.0,auc_improvement,0.009458615568770923,,,
draw,A_primary,pooled,U1_minus_U0,21.0,top_decile_precision_improvement,0.002384270205761041,,,
draw,A_diagnostic,pooled,R1_minus_R0,21.0,log_loss_improvement,0.0008184999070073862,,,
draw,A_diagnostic,pooled,R1_minus_R0,21.0,brier_improvement,0.0001137996951296738,,,
draw,A_primary,ordinal_6,U1_minus_U0,21.0,log_loss_improvement,0.0057354820908221416,,,
draw,A_primary,ordinal_6,U1_minus_U0,21.0,brier_improvement,0.002058843449534803,,,
draw,A_primary,ordinal_6,U1_minus_U0,21.0,auc_improvement,0.019638872242830896,,,
draw,A_primary,ordinal_6,U1_minus_U0,21.0,top_decile_precision_improvement,-0.02850877192982454,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,21.0,log_loss_improvement,-0.0009830090396641122,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,21.0,brier_improvement,-0.0003338453375268807,,,
draw,A_primary,ordinal_12,U1_minus_U0,21.0,log_loss_improvement,0.0011043741539914498,,,
draw,A_primary,ordinal_12,U1_minus_U0,21.0,brier_improvement,0.0002385975854460043,,,
draw,A_primary,ordinal_12,U1_minus_U0,21.0,auc_improvement,0.0025777706318735882,,,
draw,A_primary,ordinal_12,U1_minus_U0,21.0,top_decile_precision_improvement,0.008319944889394582,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,21.0,log_loss_improvement,0.0027577995593832394,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,21.0,brier_improvement,0.0005956834281095474,,,
draw,A_primary,low_transition,U1_minus_U0,21.0,log_loss_improvement,0.0035584027288976805,,,
draw,A_primary,low_transition,U1_minus_U0,21.0,brier_improvement,0.0012256516641955262,,,
draw,A_primary,low_transition,U1_minus_U0,21.0,auc_improvement,0.011682635165021549,,,
draw,A_primary,low_transition,U1_minus_U0,21.0,top_decile_precision_improvement,-0.011746831581818717,,,
draw,A_diagnostic,low_transition,R1_minus_R0,21.0,log_loss_improvement,0.0012184643401636774,,,
draw,A_diagnostic,low_transition,R1_minus_R0,21.0,brier_improvement,0.00016396964838183425,,,
draw,B,pooled,F1_minus_F0,21.0,multiclass_log_loss_improvement,0.003109365908846029,,,
draw,B,pooled,F1_minus_F0,21.0,multiclass_brier_improvement,-0.00026265332656644214,,,
draw,B,pooled,F1_minus_F0,21.0,top_two_accuracy_improvement,0.002097979314659937,,,
draw,A_primary,pooled,U1_minus_U0,22.0,log_loss_improvement,0.004043284869055919,,,
draw,A_primary,pooled,U1_minus_U0,22.0,brier_improvement,0.0013353035993601547,,,
draw,A_primary,pooled,U1_minus_U0,22.0,auc_improvement,0.00890149583006683,,,
draw,A_primary,pooled,U1_minus_U0,22.0,top_decile_precision_improvement,0.020743560535190886,,,
draw,A_diagnostic,pooled,R1_minus_R0,22.0,log_loss_improvement,-0.000500756629760235,,,
draw,A_diagnostic,pooled,R1_minus_R0,22.0,brier_improvement,-0.00029596844172245784,,,
draw,A_primary,ordinal_6,U1_minus_U0,22.0,log_loss_improvement,0.00478804744375616,,,
draw,A_primary,ordinal_6,U1_minus_U0,22.0,brier_improvement,0.001672981003637608,,,
draw,A_primary,ordinal_6,U1_minus_U0,22.0,auc_improvement,0.012268120969017304,,,
draw,A_primary,ordinal_6,U1_minus_U0,22.0,top_decile_precision_improvement,0.010866127364515532,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,22.0,log_loss_improvement,-0.0003804695494991628,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,22.0,brier_improvement,-0.00019753904183540671,,,
draw,A_primary,ordinal_12,U1_minus_U0,22.0,log_loss_improvement,0.003298522294355677,,,
draw,A_primary,ordinal_12,U1_minus_U0,22.0,brier_improvement,0.0009976261950827292,,,
draw,A_primary,ordinal_12,U1_minus_U0,22.0,auc_improvement,0.006263679100169672,,,
draw,A_primary,ordinal_12,U1_minus_U0,22.0,top_decile_precision_improvement,0.022640539064409215,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,22.0,log_loss_improvement,-0.0006297665915672157,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,22.0,brier_improvement,-0.00040153566550531206,,,
draw,A_primary,low_transition,U1_minus_U0,22.0,log_loss_improvement,0.006440836843658204,,,
draw,A_primary,low_transition,U1_minus_U0,22.0,brier_improvement,0.002289527977288902,,,
draw,A_primary,low_transition,U1_minus_U0,22.0,auc_improvement,0.014497568963868002,,,
draw,A_primary,low_transition,U1_minus_U0,22.0,top_decile_precision_improvement,-0.00042877969299393026,,,
draw,A_diagnostic,low_transition,R1_minus_R0,22.0,log_loss_improvement,6.157242620541403e-06,,,
draw,A_diagnostic,low_transition,R1_minus_R0,22.0,brier_improvement,-0.00012535723754406036,,,
draw,B,pooled,F1_minus_F0,22.0,multiclass_log_loss_improvement,0.0055658410168989425,,,
draw,B,pooled,F1_minus_F0,22.0,multiclass_brier_improvement,-0.0006919789035058632,,,
draw,B,pooled,F1_minus_F0,22.0,top_two_accuracy_improvement,0.0005903338301366245,,,
draw,A_primary,pooled,U1_minus_U0,23.0,log_loss_improvement,0.0005843121719352751,,,
draw,A_primary,pooled,U1_minus_U0,23.0,brier_improvement,-1.1174484336462509e-05,,,
draw,A_primary,pooled,U1_minus_U0,23.0,auc_improvement,0.0025350306827618407,,,
draw,A_primary,pooled,U1_minus_U0,23.0,top_decile_precision_improvement,-0.011317942208605936,,,
draw,A_diagnostic,pooled,R1_minus_R0,23.0,log_loss_improvement,0.0007375354937567136,,,
draw,A_diagnostic,pooled,R1_minus_R0,23.0,brier_improvement,0.00015748304551487652,,,
draw,A_primary,ordinal_6,U1_minus_U0,23.0,log_loss_improvement,0.001655745309457446,,,
draw,A_primary,ordinal_6,U1_minus_U0,23.0,brier_improvement,0.0005072760341507387,,,
draw,A_primary,ordinal_6,U1_minus_U0,23.0,auc_improvement,0.0021121554310111756,,,
draw,A_primary,ordinal_6,U1_minus_U0,23.0,top_decile_precision_improvement,0.004714223356834024,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,23.0,log_loss_improvement,-0.0007772243316234162,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,23.0,brier_improvement,-0.000200710572996525,,,
draw,A_primary,ordinal_12,U1_minus_U0,23.0,log_loss_improvement,-0.0004871209655866737,,,
draw,A_primary,ordinal_12,U1_minus_U0,23.0,brier_improvement,-0.0005296250028236638,,,
draw,A_primary,ordinal_12,U1_minus_U0,23.0,auc_improvement,0.001615589083827751,,,
draw,A_primary,ordinal_12,U1_minus_U0,23.0,top_decile_precision_improvement,-0.014417984235494341,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,23.0,log_loss_improvement,0.002428968323988978,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,23.0,brier_improvement,0.000557454338507013,,,
draw,A_primary,low_transition,U1_minus_U0,23.0,log_loss_improvement,0.004464989727997748,,,
draw,A_primary,low_transition,U1_minus_U0,23.0,brier_improvement,0.0015930504339218,,,
draw,A_primary,low_transition,U1_minus_U0,23.0,auc_improvement,0.009942791642664761,,,
draw,A_primary,low_transition,U1_minus_U0,23.0,top_decile_precision_improvement,-0.03543268038680902,,,
draw,A_diagnostic,low_transition,R1_minus_R0,23.0,log_loss_improvement,0.0009316667193300932,,,
draw,A_diagnostic,low_transition,R1_minus_R0,23.0,brier_improvement,0.000219171751663437,,,
draw,B,pooled,F1_minus_F0,23.0,multiclass_log_loss_improvement,0.004073307937399018,,,
draw,B,pooled,F1_minus_F0,23.0,multiclass_brier_improvement,-0.0008016781450325694,,,
draw,B,pooled,F1_minus_F0,23.0,top_two_accuracy_improvement,0.0018865912275347618,,,
draw,A_primary,pooled,U1_minus_U0,24.0,log_loss_improvement,0.005028566136660029,,,
draw,A_primary,pooled,U1_minus_U0,24.0,brier_improvement,0.001667279288592144,,,
draw,A_primary,pooled,U1_minus_U0,24.0,auc_improvement,0.010253199928539347,,,
draw,A_primary,pooled,U1_minus_U0,24.0,top_decile_precision_improvement,-0.003344117862104312,,,
draw,A_diagnostic,pooled,R1_minus_R0,24.0,log_loss_improvement,0.0017036827092443418,,,
draw,A_diagnostic,pooled,R1_minus_R0,24.0,brier_improvement,0.0003342537961454478,,,
draw,A_primary,ordinal_6,U1_minus_U0,24.0,log_loss_improvement,0.005527175101248616,,,
draw,A_primary,ordinal_6,U1_minus_U0,24.0,brier_improvement,0.001962235474070373,,,
draw,A_primary,ordinal_6,U1_minus_U0,24.0,auc_improvement,0.013650692622833915,,,
draw,A_primary,ordinal_6,U1_minus_U0,24.0,top_decile_precision_improvement,-0.027408637873754138,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,24.0,log_loss_improvement,0.0010242523787069024,,,
draw,A_diagnostic,ordinal_6,R1_minus_R0,24.0,brier_improvement,9.037693825369314e-05,,,
draw,A_primary,ordinal_12,U1_minus_U0,24.0,log_loss_improvement,0.004529957172071386,,,
draw,A_primary,ordinal_12,U1_minus_U0,24.0,brier_improvement,0.001372323103113915,,,
draw,A_primary,ordinal_12,U1_minus_U0,24.0,auc_improvement,0.007603376672728479,,,
draw,A_primary,ordinal_12,U1_minus_U0,24.0,top_decile_precision_improvement,0.0018466407549877495,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,24.0,log_loss_improvement,0.0024369566163523204,,,
draw,A_diagnostic,ordinal_12,R1_minus_R0,24.0,brier_improvement,0.0005974574366099383,,,
draw,A_primary,low_transition,U1_minus_U0,24.0,log_loss_improvement,0.008882505334026347,,,
draw,A_primary,low_transition,U1_minus_U0,24.0,brier_improvement,0.0031358119683469743,,,
draw,A_primary,low_transition,U1_minus_U0,24.0,auc_improvement,0.019938501507253292,,,
draw,A_primary,low_transition,U1_minus_U0,24.0,top_decile_precision_improvement,-0.06667528104406278,,,
draw,A_diagnostic,low_transition,R1_minus_R0,24.0,log_loss_improvement,0.002713972712354379,,,
draw,A_diagnostic,low_transition,R1_minus_R0,24.0,brier_improvement,0.0005963626553870532,,,
draw,B,pooled,F1_minus_F0,24.0,multiclass_log_loss_improvement,0.004755048668153017,,,
draw,B,pooled,F1_minus_F0,24.0,multiclass_brier_improvement,0.0004904858626148534,,,
draw,B,pooled,F1_minus_F0,24.0,top_two_accuracy_improvement,0.0005984440454817053,,,
interval,A_diagnostic,low_transition,R1_minus_R0,,brier_improvement,,0.8,-8.46879579719157e-05,0.0003212311018910078
interval,A_diagnostic,low_transition,R1_minus_R0,,brier_improvement,,0.9,-0.00016851792806635846,0.0003471709317776003
interval,A_diagnostic,low_transition,R1_minus_R0,,brier_improvement,,0.95,-0.00025981681723024746,0.0004491202309058539
interval,A_diagnostic,low_transition,R1_minus_R0,,log_loss_improvement,,0.8,7.280932930980863e-05,0.0016529951283502712
interval,A_diagnostic,low_transition,R1_minus_R0,,log_loss_improvement,,0.9,1.6382469943776442e-05,0.0018238620643479305
interval,A_diagnostic,low_transition,R1_minus_R0,,log_loss_improvement,,0.95,-0.0003949931889072106,0.002195611981280153
interval,A_diagnostic,ordinal_12,R1_minus_R0,,brier_improvement,,0.8,-0.000249897488619877,0.0005803917922685337
interval,A_diagnostic,ordinal_12,R1_minus_R0,,brier_improvement,,0.9,-0.0003826014113727849,0.0005971026349098601
interval,A_diagnostic,ordinal_12,R1_minus_R0,,brier_improvement,,0.95,-0.0003918248719986417,0.0006395889393065622
interval,A_diagnostic,ordinal_12,R1_minus_R0,,log_loss_improvement,,0.8,-0.0002268964808548494,0.0024337612994069836
interval,A_diagnostic,ordinal_12,R1_minus_R0,,log_loss_improvement,,0.9,-0.0006054429133335149,0.0025495106126962757
interval,A_diagnostic,ordinal_12,R1_minus_R0,,log_loss_improvement,,0.95,-0.000692006751386831,0.0026497092908226547
interval,A_diagnostic,ordinal_6,R1_minus_R0,,brier_improvement,,0.8,-0.0003528435431619695,-1.2944543368890994e-05
interval,A_diagnostic,ordinal_6,R1_minus_R0,,brier_improvement,,0.9,-0.0003753092829052715,7.028715472487789e-05
interval,A_diagnostic,ordinal_6,R1_minus_R0,,brier_improvement,,0.95,-0.0004117269325097594,0.00019310850808770922
interval,A_diagnostic,ordinal_6,R1_minus_R0,,log_loss_improvement,,0.8,-0.0011402579192499763,0.00034761168465799496
interval,A_diagnostic,ordinal_6,R1_minus_R0,,log_loss_improvement,,0.9,-0.0014308441823033037,0.0009061187005743138
interval,A_diagnostic,ordinal_6,R1_minus_R0,,log_loss_improvement,,0.95,-0.0015078361892702063,0.0011912677668787335
interval,A_diagnostic,pooled,R1_minus_R0,,brier_improvement,,0.8,-0.00027224944632893715,0.00021938623096981474
interval,A_diagnostic,pooled,R1_minus_R0,,brier_improvement,,0.9,-0.00029715931542046716,0.0002775245424458893
interval,A_diagnostic,pooled,R1_minus_R0,,brier_improvement,,0.95,-0.00032224052735638497,0.0003071577521502971
interval,A_diagnostic,pooled,R1_minus_R0,,log_loss_improvement,,0.8,-0.0005946739892407238,0.0010073862208085484
interval,A_diagnostic,pooled,R1_minus_R0,,log_loss_improvement,,0.9,-0.0006962127072669078,0.0010484172197980813
interval,A_diagnostic,pooled,R1_minus_R0,,log_loss_improvement,,0.95,-0.0008171225328807595,0.001312744438995388
interval,A_primary,low_transition,U1_minus_U0,,auc_improvement,,0.8,0.012299776215050006,0.019914674943280985
interval,A_primary,low_transition,U1_minus_U0,,auc_improvement,,0.9,0.010290760347136118,0.02026742384623743
interval,A_primary,low_transition,U1_minus_U0,,auc_improvement,,0.95,0.008770853929588696,0.02093656363181442
interval,A_primary,low_transition,U1_minus_U0,,brier_improvement,,0.8,0.001631375134407348,0.0031434244121651134
interval,A_primary,low_transition,U1_minus_U0,,brier_improvement,,0.9,0.0013848709225909694,0.0034741726205086464
interval,A_primary,low_transition,U1_minus_U0,,brier_improvement,,0.95,0.0012899562925331677,0.003589298477474967
interval,A_primary,low_transition,U1_minus_U0,,log_loss_improvement,,0.8,0.004705319675201214,0.008823571182883728
interval,A_primary,low_transition,U1_minus_U0,,log_loss_improvement,,0.9,0.003739720128717694,0.009124102396756916
interval,A_primary,low_transition,U1_minus_U0,,log_loss_improvement,,0.95,0.003540329000962672,0.009423854245406725
interval,A_primary,low_transition,U1_minus_U0,,top_decile_precision_improvement,,0.8,-0.05087229448549015,0.01633675597355815
interval,A_primary,low_transition,U1_minus_U0,,top_decile_precision_improvement,,0.9,-0.05398603531265472,0.037236722910638835
interval,A_primary,low_transition,U1_minus_U0,,top_decile_precision_improvement,,0.95,-0.059115789515744935,0.04533254129874335
interval,A_primary,ordinal_12,U1_minus_U0,,auc_improvement,,0.8,0.00013499280163551373,0.007067497643704958
interval,A_primary,ordinal_12,U1_minus_U0,,auc_improvement,,0.9,-0.0002342272454006978,0.008642109581092834
interval,A_primary,ordinal_12,U1_minus_U0,,auc_improvement,,0.95,-0.0008448961465686847,0.009266599337717028
interval,A_primary,ordinal_12,U1_minus_U0,,brier_improvement,,0.8,-0.0005551910781444625,0.0012911806482845958
interval,A_primary,ordinal_12,U1_minus_U0,,brier_improvement,,0.9,-0.0006913418295752594,0.0015336886435687196
interval,A_primary,ordinal_12,U1_minus_U0,,brier_improvement,,0.95,-0.000903030454660225,0.0017012349733905915
interval,A_primary,ordinal_12,U1_minus_U0,,log_loss_improvement,,0.8,-0.0006117095932106854,0.004037383220985104
interval,A_primary,ordinal_12,U1_minus_U0,,log_loss_improvement,,0.9,-0.00134682670880979,0.004570385413601352
interval,A_primary,ordinal_12,U1_minus_U0,,log_loss_improvement,,0.95,-0.0018054106591183668,0.004911985989591148
interval,A_primary,ordinal_12,U1_minus_U0,,top_decile_precision_improvement,,0.8,-0.010362545940684826,0.016520333969891967
interval,A_primary,ordinal_12,U1_minus_U0,,top_decile_precision_improvement,,0.9,-0.014831350407976895,0.01698507184311424
interval,A_primary,ordinal_12,U1_minus_U0,,top_decile_precision_improvement,,0.95,-0.015208036338075503,0.019266538406706727
interval,A_primary,ordinal_6,U1_minus_U0,,auc_improvement,,0.8,0.009399299531917626,0.01984756767468552
interval,A_primary,ordinal_6,U1_minus_U0,,auc_improvement,,0.9,0.008965232237486354,0.02056189417012706
interval,A_primary,ordinal_6,U1_minus_U0,,auc_improvement,,0.95,0.0061616142654813445,0.020907359853552587
interval,A_primary,ordinal_6,U1_minus_U0,,brier_improvement,,0.8,0.0012171121040289612,0.003066548273482256
interval,A_primary,ordinal_6,U1_minus_U0,,brier_improvement,,0.9,0.001164293084807999,0.00310869230986372
interval,A_primary,ordinal_6,U1_minus_U0,,brier_improvement,,0.95,0.0008986339801708602,0.0031502454259330678
interval,A_primary,ordinal_6,U1_minus_U0,,log_loss_improvement,,0.8,0.003914507224915609,0.008356095443452461
interval,A_primary,ordinal_6,U1_minus_U0,,log_loss_improvement,,0.9,0.0034869472043553727,0.008595336719199409
interval,A_primary,ordinal_6,U1_minus_U0,,log_loss_improvement,,0.95,0.002701766354772762,0.008705967633168199
interval,A_primary,ordinal_6,U1_minus_U0,,top_decile_precision_improvement,,0.8,-0.017021516152122485,0.058395469765278755
interval,A_primary,ordinal_6,U1_minus_U0,,top_decile_precision_improvement,,0.9,-0.025356983392330147,0.07286366220826289
interval,A_primary,ordinal_6,U1_minus_U0,,top_decile_precision_improvement,,0.95,-0.0278486914961823,0.08107657934474591
interval,A_primary,pooled,U1_minus_U0,,auc_improvement,,0.8,0.007011948653083721,0.010624731209571836
interval,A_primary,pooled,U1_minus_U0,,auc_improvement,,0.9,0.004414529519459508,0.011615085964958279
interval,A_primary,pooled,U1_minus_U0,,auc_improvement,,0.95,0.003279025668096037,0.012380263737880702
interval,A_primary,pooled,U1_minus_U0,,brier_improvement,,0.8,0.0008719684437322905,0.0019466888953172613
interval,A_primary,pooled,U1_minus_U0,,brier_improvement,,0.9,0.0004941859864081742,0.0019922343852750266
interval,A_primary,pooled,U1_minus_U0,,brier_improvement,,0.95,0.00023884343706975252,0.002076911687382948
interval,A_primary,pooled,U1_minus_U0,,log_loss_improvement,,0.8,0.0027172894564974734,0.0050461468176039356
interval,A_primary,pooled,U1_minus_U0,,log_loss_improvement,,0.9,0.001748302400287027,0.005384974016795162
interval,A_primary,pooled,U1_minus_U0,,log_loss_improvement,,0.95,0.001156407426922757,0.005774200231595338
interval,A_primary,pooled,U1_minus_U0,,top_decile_precision_improvement,,0.8,-0.006984090700217483,0.01962806671531317
interval,A_primary,pooled,U1_minus_U0,,top_decile_precision_improvement,,0.9,-0.007877895277301272,0.02127229758585467
interval,A_primary,pooled,U1_minus_U0,,top_decile_precision_improvement,,0.95,-0.009268360596032197,0.02410344868113773
interval,B,pooled,F1_minus_F0,,multiclass_brier_improvement,,0.8,-0.002383554696661394,0.0017055390000130033
interval,B,pooled,F1_minus_F0,,multiclass_brier_improvement,,0.9,-0.0030177343524603,0.0026658746708616552
interval,B,pooled,F1_minus_F0,,multiclass_brier_improvement,,0.95,-0.0034118026359053807,0.003396975655453902
interval,B,pooled,F1_minus_F0,,multiclass_log_loss_improvement,,0.8,0.00026651189745956465,0.007164584557021847
interval,B,pooled,F1_minus_F0,,multiclass_log_loss_improvement,,0.9,-5.4347990047598564e-05,0.007619916049826346
interval,B,pooled,F1_minus_F0,,multiclass_log_loss_improvement,,0.95,-0.0006536428000390774,0.008403994607776742
interval,B,pooled,F1_minus_F0,,top_two_accuracy_improvement,,0.8,-0.0019162667079772656,0.0020134240798098673
interval,B,pooled,F1_minus_F0,,top_two_accuracy_improvement,,0.9,-0.0028318982583016576,0.0023389695409951495
interval,B,pooled,F1_minus_F0,,top_two_accuracy_improvement,,0.95,-0.003611821766213196,0.002939617982975682
