year,period,family_id,hidden_family_class,selected_on_development,canonical_path,motif_type,repeat_depth,transition_length,v2_compatible,outcomes,sessions,stocks,months,maximum_stock_share
2024,development,unregistered_composite_like__6-0-5-6-3-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 0, 5, 6, 3, 6]",composite_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__6-0-6-5-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 0, 6, 5, 6]",composite_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__6-2-6-3-5-1-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 2, 6, 3, 5, 1, 6]",composite_like,1,6,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__6-2-6-3-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 2, 6, 3, 6]",composite_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__6-3-6-5-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 3, 6, 5, 6]",composite_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__6-4-5-6-7-6-5-4-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 4, 5, 6, 7, 6, 5, 4, 6]",composite_like,1,8,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__7-0-6-7-5-7,OTHER_UNREGISTERED_FAMILY,False,"[7, 0, 6, 7, 5, 7]",composite_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__7-4-7-6-5-7,OTHER_UNREGISTERED_FAMILY,False,"[7, 4, 7, 6, 5, 7]",composite_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_composite_like__7-5-7-6-7,OTHER_UNREGISTERED_FAMILY,False,"[7, 5, 7, 6, 7]",composite_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-1-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-1-3-6-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 6, 5, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-1-5-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 5, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-1-5-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 5, 3, 2, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-1-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-1-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 3, 5, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-1-5-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 5, 3, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 3, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-5-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 5, 6, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-6-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 6, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-2-6-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 6, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-1-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 1, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-1-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 1, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-2-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 2, 1, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-2-1-4-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 2, 1, 4, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-5-6-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 5, 6, 2, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-6-2-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 6, 2, 5, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-3-6-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 6, 5, 2, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-5-2-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 2, 1, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-5-2-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 2, 3, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-5-6-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 6, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-5-6-2-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 6, 2, 3, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 2, 0]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-2-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 2, 5, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 3, 0]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 3, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 5, 2, 0]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__0-6-5-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 5, 3, 2, 0]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-2-3-6-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 3, 6, 5, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-2-5-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 5, 3, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-2-6-5-4-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 6, 5, 4, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-3-6-5-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 6, 5, 2, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-4-3-2-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 4, 3, 2, 5, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-5-6-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 6, 3, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-5-6-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 6, 3, 2, 1]",primitive_like,1,5,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__1-6-2-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 6, 2, 5, 1]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-3-4-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 4, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-4-5-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 4, 5, 6, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-4-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 4, 6, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-5-3-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 3, 6, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-5-7-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 7, 6, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-6-3-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 3, 5, 2]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-6-4-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 4, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__2-7-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 7, 6, 2]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__3-4-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 4, 3]",primitive_like,1,2,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__3-4-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 4, 5, 3]",primitive_like,1,3,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__3-5-4-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 4, 6, 3]",primitive_like,1,4,True,1,1,1,1,1.0
2024,development,unregistered_primitive_like__4-5-7-6-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 5, 7, 6, 4]",primitive_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_primitive_like__5-6-5,unregistered_primitive_like__5-6-5,True,"[5, 6, 5]",primitive_like,1,2,True,597,125,20,8,0.08207705192629816
2025,assessment,unregistered_primitive_like__2-3-2,unregistered_primitive_like__2-3-2,True,"[2, 3, 2]",primitive_like,1,2,True,211,94,20,8,0.15165876777251186
2025,assessment,unregistered_primitive_like__2-5-2,unregistered_primitive_like__2-5-2,True,"[2, 5, 2]",primitive_like,1,2,True,75,52,20,8,0.21333333333333335
2025,assessment,unregistered_primitive_like__4-7-4,unregistered_primitive_like__4-7-4,True,"[4, 7, 4]",primitive_like,1,2,True,74,53,17,8,0.13513513513513514
2025,assessment,unregistered_primitive_like__1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 1]",primitive_like,1,2,True,60,45,17,8,0.16666666666666666
2025,assessment,unregistered_primitive_like__3-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 3]",primitive_like,1,2,True,56,41,16,8,0.14285714285714285
2025,assessment,unregistered_primitive_like__3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 6, 3]",primitive_like,1,2,True,45,31,19,8,0.15555555555555556
2025,assessment,unregistered_primitive_like__1-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 1]",primitive_like,1,2,True,44,30,16,8,0.18181818181818182
2025,assessment,unregistered_primitive_like__1-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 2, 1]",primitive_like,1,3,True,39,33,14,8,0.1794871794871795
2025,assessment,unregistered_primitive_like__4-6-5-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 6, 5, 4]",primitive_like,1,3,True,20,18,11,7,0.2
2025,assessment,unregistered_primitive_like__0-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 0]",primitive_like,1,2,True,19,13,13,6,0.15789473684210525
2025,assessment,unregistered_primitive_like__5-7-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 7, 5]",primitive_like,1,2,True,18,13,12,8,0.2222222222222222
2025,assessment,unregistered_primitive_like__3-5-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 6, 3]",primitive_like,1,3,True,17,15,9,8,0.17647058823529413
2025,assessment,unregistered_primitive_like__2-5-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 3, 2]",primitive_like,1,3,True,16,13,11,6,0.1875
2025,assessment,unregistered_primitive_like__0-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 0]",primitive_like,1,2,True,15,14,9,8,0.2
2025,assessment,unregistered_primitive_like__3-6-5-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 6, 5, 3]",primitive_like,1,3,True,14,11,6,7,0.35714285714285715
2025,assessment,unregistered_primitive_like__2-3-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 6, 2]",primitive_like,1,3,True,13,10,7,6,0.23076923076923078
2025,assessment,unregistered_primitive_like__2-3-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 5, 2]",primitive_like,1,3,True,11,11,10,6,0.18181818181818182
2025,assessment,unregistered_primitive_like__0-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 2, 0]",primitive_like,1,3,True,10,7,5,4,0.4
2025,assessment,unregistered_primitive_like__2-6-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 3, 2]",primitive_like,1,3,True,10,9,9,4,0.2
2025,assessment,unregistered_primitive_like__0-1-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 2, 0]",primitive_like,1,4,True,9,9,7,6,0.2222222222222222
2025,assessment,unregistered_primitive_like__1-3-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 5, 1]",primitive_like,1,3,True,9,6,5,5,0.3333333333333333
2025,assessment,unregistered_primitive_like__1-5-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 2, 1]",primitive_like,1,3,True,8,8,7,5,0.25
2025,assessment,unregistered_primitive_like__1-5-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 3, 1]",primitive_like,1,3,True,8,6,6,5,0.25
2025,assessment,unregistered_primitive_like__4-5-6-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 5, 6, 4]",primitive_like,1,3,True,8,7,7,4,0.25
2025,assessment,unregistered_primitive_like__0-1-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 5, 0]",primitive_like,1,3,True,7,7,7,5,0.14285714285714285
2025,assessment,unregistered_primitive_like__1-4-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 4, 1]",primitive_like,1,2,True,6,4,4,2,0.3333333333333333
2025,assessment,unregistered_primitive_like__1-5-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 3, 2, 1]",primitive_like,1,4,True,6,6,6,4,0.16666666666666666
2025,assessment,unregistered_primitive_like__3-4-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 4, 3]",primitive_like,1,2,True,6,6,6,4,0.16666666666666666
2025,assessment,unregistered_primitive_like__0-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 5, 0]",primitive_like,1,3,True,5,5,5,4,0.2
2025,assessment,unregistered_primitive_like__2-5-6-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 6, 3, 2]",primitive_like,1,4,True,5,5,4,4,0.4
2025,assessment,unregistered_primitive_like__4-6-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 6, 7, 4]",primitive_like,1,3,True,5,5,5,4,0.2
2025,assessment,unregistered_composite_like__3-1-3-2-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 1, 3, 2, 3]",composite_like,1,4,True,4,4,3,4,0.5
2025,assessment,unregistered_primitive_like__2-3-5-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 5, 6, 2]",primitive_like,1,4,True,4,4,4,4,0.25
2025,assessment,unregistered_primitive_like__2-3-6-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 6, 5, 2]",primitive_like,1,4,True,4,4,4,3,0.25
2025,assessment,unregistered_primitive_like__4-7-5-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 7, 5, 4]",primitive_like,1,3,True,4,3,3,3,0.5
2025,assessment,unregistered_primitive_like__5-7-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 7, 6, 5]",primitive_like,1,3,True,4,4,4,3,0.25
2025,assessment,unregistered_composite_like__3-5-3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 3, 6, 3]",composite_like,1,4,True,3,3,3,2,0.3333333333333333
2025,assessment,unregistered_composite_like__5-6-5-7-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 6, 5, 7, 5]",composite_like,1,4,True,3,3,3,3,0.3333333333333333
2025,assessment,unregistered_composite_like__6-2-6-3-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 2, 6, 3, 6]",composite_like,1,4,True,3,3,2,3,0.6666666666666666
2025,assessment,unregistered_composite_like__6-2-6-5-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 2, 6, 5, 6]",composite_like,1,4,True,3,3,2,1,0.6666666666666666
2025,assessment,unregistered_primitive_like__0-1-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 0]",primitive_like,1,3,True,3,3,2,2,0.6666666666666666
2025,assessment,unregistered_primitive_like__0-1-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 5, 2, 0]",primitive_like,1,4,True,3,2,2,2,0.6666666666666666
2025,assessment,unregistered_primitive_like__0-2-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 1, 0]",primitive_like,1,3,True,3,3,2,3,0.6666666666666666
2025,assessment,unregistered_primitive_like__0-2-3-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 3, 0]",primitive_like,1,3,True,3,3,3,3,0.3333333333333333
2025,assessment,unregistered_primitive_like__0-3-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 1, 0]",primitive_like,1,3,True,3,3,3,3,0.3333333333333333
2025,assessment,unregistered_primitive_like__0-5-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 1, 0]",primitive_like,1,3,True,3,3,2,3,0.6666666666666666
2025,assessment,unregistered_primitive_like__0-6-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 6, 5, 0]",primitive_like,1,3,True,3,3,3,3,0.3333333333333333
2025,assessment,unregistered_primitive_like__1-2-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 3, 1]",primitive_like,1,3,True,3,3,2,3,0.6666666666666666
2025,assessment,unregistered_primitive_like__1-2-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 5, 1]",primitive_like,1,3,True,3,3,3,2,0.3333333333333333
2025,assessment,unregistered_primitive_like__1-5-2-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 2, 3, 1]",primitive_like,1,4,True,3,3,3,3,0.3333333333333333
2025,assessment,unregistered_composite_like__1-0-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 0, 1, 5, 1]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__1-2-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 1, 5, 1]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__1-3-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 1, 5, 1]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__1-3-2-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 2, 1, 5, 1]",composite_like,1,5,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__2-1-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 1, 2, 3, 2]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__3-1-5-3-2-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 1, 5, 3, 2, 3]",composite_like,1,5,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__3-2-3-4-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 2, 3, 4, 3]",composite_like,1,4,True,2,2,1,1,1.0
2025,assessment,unregistered_composite_like__3-2-3-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 2, 3, 6, 3]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__4-6-5-4-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 6, 5, 4, 7, 4]",composite_like,1,5,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__5-6-5-7-6-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 6, 5, 7, 6, 5]",composite_like,1,5,True,2,2,1,2,1.0
2025,assessment,unregistered_composite_like__6-3-6-5-6,OTHER_UNREGISTERED_FAMILY,False,"[6, 3, 6, 5, 6]",composite_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__0-1-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 2, 0]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__0-1-3-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 5, 0]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__0-2-5-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 5, 0]",primitive_like,1,3,True,2,2,1,2,1.0
2025,assessment,unregistered_primitive_like__0-2-5-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 2, 5, 6, 0]",primitive_like,1,4,True,2,2,2,1,0.5
2025,assessment,unregistered_primitive_like__0-3-5-1-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 3, 5, 1, 0]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__0-5-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 2, 0]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__0-5-6-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 5, 6, 0]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__1-2-3-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 3, 5, 1]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__1-5-6-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 5, 6, 3, 2, 1]",primitive_like,1,5,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__2-4-5-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 4, 5, 6, 2]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__3-5-4-6-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 5, 4, 6, 3]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__4-5-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 5, 7, 4]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__4-6-5-7-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 6, 5, 7, 4]",primitive_like,1,4,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__4-7-6-4,OTHER_UNREGISTERED_FAMILY,False,"[4, 7, 6, 4]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_primitive_like__5-6-7-5,OTHER_UNREGISTERED_FAMILY,False,"[5, 6, 7, 5]",primitive_like,1,3,True,2,2,2,2,0.5
2025,assessment,unregistered_composite_like__0-1-3-0-3-2-0,OTHER_UNREGISTERED_FAMILY,False,"[0, 1, 3, 0, 3, 2, 0]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-0-1-3-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 0, 1, 3, 1]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-0-1-3-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 0, 1, 3, 5, 1]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-0-5-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 0, 5, 1, 5, 1]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-2-1-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 2, 1, 3, 2, 1]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-3-2-0-1-3-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 2, 0, 1, 3, 2, 1]",composite_like,1,7,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-3-5-1-5-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 5, 1, 5, 1]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__1-3-5-1-5-2-1,OTHER_UNREGISTERED_FAMILY,False,"[1, 3, 5, 1, 5, 2, 1]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-0-1-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 0, 1, 2, 3, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-0-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 0, 2, 3, 2]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-0-2-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 0, 2, 6, 2]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-0-3-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 0, 3, 2, 3, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-1-2-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 1, 2, 5, 2]",composite_like,1,4,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-1-3-2-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 1, 3, 2, 5, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-1-5-6-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 1, 5, 6, 2, 3, 2]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-3-1-2-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 1, 2, 3, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-3-2-5-1-3-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 3, 2, 5, 1, 3, 2]",composite_like,1,6,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-5-6-2-6-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 5, 6, 2, 6, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__2-6-2-6-5-2,OTHER_UNREGISTERED_FAMILY,False,"[2, 6, 2, 6, 5, 2]",composite_like,1,5,True,1,1,1,1,1.0
2025,assessment,unregistered_composite_like__3-0-1-3-2-3,OTHER_UNREGISTERED_FAMILY,False,"[3, 0, 1, 3, 2, 3]",composite_like,1,5,True,1,1,1,1,1.0
