record_type,draw,lookback_bars,precursor_type,observed_prevalence,null_prevalence,mean_null_prevalence,observed_minus_null_enrichment,null_percentile,null_90th_percentile
draw,6,3,active_prefix_any,1,0.922155688622755,,0.0778443113772455,,
draw,7,3,active_prefix_any,1,0.916167664670659,,0.0838323353293413,,
draw,8,3,active_prefix_any,1,0.923652694610778,,0.0763473053892215,,
draw,9,3,active_prefix_any,1,0.911676646706587,,0.0883233532934131,,
draw,10,3,active_prefix_any,1,0.922155688622755,,0.0778443113772455,,
draw,11,3,active_prefix_any,1,0.902694610778443,,0.0973053892215568,,
draw,12,3,active_prefix_any,1,0.911676646706587,,0.0883233532934131,,
draw,13,3,active_prefix_any,1,0.896706586826347,,0.103293413173653,,
draw,14,3,active_prefix_any,1,0.931137724550898,,0.0688622754491018,,
draw,15,3,active_prefix_any,1,0.929640718562874,,0.0703592814371258,,
draw,16,3,active_prefix_any,1,0.926646706586826,,0.0733532934131736,,
draw,17,3,active_prefix_any,1,0.908682634730539,,0.0913173652694611,,
draw,18,3,active_prefix_any,1,0.923652694610778,,0.0763473053892215,,
draw,19,3,active_prefix_any,1,0.92065868263473,,0.0793413173652695,,
draw,20,3,active_prefix_any,1,0.925149700598802,,0.0748502994011976,,
draw,21,3,active_prefix_any,1,0.925149700598802,,0.0748502994011976,,
draw,22,3,active_prefix_any,1,0.908682634730539,,0.0913173652694611,,
draw,23,3,active_prefix_any,1,0.905688622754491,,0.094311377245509,,
draw,24,3,active_prefix_any,1,0.926646706586826,,0.0733532934131736,,
summary,-1,3,active_prefix_any,1,,0.919640718562874,0.0803592814371258,100,0.930538922155689
draw,0,3,matching_prefix_any,1,0.501497005988024,,0.498502994011976,,
draw,1,3,matching_prefix_any,1,0.520958083832335,,0.479041916167665,,
draw,2,3,matching_prefix_any,1,0.502994011976048,,0.497005988023952,,
draw,3,3,matching_prefix_any,1,0.488023952095808,,0.511976047904192,,
draw,4,3,matching_prefix_any,1,0.525449101796407,,0.474550898203593,,
draw,5,3,matching_prefix_any,1,0.522455089820359,,0.477544910179641,,
draw,6,3,matching_prefix_any,1,0.476047904191617,,0.523952095808383,,
draw,7,3,matching_prefix_any,1,0.462574850299401,,0.537425149700599,,
draw,8,3,matching_prefix_any,1,0.488023952095808,,0.511976047904192,,
draw,9,3,matching_prefix_any,1,0.467065868263473,,0.532934131736527,,
draw,10,3,matching_prefix_any,1,0.479041916167665,,0.520958083832335,,
draw,11,3,matching_prefix_any,1,0.483532934131737,,0.516467065868264,,
draw,12,3,matching_prefix_any,1,0.497005988023952,,0.502994011976048,,
draw,13,3,matching_prefix_any,1,0.494011976047904,,0.505988023952096,,
draw,14,3,matching_prefix_any,1,0.501497005988024,,0.498502994011976,,
draw,15,3,matching_prefix_any,1,0.488023952095808,,0.511976047904192,,
draw,16,3,matching_prefix_any,1,0.474550898203593,,0.525449101796407,,
draw,17,3,matching_prefix_any,1,0.504491017964072,,0.495508982035928,,
draw,18,3,matching_prefix_any,1,0.526946107784431,,0.473053892215569,,
draw,19,3,matching_prefix_any,1,0.516467065868264,,0.483532934131736,,
draw,20,3,matching_prefix_any,1,0.491017964071856,,0.508982035928144,,
draw,21,3,matching_prefix_any,1,0.470059880239521,,0.529940119760479,,
draw,22,3,matching_prefix_any,1,0.49251497005988,,0.50748502994012,,
draw,23,3,matching_prefix_any,1,0.480538922155689,,0.519461077844311,,
draw,24,3,matching_prefix_any,1,0.489520958083832,,0.510479041916168,,
summary,-1,3,matching_prefix_any,1,,0.49377245508982,0.50622754491018,100,0.52185628742515
draw,0,3,other_prefix_any,0.994011976047904,0.913173652694611,,0.0808383233532933,,
draw,1,3,other_prefix_any,0.994011976047904,0.934131736526946,,0.059880239520958,,
draw,2,3,other_prefix_any,0.994011976047904,0.913173652694611,,0.0808383233532933,,
draw,3,3,other_prefix_any,0.994011976047904,0.929640718562874,,0.0643712574850299,,
draw,4,3,other_prefix_any,0.994011976047904,0.92814371257485,,0.0658682634730539,,
draw,5,3,other_prefix_any,0.994011976047904,0.905688622754491,,0.0883233532934131,,
draw,6,3,other_prefix_any,0.994011976047904,0.919161676646707,,0.0748502994011976,,
draw,7,3,other_prefix_any,0.994011976047904,0.910179640718563,,0.0838323353293413,,
draw,8,3,other_prefix_any,0.994011976047904,0.919161676646707,,0.0748502994011976,,
draw,9,3,other_prefix_any,0.994011976047904,0.907185628742515,,0.0868263473053892,,
draw,10,3,other_prefix_any,0.994011976047904,0.917664670658683,,0.0763473053892215,,
draw,11,3,other_prefix_any,0.994011976047904,0.895209580838323,,0.0988023952095808,,
draw,12,3,other_prefix_any,0.994011976047904,0.910179640718563,,0.0838323353293413,,
draw,13,3,other_prefix_any,0.994011976047904,0.890718562874252,,0.103293413173653,,
draw,14,3,other_prefix_any,0.994011976047904,0.925149700598802,,0.0688622754491017,,
draw,15,3,other_prefix_any,0.994011976047904,0.926646706586826,,0.0673652694610778,,
draw,16,3,other_prefix_any,0.994011976047904,0.92065868263473,,0.0733532934131736,,
draw,17,3,other_prefix_any,0.994011976047904,0.905688622754491,,0.0883233532934131,,
draw,18,3,other_prefix_any,0.994011976047904,0.919161676646707,,0.0748502994011976,,
draw,19,3,other_prefix_any,0.994011976047904,0.913173652694611,,0.0808383233532933,,
draw,20,3,other_prefix_any,0.994011976047904,0.917664670658683,,0.0763473053892215,,
draw,21,3,other_prefix_any,0.994011976047904,0.922155688622755,,0.0718562874251496,,
draw,22,3,other_prefix_any,0.994011976047904,0.907185628742515,,0.0868263473053892,,
draw,23,3,other_prefix_any,0.994011976047904,0.899700598802395,,0.094311377245509,,
draw,24,3,other_prefix_any,0.994011976047904,0.92065868263473,,0.0733532934131736,,
summary,-1,3,other_prefix_any,0.994011976047904,,0.914850299401198,0.0791616766467066,100,0.927544910179641
draw,0,3,any_regime_transition,0.745508982035928,0.49251497005988,,0.252994011976048,,
draw,1,3,any_regime_transition,0.745508982035928,0.479041916167665,,0.266467065868264,,
draw,2,3,any_regime_transition,0.745508982035928,0.447604790419162,,0.297904191616767,,
draw,3,3,any_regime_transition,0.745508982035928,0.488023952095808,,0.25748502994012,,
draw,4,3,any_regime_transition,0.745508982035928,0.465568862275449,,0.279940119760479,,
draw,5,3,any_regime_transition,0.745508982035928,0.529940119760479,,0.215568862275449,,
draw,6,3,any_regime_transition,0.745508982035928,0.465568862275449,,0.279940119760479,,
draw,7,3,any_regime_transition,0.745508982035928,0.49251497005988,,0.252994011976048,,
draw,8,3,any_regime_transition,0.745508982035928,0.464071856287425,,0.281437125748503,,
draw,9,3,any_regime_transition,0.745508982035928,0.452095808383234,,0.293413173652695,,
draw,10,3,any_regime_transition,0.745508982035928,0.440119760479042,,0.305389221556886,,
draw,11,3,any_regime_transition,0.745508982035928,0.471556886227545,,0.273952095808383,,
draw,12,3,any_regime_transition,0.745508982035928,0.437125748502994,,0.308383233532934,,
draw,13,3,any_regime_transition,0.745508982035928,0.43562874251497,,0.309880239520958,,
draw,14,3,any_regime_transition,0.745508982035928,0.489520958083832,,0.255988023952096,,
draw,15,3,any_regime_transition,0.745508982035928,0.449101796407186,,0.296407185628743,,
draw,16,3,any_regime_transition,0.745508982035928,0.482035928143713,,0.263473053892216,,
draw,17,3,any_regime_transition,0.745508982035928,0.476047904191617,,0.269461077844311,,
draw,18,3,any_regime_transition,0.745508982035928,0.453592814371257,,0.291916167664671,,
draw,19,3,any_regime_transition,0.745508982035928,0.453592814371257,,0.291916167664671,,
draw,20,3,any_regime_transition,0.745508982035928,0.476047904191617,,0.269461077844311,,
draw,21,3,any_regime_transition,0.745508982035928,0.470059880239521,,0.275449101796407,,
draw,22,3,any_regime_transition,0.745508982035928,0.43562874251497,,0.309880239520958,,
draw,23,3,any_regime_transition,0.745508982035928,0.464071856287425,,0.281437125748503,,
draw,24,3,any_regime_transition,0.745508982035928,0.511976047904192,,0.233532934131737,,
summary,-1,3,any_regime_transition,0.745508982035928,,0.468922155688623,0.276586826347305,100,0.49251497005988
draw,0,3,no_identified_structural_precursor,0,0.0449101796407186,,-0.0449101796407186,,
draw,1,3,no_identified_structural_precursor,0,0.0449101796407186,,-0.0449101796407186,,
draw,2,3,no_identified_structural_precursor,0,0.0598802395209581,,-0.0598802395209581,,
draw,3,3,no_identified_structural_precursor,0,0.0508982035928144,,-0.0508982035928144,,
draw,4,3,no_identified_structural_precursor,0,0.0464071856287425,,-0.0464071856287425,,
draw,5,3,no_identified_structural_precursor,0,0.0568862275449102,,-0.0568862275449102,,
draw,6,3,no_identified_structural_precursor,0,0.0658682634730539,,-0.0658682634730539,,
draw,7,3,no_identified_structural_precursor,0,0.0553892215568862,,-0.0553892215568862,,
draw,8,3,no_identified_structural_precursor,0,0.0538922155688623,,-0.0538922155688623,,
draw,9,3,no_identified_structural_precursor,0,0.0688622754491018,,-0.0688622754491018,,
draw,10,3,no_identified_structural_precursor,0,0.0568862275449102,,-0.0568862275449102,,
draw,11,3,no_identified_structural_precursor,0,0.0718562874251497,,-0.0718562874251497,,
draw,12,3,no_identified_structural_precursor,0,0.0598802395209581,,-0.0598802395209581,,
draw,13,3,no_identified_structural_precursor,0,0.0853293413173653,,-0.0853293413173653,,
draw,14,3,no_identified_structural_precursor,0,0.0419161676646707,,-0.0419161676646707,,
draw,15,3,no_identified_structural_precursor,0,0.0523952095808383,,-0.0523952095808383,,
draw,16,3,no_identified_structural_precursor,0,0.0538922155688623,,-0.0538922155688623,,
draw,17,3,no_identified_structural_precursor,0,0.0583832335329341,,-0.0583832335329341,,
draw,18,3,no_identified_structural_precursor,0,0.0583832335329341,,-0.0583832335329341,,
draw,19,3,no_identified_structural_precursor,0,0.0538922155688623,,-0.0538922155688623,,
draw,20,3,no_identified_structural_precursor,0,0.0553892215568862,,-0.0553892215568862,,
draw,21,3,no_identified_structural_precursor,0,0.0568862275449102,,-0.0568862275449102,,
draw,22,3,no_identified_structural_precursor,0,0.0688622754491018,,-0.0688622754491018,,
draw,23,3,no_identified_structural_precursor,0,0.0538922155688623,,-0.0538922155688623,,
draw,24,3,no_identified_structural_precursor,0,0.0583832335329341,,-0.0583832335329341,,
summary,-1,3,no_identified_structural_precursor,0,,0.0573652694610778,-0.0573652694610778,0,0.0688622754491018
draw,0,6,same_registered_identity,0.252994011976048,0.0404191616766467,,0.212574850299401,,
draw,1,6,same_registered_identity,0.252994011976048,0.0329341317365269,,0.220059880239521,,
draw,2,6,same_registered_identity,0.252994011976048,0.0404191616766467,,0.212574850299401,,
draw,3,6,same_registered_identity,0.252994011976048,0.031437125748503,,0.221556886227545,,
draw,4,6,same_registered_identity,0.252994011976048,0.0329341317365269,,0.220059880239521,,
draw,5,6,same_registered_identity,0.252994011976048,0.0419161676646707,,0.211077844311377,,
draw,6,6,same_registered_identity,0.252994011976048,0.0464071856287425,,0.206586826347305,,
draw,7,6,same_registered_identity,0.252994011976048,0.0404191616766467,,0.212574850299401,,
draw,8,6,same_registered_identity,0.252994011976048,0.0269461077844311,,0.226047904191617,,
draw,9,6,same_registered_identity,0.252994011976048,0.029940119760479,,0.223053892215569,,
draw,10,6,same_registered_identity,0.252994011976048,0.0359281437125748,,0.217065868263473,,
draw,11,6,same_registered_identity,0.252994011976048,0.0359281437125748,,0.217065868263473,,
draw,12,6,same_registered_identity,0.252994011976048,0.0239520958083832,,0.229041916167665,,
draw,13,6,same_registered_identity,0.252994011976048,0.031437125748503,,0.221556886227545,,
draw,14,6,same_registered_identity,0.252994011976048,0.0344311377245509,,0.218562874251497,,
draw,15,6,same_registered_identity,0.252994011976048,0.0284431137724551,,0.224550898203593,,
draw,16,6,same_registered_identity,0.252994011976048,0.0419161676646707,,0.211077844311377,,
draw,17,6,same_registered_identity,0.252994011976048,0.0329341317365269,,0.220059880239521,,
draw,18,6,same_registered_identity,0.252994011976048,0.0359281437125748,,0.217065868263473,,
draw,19,6,same_registered_identity,0.252994011976048,0.0374251497005988,,0.215568862275449,,
draw,20,6,same_registered_identity,0.252994011976048,0.031437125748503,,0.221556886227545,,
draw,21,6,same_registered_identity,0.252994011976048,0.0464071856287425,,0.206586826347305,,
draw,22,6,same_registered_identity,0.252994011976048,0.0419161676646707,,0.211077844311377,,
draw,23,6,same_registered_identity,0.252994011976048,0.0359281437125748,,0.217065868263473,,
draw,24,6,same_registered_identity,0.252994011976048,0.031437125748503,,0.221556886227545,,
summary,-1,6,same_registered_identity,0.252994011976048,,0.0355688622754491,0.217425149700599,100,0.0419161676646707
draw,0,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0494011976047904,,-0.0224550898203593,,
draw,1,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0494011976047904,,-0.0224550898203593,,
draw,2,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0508982035928144,,-0.0239520958083832,,
draw,3,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0598802395209581,,-0.0329341317365269,,
draw,4,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0598802395209581,,-0.0329341317365269,,
draw,5,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0538922155688623,,-0.0269461077844311,,
draw,6,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0449101796407186,,-0.0179640718562874,,
draw,7,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0568862275449102,,-0.029940119760479,,
draw,8,6,same_registered_broad_family_different_identity,0.0269461077844311,0.062874251497006,,-0.0359281437125748,,
draw,9,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0479041916167665,,-0.0209580838323353,,
draw,10,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0598802395209581,,-0.0329341317365269,,
draw,11,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0568862275449102,,-0.029940119760479,,
draw,12,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0508982035928144,,-0.0239520958083832,,
draw,13,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0523952095808383,,-0.0254491017964072,,
draw,14,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0479041916167665,,-0.0209580838323353,,
draw,15,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0523952095808383,,-0.0254491017964072,,
draw,16,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0568862275449102,,-0.029940119760479,,
draw,17,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0508982035928144,,-0.0239520958083832,,
draw,18,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0389221556886228,,-0.0119760479041916,,
draw,19,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0389221556886228,,-0.0119760479041916,,
draw,20,6,same_registered_broad_family_different_identity,0.0269461077844311,0.061377245508982,,-0.0344311377245509,,
draw,21,6,same_registered_broad_family_different_identity,0.0269461077844311,0.031437125748503,,-0.00449101796407185,,
draw,22,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0643712574850299,,-0.0374251497005988,,
draw,23,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0359281437125748,,-0.00898203592814371,,
draw,24,6,same_registered_broad_family_different_identity,0.0269461077844311,0.0523952095808383,,-0.0254491017964072,,
summary,-1,6,same_registered_broad_family_different_identity,0.0269461077844311,,0.051497005988024,-0.0245508982035928,0,0.0607784431137725
draw,0,6,different_registered_broad_family,0.0508982035928144,0.00898203592814371,,0.0419161676646707,,
draw,1,6,different_registered_broad_family,0.0508982035928144,0.0119760479041916,,0.0389221556886228,,
draw,2,6,different_registered_broad_family,0.0508982035928144,0.00748502994011976,,0.0434131736526946,,
draw,3,6,different_registered_broad_family,0.0508982035928144,0.00449101796407186,,0.0464071856287425,,
draw,4,6,different_registered_broad_family,0.0508982035928144,0.0029940119760479,,0.0479041916167665,,
draw,5,6,different_registered_broad_family,0.0508982035928144,0.0119760479041916,,0.0389221556886228,,
draw,6,6,different_registered_broad_family,0.0508982035928144,0.00748502994011976,,0.0434131736526946,,
draw,7,6,different_registered_broad_family,0.0508982035928144,0.0029940119760479,,0.0479041916167665,,
draw,8,6,different_registered_broad_family,0.0508982035928144,0.00898203592814371,,0.0419161676646707,,
draw,9,6,different_registered_broad_family,0.0508982035928144,0.00449101796407186,,0.0464071856287425,,
draw,10,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
draw,11,6,different_registered_broad_family,0.0508982035928144,0.0029940119760479,,0.0479041916167665,,
draw,12,6,different_registered_broad_family,0.0508982035928144,0.00449101796407186,,0.0464071856287425,,
draw,13,6,different_registered_broad_family,0.0508982035928144,0.0134730538922156,,0.0374251497005988,,
draw,14,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
draw,15,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
draw,16,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
draw,17,6,different_registered_broad_family,0.0508982035928144,0.00449101796407186,,0.0464071856287425,,
draw,18,6,different_registered_broad_family,0.0508982035928144,0.00898203592814371,,0.0419161676646707,,
draw,19,6,different_registered_broad_family,0.0508982035928144,0.0029940119760479,,0.0479041916167665,,
draw,20,6,different_registered_broad_family,0.0508982035928144,0.00449101796407186,,0.0464071856287425,,
draw,21,6,different_registered_broad_family,0.0508982035928144,0.00898203592814371,,0.0419161676646707,,
draw,22,6,different_registered_broad_family,0.0508982035928144,0.00748502994011976,,0.0434131736526946,,
draw,23,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
draw,24,6,different_registered_broad_family,0.0508982035928144,0.00598802395209581,,0.0449101796407186,,
summary,-1,6,different_registered_broad_family,0.0508982035928144,,0.00664670658682635,0.044251497005988,100,0.0107784431137725
draw,0,6,any_prior_registered_completion,0.308383233532934,0.0913173652694611,,0.217065868263473,,
draw,1,6,any_prior_registered_completion,0.308383233532934,0.0853293413173653,,0.223053892215569,,
draw,2,6,any_prior_registered_completion,0.308383233532934,0.094311377245509,,0.214071856287425,,
draw,3,6,any_prior_registered_completion,0.308383233532934,0.0913173652694611,,0.217065868263473,,
draw,4,6,any_prior_registered_completion,0.308383233532934,0.092814371257485,,0.215568862275449,,
draw,5,6,any_prior_registered_completion,0.308383233532934,0.104790419161677,,0.203592814371257,,
draw,6,6,any_prior_registered_completion,0.308383233532934,0.092814371257485,,0.215568862275449,,
draw,7,6,any_prior_registered_completion,0.308383233532934,0.092814371257485,,0.215568862275449,,
draw,8,6,any_prior_registered_completion,0.308383233532934,0.0913173652694611,,0.217065868263473,,
draw,9,6,any_prior_registered_completion,0.308383233532934,0.0808383233532934,,0.227544910179641,,
draw,10,6,any_prior_registered_completion,0.308383233532934,0.0973053892215569,,0.211077844311377,,
draw,11,6,any_prior_registered_completion,0.308383233532934,0.0898203592814371,,0.218562874251497,,
draw,12,6,any_prior_registered_completion,0.308383233532934,0.0748502994011976,,0.233532934131737,,
draw,13,6,any_prior_registered_completion,0.308383233532934,0.0898203592814371,,0.218562874251497,,
draw,14,6,any_prior_registered_completion,0.308383233532934,0.0838323353293413,,0.224550898203593,,
draw,15,6,any_prior_registered_completion,0.308383233532934,0.0823353293413174,,0.226047904191617,,
draw,16,6,any_prior_registered_completion,0.308383233532934,0.101796407185629,,0.206586826347305,,
draw,17,6,any_prior_registered_completion,0.308383233532934,0.0853293413173653,,0.223053892215569,,
draw,18,6,any_prior_registered_completion,0.308383233532934,0.0748502994011976,,0.233532934131737,,
draw,19,6,any_prior_registered_completion,0.308383233532934,0.0778443113772455,,0.230538922155689,,
draw,20,6,any_prior_registered_completion,0.308383233532934,0.094311377245509,,0.214071856287425,,
draw,21,6,any_prior_registered_completion,0.308383233532934,0.0763473053892216,,0.232035928143713,,
draw,22,6,any_prior_registered_completion,0.308383233532934,0.104790419161677,,0.203592814371257,,
draw,23,6,any_prior_registered_completion,0.308383233532934,0.0763473053892216,,0.232035928143713,,
draw,24,6,any_prior_registered_completion,0.308383233532934,0.0853293413173653,,0.223053892215569,,
summary,-1,6,any_prior_registered_completion,0.308383233532934,,0.088502994011976,0.219880239520958,100,0.1
draw,0,6,hidden_5_6_5,0.0523952095808383,0.0673652694610778,,-0.0149700598802395,,
draw,1,6,hidden_5_6_5,0.0523952095808383,0.101796407185629,,-0.0494011976047904,,
draw,2,6,hidden_5_6_5,0.0523952095808383,0.0838323353293413,,-0.031437125748503,,
draw,3,6,hidden_5_6_5,0.0523952095808383,0.0718562874251497,,-0.0194610778443114,,
draw,4,6,hidden_5_6_5,0.0523952095808383,0.0703592814371257,,-0.0179640718562874,,
draw,5,6,hidden_5_6_5,0.0523952095808383,0.0808383233532934,,-0.0284431137724551,,
draw,6,6,hidden_5_6_5,0.0523952095808383,0.062874251497006,,-0.0104790419161677,,
draw,7,6,hidden_5_6_5,0.0523952095808383,0.0778443113772455,,-0.0254491017964072,,
draw,8,6,hidden_5_6_5,0.0523952095808383,0.0718562874251497,,-0.0194610778443114,,
draw,9,6,hidden_5_6_5,0.0523952095808383,0.0793413173652695,,-0.0269461077844311,,
draw,10,6,hidden_5_6_5,0.0523952095808383,0.0703592814371257,,-0.0179640718562874,,
draw,11,6,hidden_5_6_5,0.0523952095808383,0.0823353293413174,,-0.029940119760479,,
draw,12,6,hidden_5_6_5,0.0523952095808383,0.0748502994011976,,-0.0224550898203593,,
draw,13,6,hidden_5_6_5,0.0523952095808383,0.0718562874251497,,-0.0194610778443114,,
draw,14,6,hidden_5_6_5,0.0523952095808383,0.062874251497006,,-0.0104790419161677,,
draw,15,6,hidden_5_6_5,0.0523952095808383,0.0748502994011976,,-0.0224550898203593,,
draw,16,6,hidden_5_6_5,0.0523952095808383,0.0688622754491018,,-0.0164670658682635,,
draw,17,6,hidden_5_6_5,0.0523952095808383,0.0703592814371257,,-0.0179640718562874,,
draw,18,6,hidden_5_6_5,0.0523952095808383,0.0658682634730539,,-0.0134730538922156,,
draw,19,6,hidden_5_6_5,0.0523952095808383,0.0808383233532934,,-0.0284431137724551,,
draw,20,6,hidden_5_6_5,0.0523952095808383,0.0658682634730539,,-0.0134730538922156,,
draw,21,6,hidden_5_6_5,0.0523952095808383,0.0688622754491018,,-0.0164670658682635,,
draw,22,6,hidden_5_6_5,0.0523952095808383,0.0958083832335329,,-0.0434131736526946,,
draw,23,6,hidden_5_6_5,0.0523952095808383,0.0823353293413174,,-0.029940119760479,,
draw,24,6,hidden_5_6_5,0.0523952095808383,0.0868263473053892,,-0.0344311377245509,,
summary,-1,6,hidden_5_6_5,0.0523952095808383,,0.0756287425149701,-0.0232335329341317,0,0.0856287425149701
draw,0,6,hidden_2_3_2,0.029940119760479,0.0583832335329341,,-0.0284431137724551,,
draw,1,6,hidden_2_3_2,0.029940119760479,0.0568862275449102,,-0.0269461077844311,,
draw,2,6,hidden_2_3_2,0.029940119760479,0.061377245508982,,-0.031437125748503,,
draw,3,6,hidden_2_3_2,0.029940119760479,0.0583832335329341,,-0.0284431137724551,,
draw,4,6,hidden_2_3_2,0.029940119760479,0.0508982035928144,,-0.0209580838323353,,
draw,5,6,hidden_2_3_2,0.029940119760479,0.0718562874251497,,-0.0419161676646707,,
draw,6,6,hidden_2_3_2,0.029940119760479,0.0568862275449102,,-0.0269461077844311,,
draw,7,6,hidden_2_3_2,0.029940119760479,0.061377245508982,,-0.031437125748503,,
draw,8,6,hidden_2_3_2,0.029940119760479,0.0479041916167665,,-0.0179640718562874,,
draw,9,6,hidden_2_3_2,0.029940119760479,0.0703592814371257,,-0.0404191616766467,,
draw,10,6,hidden_2_3_2,0.029940119760479,0.0643712574850299,,-0.0344311377245509,,
draw,11,6,hidden_2_3_2,0.029940119760479,0.0718562874251497,,-0.0419161676646707,,
draw,12,6,hidden_2_3_2,0.029940119760479,0.062874251497006,,-0.0329341317365269,,
draw,13,6,hidden_2_3_2,0.029940119760479,0.0523952095808383,,-0.0224550898203593,,
draw,14,6,hidden_2_3_2,0.029940119760479,0.0553892215568862,,-0.0254491017964072,,
draw,15,6,hidden_2_3_2,0.029940119760479,0.0673652694610778,,-0.0374251497005988,,
draw,16,6,hidden_2_3_2,0.029940119760479,0.0658682634730539,,-0.0359281437125749,,
draw,17,6,hidden_2_3_2,0.029940119760479,0.0464071856287425,,-0.0164670658682635,,
draw,18,6,hidden_2_3_2,0.029940119760479,0.0778443113772455,,-0.0479041916167665,,
draw,19,6,hidden_2_3_2,0.029940119760479,0.062874251497006,,-0.0329341317365269,,
draw,20,6,hidden_2_3_2,0.029940119760479,0.0479041916167665,,-0.0179640718562874,,
draw,21,6,hidden_2_3_2,0.029940119760479,0.0598802395209581,,-0.029940119760479,,
draw,22,6,hidden_2_3_2,0.029940119760479,0.062874251497006,,-0.0329341317365269,,
draw,23,6,hidden_2_3_2,0.029940119760479,0.0688622754491018,,-0.0389221556886228,,
draw,24,6,hidden_2_3_2,0.029940119760479,0.0508982035928144,,-0.0209580838323353,,
summary,-1,6,hidden_2_3_2,0.029940119760479,,0.0604790419161677,-0.0305389221556886,0,0.0712574850299401
draw,0,6,hidden_2_5_2,0.0134730538922156,0.00598802395209581,,0.00748502994011976,,
draw,1,6,hidden_2_5_2,0.0134730538922156,0.0134730538922156,,0,,
draw,2,6,hidden_2_5_2,0.0134730538922156,0.0134730538922156,,0,,
draw,3,6,hidden_2_5_2,0.0134730538922156,0.0134730538922156,,0,,
draw,4,6,hidden_2_5_2,0.0134730538922156,0.00748502994011976,,0.00598802395209581,,
draw,5,6,hidden_2_5_2,0.0134730538922156,0.0149700598802395,,-0.00149700598802395,,
draw,6,6,hidden_2_5_2,0.0134730538922156,0.00748502994011976,,0.00598802395209581,,
draw,7,6,hidden_2_5_2,0.0134730538922156,0.00898203592814371,,0.00449101796407186,,
draw,8,6,hidden_2_5_2,0.0134730538922156,0.0104790419161677,,0.00299401197604791,,
draw,9,6,hidden_2_5_2,0.0134730538922156,0.0119760479041916,,0.00149700598802395,,
draw,10,6,hidden_2_5_2,0.0134730538922156,0.0149700598802395,,-0.00149700598802395,,
draw,11,6,hidden_2_5_2,0.0134730538922156,0.0104790419161677,,0.00299401197604791,,
draw,12,6,hidden_2_5_2,0.0134730538922156,0.0164670658682635,,-0.00299401197604791,,
draw,13,6,hidden_2_5_2,0.0134730538922156,0.0104790419161677,,0.00299401197604791,,
draw,14,6,hidden_2_5_2,0.0134730538922156,0.0164670658682635,,-0.00299401197604791,,
draw,15,6,hidden_2_5_2,0.0134730538922156,0.0149700598802395,,-0.00149700598802395,,
draw,16,6,hidden_2_5_2,0.0134730538922156,0.0119760479041916,,0.00149700598802395,,
draw,17,6,hidden_2_5_2,0.0134730538922156,0.0134730538922156,,0,,
draw,18,6,hidden_2_5_2,0.0134730538922156,0.0104790419161677,,0.00299401197604791,,
draw,19,6,hidden_2_5_2,0.0134730538922156,0.0134730538922156,,0,,
draw,20,6,hidden_2_5_2,0.0134730538922156,0.0194610778443114,,-0.00598802395209581,,
draw,21,6,hidden_2_5_2,0.0134730538922156,0.0119760479041916,,0.00149700598802395,,
draw,22,6,hidden_2_5_2,0.0134730538922156,0.0164670658682635,,-0.00299401197604791,,
draw,23,6,hidden_2_5_2,0.0134730538922156,0.0119760479041916,,0.00149700598802395,,
draw,24,6,hidden_2_5_2,0.0134730538922156,0.0149700598802395,,-0.00149700598802395,,
summary,-1,6,hidden_2_5_2,0.0134730538922156,,0.0126347305389222,0.000838323353293412,68,0.0164670658682635
draw,0,6,hidden_4_7_4,0,0.0164670658682635,,-0.0164670658682635,,
draw,1,6,hidden_4_7_4,0,0.0104790419161677,,-0.0104790419161677,,
draw,2,6,hidden_4_7_4,0,0.0134730538922156,,-0.0134730538922156,,
draw,3,6,hidden_4_7_4,0,0.00898203592814371,,-0.00898203592814371,,
draw,4,6,hidden_4_7_4,0,0.0104790419161677,,-0.0104790419161677,,
draw,5,6,hidden_4_7_4,0,0.00898203592814371,,-0.00898203592814371,,
