record_type,draw,metric,value,lower_90,upper_90,lower_95,upper_95
draw,14,D2_minus_D1_log_loss_improvement,-0.0582180203858,,,,
draw,15,D2_minus_D1_log_loss_improvement,-0.0444983146262,,,,
draw,16,D2_minus_D1_log_loss_improvement,-0.0562166919994,,,,
draw,17,D2_minus_D1_log_loss_improvement,-0.0383421733983,,,,
draw,18,D2_minus_D1_log_loss_improvement,-0.057043582075,,,,
draw,19,D2_minus_D1_log_loss_improvement,-0.0424787430247,,,,
draw,20,D2_minus_D1_log_loss_improvement,-0.0330372969714,,,,
draw,21,D2_minus_D1_log_loss_improvement,-0.0361078496955,,,,
draw,22,D2_minus_D1_log_loss_improvement,-0.0288090139039,,,,
draw,23,D2_minus_D1_log_loss_improvement,-0.0400461943074,,,,
draw,24,D2_minus_D1_log_loss_improvement,-0.0449792344334,,,,
draw,25,D2_minus_D1_log_loss_improvement,-0.0401141554266,,,,
draw,26,D2_minus_D1_log_loss_improvement,-0.0363310892862,,,,
draw,27,D2_minus_D1_log_loss_improvement,-0.0425538765668,,,,
draw,28,D2_minus_D1_log_loss_improvement,-0.0251425925536,,,,
draw,29,D2_minus_D1_log_loss_improvement,-0.0309743892585,,,,
draw,30,D2_minus_D1_log_loss_improvement,-0.0346962527398,,,,
draw,31,D2_minus_D1_log_loss_improvement,-0.0261348949123,,,,
draw,32,D2_minus_D1_log_loss_improvement,-0.0354563300243,,,,
draw,33,D2_minus_D1_log_loss_improvement,-0.0558927693801,,,,
draw,34,D2_minus_D1_log_loss_improvement,-0.0552505368133,,,,
draw,35,D2_minus_D1_log_loss_improvement,-0.0372006982724,,,,
draw,36,D2_minus_D1_log_loss_improvement,-0.0379447733674,,,,
draw,37,D2_minus_D1_log_loss_improvement,-0.0397380956978,,,,
draw,38,D2_minus_D1_log_loss_improvement,-0.0640888586109,,,,
draw,39,D2_minus_D1_log_loss_improvement,-0.0525923258503,,,,
draw,40,D2_minus_D1_log_loss_improvement,-0.0542618180451,,,,
draw,41,D2_minus_D1_log_loss_improvement,-0.0265838556686,,,,
draw,42,D2_minus_D1_log_loss_improvement,-0.0539938825523,,,,
draw,43,D2_minus_D1_log_loss_improvement,-0.0315662692598,,,,
draw,44,D2_minus_D1_log_loss_improvement,-0.0345007032072,,,,
draw,45,D2_minus_D1_log_loss_improvement,-0.0382715007886,,,,
draw,46,D2_minus_D1_log_loss_improvement,-0.0244408281666,,,,
draw,47,D2_minus_D1_log_loss_improvement,-0.0498822965758,,,,
draw,48,D2_minus_D1_log_loss_improvement,-0.0272709176293,,,,
draw,49,D2_minus_D1_log_loss_improvement,-0.0360571361155,,,,
draw,50,D2_minus_D1_log_loss_improvement,-0.0401673609197,,,,
draw,51,D2_minus_D1_log_loss_improvement,-0.0591144323372,,,,
draw,52,D2_minus_D1_log_loss_improvement,-0.0377223819255,,,,
draw,53,D2_minus_D1_log_loss_improvement,-0.0497129811925,,,,
draw,54,D2_minus_D1_log_loss_improvement,-0.0467433915185,,,,
draw,55,D2_minus_D1_log_loss_improvement,-0.0448342935098,,,,
draw,56,D2_minus_D1_log_loss_improvement,-0.0475989019421,,,,
draw,57,D2_minus_D1_log_loss_improvement,-0.053327714381,,,,
draw,58,D2_minus_D1_log_loss_improvement,-0.0527591882743,,,,
draw,59,D2_minus_D1_log_loss_improvement,-0.0507889907814,,,,
draw,60,D2_minus_D1_log_loss_improvement,-0.0271307735178,,,,
draw,61,D2_minus_D1_log_loss_improvement,-0.0408732723266,,,,
draw,62,D2_minus_D1_log_loss_improvement,-0.0297441442278,,,,
draw,63,D2_minus_D1_log_loss_improvement,-0.0380730353438,,,,
draw,64,D2_minus_D1_log_loss_improvement,-0.0489335042474,,,,
draw,65,D2_minus_D1_log_loss_improvement,-0.0424605202536,,,,
draw,66,D2_minus_D1_log_loss_improvement,-0.0484349190935,,,,
draw,67,D2_minus_D1_log_loss_improvement,-0.0390664944653,,,,
draw,68,D2_minus_D1_log_loss_improvement,-0.0344657995913,,,,
draw,69,D2_minus_D1_log_loss_improvement,-0.0361525324316,,,,
draw,70,D2_minus_D1_log_loss_improvement,-0.0397029295378,,,,
draw,71,D2_minus_D1_log_loss_improvement,-0.019544477858,,,,
draw,72,D2_minus_D1_log_loss_improvement,-0.0368451866568,,,,
draw,73,D2_minus_D1_log_loss_improvement,-0.0378182071094,,,,
draw,74,D2_minus_D1_log_loss_improvement,-0.0445285430345,,,,
draw,75,D2_minus_D1_log_loss_improvement,-0.0402792919625,,,,
draw,76,D2_minus_D1_log_loss_improvement,-0.0236648681808,,,,
draw,77,D2_minus_D1_log_loss_improvement,-0.0429509697716,,,,
draw,78,D2_minus_D1_log_loss_improvement,-0.0454342010106,,,,
draw,79,D2_minus_D1_log_loss_improvement,-0.0488087183053,,,,
draw,80,D2_minus_D1_log_loss_improvement,-0.047513453274,,,,
draw,81,D2_minus_D1_log_loss_improvement,-0.0481577158307,,,,
draw,82,D2_minus_D1_log_loss_improvement,-0.0500556659706,,,,
draw,83,D2_minus_D1_log_loss_improvement,-0.0316593065607,,,,
draw,84,D2_minus_D1_log_loss_improvement,-0.039726379033,,,,
draw,85,D2_minus_D1_log_loss_improvement,-0.0460193491558,,,,
draw,86,D2_minus_D1_log_loss_improvement,-0.0218033502563,,,,
draw,87,D2_minus_D1_log_loss_improvement,-0.0407261640038,,,,
draw,88,D2_minus_D1_log_loss_improvement,-0.0469590302761,,,,
draw,89,D2_minus_D1_log_loss_improvement,-0.0441456929053,,,,
draw,90,D2_minus_D1_log_loss_improvement,-0.0467644500354,,,,
draw,91,D2_minus_D1_log_loss_improvement,-0.0432487843645,,,,
draw,92,D2_minus_D1_log_loss_improvement,-0.0371628029333,,,,
draw,93,D2_minus_D1_log_loss_improvement,-0.0305855051671,,,,
draw,94,D2_minus_D1_log_loss_improvement,-0.0430314232196,,,,
draw,95,D2_minus_D1_log_loss_improvement,-0.0386300762017,,,,
draw,96,D2_minus_D1_log_loss_improvement,-0.0537731211099,,,,
draw,97,D2_minus_D1_log_loss_improvement,-0.0564819016795,,,,
draw,98,D2_minus_D1_log_loss_improvement,-0.0425621537783,,,,
draw,99,D2_minus_D1_log_loss_improvement,-0.0486247968141,,,,
draw,100,D2_minus_D1_log_loss_improvement,-0.0481462438851,,,,
draw,101,D2_minus_D1_log_loss_improvement,-0.0216331820523,,,,
draw,102,D2_minus_D1_log_loss_improvement,-0.0472544483195,,,,
draw,103,D2_minus_D1_log_loss_improvement,-0.0429127802801,,,,
draw,104,D2_minus_D1_log_loss_improvement,-0.0356892391735,,,,
draw,105,D2_minus_D1_log_loss_improvement,-0.0261989891558,,,,
draw,106,D2_minus_D1_log_loss_improvement,-0.0388623933993,,,,
draw,107,D2_minus_D1_log_loss_improvement,-0.0328865320307,,,,
draw,108,D2_minus_D1_log_loss_improvement,-0.0340241363623,,,,
draw,109,D2_minus_D1_log_loss_improvement,-0.0325882211025,,,,
draw,110,D2_minus_D1_log_loss_improvement,-0.0257724683092,,,,
draw,111,D2_minus_D1_log_loss_improvement,-0.0369008863794,,,,
draw,112,D2_minus_D1_log_loss_improvement,-0.047171267962,,,,
draw,113,D2_minus_D1_log_loss_improvement,-0.0602375671449,,,,
draw,114,D2_minus_D1_log_loss_improvement,-0.0402117015322,,,,
draw,115,D2_minus_D1_log_loss_improvement,-0.044754342742,,,,
draw,116,D2_minus_D1_log_loss_improvement,-0.0290675063736,,,,
draw,117,D2_minus_D1_log_loss_improvement,-0.0699586403357,,,,
draw,118,D2_minus_D1_log_loss_improvement,-0.0407883345937,,,,
draw,119,D2_minus_D1_log_loss_improvement,-0.0377917972718,,,,
draw,120,D2_minus_D1_log_loss_improvement,-0.0366669042448,,,,
draw,121,D2_minus_D1_log_loss_improvement,-0.0494935207338,,,,
draw,122,D2_minus_D1_log_loss_improvement,-0.046339283429,,,,
draw,123,D2_minus_D1_log_loss_improvement,-0.0581335554169,,,,
draw,124,D2_minus_D1_log_loss_improvement,-0.0281737116076,,,,
draw,125,D2_minus_D1_log_loss_improvement,-0.0367177238715,,,,
draw,126,D2_minus_D1_log_loss_improvement,-0.0448120946668,,,,
draw,127,D2_minus_D1_log_loss_improvement,-0.0576593830224,,,,
draw,128,D2_minus_D1_log_loss_improvement,-0.0256150956442,,,,
draw,129,D2_minus_D1_log_loss_improvement,-0.0438990586515,,,,
draw,130,D2_minus_D1_log_loss_improvement,-0.0499394583766,,,,
draw,131,D2_minus_D1_log_loss_improvement,-0.0250031942542,,,,
draw,132,D2_minus_D1_log_loss_improvement,-0.0341542196215,,,,
draw,133,D2_minus_D1_log_loss_improvement,-0.0567951294973,,,,
draw,134,D2_minus_D1_log_loss_improvement,-0.0528874615939,,,,
draw,135,D2_minus_D1_log_loss_improvement,-0.0614338697375,,,,
draw,136,D2_minus_D1_log_loss_improvement,-0.0392528449543,,,,
draw,137,D2_minus_D1_log_loss_improvement,-0.0489150656591,,,,
draw,138,D2_minus_D1_log_loss_improvement,-0.0429989855782,,,,
draw,139,D2_minus_D1_log_loss_improvement,-0.0310731229479,,,,
draw,140,D2_minus_D1_log_loss_improvement,-0.0297926744071,,,,
draw,141,D2_minus_D1_log_loss_improvement,-0.0540917134311,,,,
draw,142,D2_minus_D1_log_loss_improvement,-0.0484877502107,,,,
draw,143,D2_minus_D1_log_loss_improvement,-0.019506321943,,,,
draw,144,D2_minus_D1_log_loss_improvement,-0.0559463178488,,,,
draw,145,D2_minus_D1_log_loss_improvement,-0.0450883939856,,,,
draw,146,D2_minus_D1_log_loss_improvement,-0.0463965596611,,,,
draw,147,D2_minus_D1_log_loss_improvement,-0.0301467704706,,,,
draw,148,D2_minus_D1_log_loss_improvement,-0.0549578374602,,,,
draw,149,D2_minus_D1_log_loss_improvement,-0.0424379001003,,,,
draw,150,D2_minus_D1_log_loss_improvement,-0.0416881009907,,,,
draw,151,D2_minus_D1_log_loss_improvement,-0.0469686843758,,,,
draw,152,D2_minus_D1_log_loss_improvement,-0.0122996916111,,,,
draw,153,D2_minus_D1_log_loss_improvement,-0.0389736116902,,,,
draw,154,D2_minus_D1_log_loss_improvement,-0.0271701636794,,,,
draw,155,D2_minus_D1_log_loss_improvement,-0.0193306189466,,,,
draw,156,D2_minus_D1_log_loss_improvement,-0.0357341325915,,,,
draw,157,D2_minus_D1_log_loss_improvement,-0.0468527356552,,,,
draw,158,D2_minus_D1_log_loss_improvement,-0.0465153585282,,,,
draw,159,D2_minus_D1_log_loss_improvement,-0.0486835602831,,,,
draw,160,D2_minus_D1_log_loss_improvement,-0.0429232433676,,,,
draw,161,D2_minus_D1_log_loss_improvement,-0.0487966970477,,,,
draw,162,D2_minus_D1_log_loss_improvement,-0.042109964318,,,,
draw,163,D2_minus_D1_log_loss_improvement,-0.0497577774143,,,,
draw,164,D2_minus_D1_log_loss_improvement,-0.0566961198077,,,,
draw,165,D2_minus_D1_log_loss_improvement,-0.0422947849171,,,,
draw,166,D2_minus_D1_log_loss_improvement,-0.0372275420843,,,,
draw,167,D2_minus_D1_log_loss_improvement,-0.0680330007274,,,,
draw,168,D2_minus_D1_log_loss_improvement,-0.0272337909055,,,,
draw,169,D2_minus_D1_log_loss_improvement,-0.0518123353253,,,,
draw,170,D2_minus_D1_log_loss_improvement,-0.0541370365155,,,,
draw,171,D2_minus_D1_log_loss_improvement,-0.0575824759176,,,,
draw,172,D2_minus_D1_log_loss_improvement,-0.0413839949068,,,,
draw,173,D2_minus_D1_log_loss_improvement,-0.0388232278475,,,,
draw,174,D2_minus_D1_log_loss_improvement,-0.0490665848301,,,,
draw,175,D2_minus_D1_log_loss_improvement,-0.0397558743277,,,,
draw,176,D2_minus_D1_log_loss_improvement,-0.0609686350607,,,,
draw,177,D2_minus_D1_log_loss_improvement,-0.0555087076738,,,,
draw,178,D2_minus_D1_log_loss_improvement,-0.0431931582335,,,,
draw,179,D2_minus_D1_log_loss_improvement,-0.0337692210658,,,,
draw,180,D2_minus_D1_log_loss_improvement,-0.0318694679556,,,,
draw,181,D2_minus_D1_log_loss_improvement,-0.0360615751234,,,,
draw,182,D2_minus_D1_log_loss_improvement,-0.0412195581581,,,,
draw,183,D2_minus_D1_log_loss_improvement,-0.0473779506721,,,,
draw,184,D2_minus_D1_log_loss_improvement,-0.0613326885061,,,,
draw,185,D2_minus_D1_log_loss_improvement,-0.0488359836288,,,,
draw,186,D2_minus_D1_log_loss_improvement,-0.0391444627507,,,,
draw,187,D2_minus_D1_log_loss_improvement,-0.0644417232929,,,,
draw,188,D2_minus_D1_log_loss_improvement,-0.0346720615101,,,,
draw,189,D2_minus_D1_log_loss_improvement,-0.0400899889916,,,,
draw,190,D2_minus_D1_log_loss_improvement,-0.0307295363891,,,,
draw,191,D2_minus_D1_log_loss_improvement,-0.0563278348337,,,,
draw,192,D2_minus_D1_log_loss_improvement,-0.0599183526435,,,,
draw,193,D2_minus_D1_log_loss_improvement,-0.0471758086139,,,,
draw,194,D2_minus_D1_log_loss_improvement,-0.0228075596025,,,,
draw,195,D2_minus_D1_log_loss_improvement,-0.04940070422,,,,
draw,196,D2_minus_D1_log_loss_improvement,-0.0405123698249,,,,
draw,197,D2_minus_D1_log_loss_improvement,-0.0620011994779,,,,
draw,198,D2_minus_D1_log_loss_improvement,-0.0193356569876,,,,
draw,199,D2_minus_D1_log_loss_improvement,-0.033919229543,,,,
draw,0,D3_minus_D2_brier_improvement,-0.00786434558073,,,,
draw,1,D3_minus_D2_brier_improvement,-0.0123284861842,,,,
draw,2,D3_minus_D2_brier_improvement,-0.00927862938132,,,,
draw,3,D3_minus_D2_brier_improvement,-0.00960987980359,,,,
draw,4,D3_minus_D2_brier_improvement,-0.00659356657456,,,,
draw,5,D3_minus_D2_brier_improvement,-0.00779046100462,,,,
draw,6,D3_minus_D2_brier_improvement,-0.0115475346998,,,,
draw,7,D3_minus_D2_brier_improvement,-0.0100670595047,,,,
draw,8,D3_minus_D2_brier_improvement,-0.00932764440114,,,,
draw,9,D3_minus_D2_brier_improvement,-0.00502382513825,,,,
draw,10,D3_minus_D2_brier_improvement,-0.0134366882735,,,,
draw,11,D3_minus_D2_brier_improvement,-0.0122916811724,,,,
draw,12,D3_minus_D2_brier_improvement,-0.0139364958124,,,,
draw,13,D3_minus_D2_brier_improvement,-0.00849414259227,,,,
draw,14,D3_minus_D2_brier_improvement,-0.00296425277684,,,,
draw,15,D3_minus_D2_brier_improvement,-0.00958215469757,,,,
draw,16,D3_minus_D2_brier_improvement,-0.00897873682315,,,,
draw,17,D3_minus_D2_brier_improvement,-0.00962714736079,,,,
draw,18,D3_minus_D2_brier_improvement,-0.0151779209707,,,,
draw,19,D3_minus_D2_brier_improvement,-0.0103654697259,,,,
draw,20,D3_minus_D2_brier_improvement,-0.0100127215408,,,,
draw,21,D3_minus_D2_brier_improvement,-0.00968847616838,,,,
draw,22,D3_minus_D2_brier_improvement,-0.0111061880143,,,,
draw,23,D3_minus_D2_brier_improvement,-0.0102991021005,,,,
draw,24,D3_minus_D2_brier_improvement,-0.0120870235714,,,,
draw,25,D3_minus_D2_brier_improvement,-0.014041774612,,,,
draw,26,D3_minus_D2_brier_improvement,-0.00471421090056,,,,
draw,27,D3_minus_D2_brier_improvement,-0.00843980013672,,,,
draw,28,D3_minus_D2_brier_improvement,-0.00804909309395,,,,
draw,29,D3_minus_D2_brier_improvement,-0.00712078665921,,,,
draw,30,D3_minus_D2_brier_improvement,-0.0135085191767,,,,
draw,31,D3_minus_D2_brier_improvement,-0.00988903378438,,,,
draw,32,D3_minus_D2_brier_improvement,-0.0117223886862,,,,
draw,33,D3_minus_D2_brier_improvement,-0.00909485774563,,,,
draw,34,D3_minus_D2_brier_improvement,-0.00267043183866,,,,
draw,35,D3_minus_D2_brier_improvement,-0.00673725803774,,,,
draw,36,D3_minus_D2_brier_improvement,6.06332164413e-05,,,,
draw,37,D3_minus_D2_brier_improvement,-0.00636267651213,,,,
draw,38,D3_minus_D2_brier_improvement,-0.004104434615,,,,
draw,39,D3_minus_D2_brier_improvement,-0.00507528879879,,,,
draw,40,D3_minus_D2_brier_improvement,-0.0103429634561,,,,
draw,41,D3_minus_D2_brier_improvement,-0.0123428562529,,,,
draw,42,D3_minus_D2_brier_improvement,-0.00799841602599,,,,
draw,43,D3_minus_D2_brier_improvement,-0.0138495191937,,,,
draw,44,D3_minus_D2_brier_improvement,-0.00642551061928,,,,
draw,45,D3_minus_D2_brier_improvement,-0.0106346371996,,,,
draw,46,D3_minus_D2_brier_improvement,-0.00382773873128,,,,
draw,47,D3_minus_D2_brier_improvement,-0.00869241081819,,,,
draw,48,D3_minus_D2_brier_improvement,-0.00635107223288,,,,
draw,49,D3_minus_D2_brier_improvement,-0.00924639179687,,,,
draw,50,D3_minus_D2_brier_improvement,-0.00596252546249,,,,
draw,51,D3_minus_D2_brier_improvement,-0.0115098480986,,,,
draw,52,D3_minus_D2_brier_improvement,-0.0139703249719,,,,
draw,53,D3_minus_D2_brier_improvement,-0.00831605063405,,,,
draw,54,D3_minus_D2_brier_improvement,-0.0131010828214,,,,
draw,55,D3_minus_D2_brier_improvement,-0.0139900645537,,,,
draw,56,D3_minus_D2_brier_improvement,-0.00850243584127,,,,
draw,57,D3_minus_D2_brier_improvement,-0.0161988849858,,,,
draw,58,D3_minus_D2_brier_improvement,-0.0114326500345,,,,
draw,59,D3_minus_D2_brier_improvement,-0.00886512726774,,,,
draw,60,D3_minus_D2_brier_improvement,-0.0072961218543,,,,
draw,61,D3_minus_D2_brier_improvement,-0.008747773019,,,,
draw,62,D3_minus_D2_brier_improvement,-0.00855261535405,,,,
draw,63,D3_minus_D2_brier_improvement,-0.00851277384489,,,,
draw,64,D3_minus_D2_brier_improvement,-0.00660093519344,,,,
draw,65,D3_minus_D2_brier_improvement,-0.0118962638277,,,,
draw,66,D3_minus_D2_brier_improvement,-0.00891328594238,,,,
draw,67,D3_minus_D2_brier_improvement,-0.00752183294599,,,,
draw,68,D3_minus_D2_brier_improvement,-0.0119486841958,,,,
draw,69,D3_minus_D2_brier_improvement,-0.00846634886922,,,,
draw,70,D3_minus_D2_brier_improvement,-0.00942727049947,,,,
draw,71,D3_minus_D2_brier_improvement,-0.00213261478012,,,,
draw,72,D3_minus_D2_brier_improvement,-0.00644043528388,,,,
draw,73,D3_minus_D2_brier_improvement,-0.0101563964029,,,,
draw,74,D3_minus_D2_brier_improvement,-0.0114247338229,,,,
draw,75,D3_minus_D2_brier_improvement,-0.00283083414505,,,,
draw,76,D3_minus_D2_brier_improvement,-0.0121001966054,,,,
draw,77,D3_minus_D2_brier_improvement,-0.0069444117704,,,,
draw,78,D3_minus_D2_brier_improvement,-0.0133736203348,,,,
draw,79,D3_minus_D2_brier_improvement,-0.0103161390436,,,,
draw,80,D3_minus_D2_brier_improvement,-0.00739128013181,,,,
draw,81,D3_minus_D2_brier_improvement,-0.0104866215029,,,,
draw,82,D3_minus_D2_brier_improvement,-0.00961105864037,,,,
draw,83,D3_minus_D2_brier_improvement,-0.00465337264802,,,,
draw,84,D3_minus_D2_brier_improvement,-0.00599916344379,,,,
draw,85,D3_minus_D2_brier_improvement,-0.011512801699,,,,
draw,86,D3_minus_D2_brier_improvement,-0.00800157831213,,,,
draw,87,D3_minus_D2_brier_improvement,-0.0105028553694,,,,
draw,88,D3_minus_D2_brier_improvement,-0.0134030821685,,,,
draw,89,D3_minus_D2_brier_improvement,-0.00600780044567,,,,
draw,90,D3_minus_D2_brier_improvement,-0.00829499537078,,,,
draw,91,D3_minus_D2_brier_improvement,-0.00797621204263,,,,
draw,92,D3_minus_D2_brier_improvement,-0.00905952842833,,,,
draw,93,D3_minus_D2_brier_improvement,-0.0120723430983,,,,
draw,94,D3_minus_D2_brier_improvement,-0.00327198647159,,,,
draw,95,D3_minus_D2_brier_improvement,-0.00615639982582,,,,
draw,96,D3_minus_D2_brier_improvement,-0.0111095205759,,,,
draw,97,D3_minus_D2_brier_improvement,-0.00891253313995,,,,
draw,98,D3_minus_D2_brier_improvement,-0.0114389770533,,,,
draw,99,D3_minus_D2_brier_improvement,-0.00383068445185,,,,
draw,100,D3_minus_D2_brier_improvement,-0.00827429564032,,,,
draw,101,D3_minus_D2_brier_improvement,-0.0116605534379,,,,
draw,102,D3_minus_D2_brier_improvement,-0.0132856598972,,,,
draw,103,D3_minus_D2_brier_improvement,-0.00670589230259,,,,
draw,104,D3_minus_D2_brier_improvement,-0.00689558114842,,,,
draw,105,D3_minus_D2_brier_improvement,-0.0130111203511,,,,
draw,106,D3_minus_D2_brier_improvement,-0.0141359943964,,,,
draw,107,D3_minus_D2_brier_improvement,-0.0129412254927,,,,
draw,108,D3_minus_D2_brier_improvement,-0.0131079397422,,,,
draw,109,D3_minus_D2_brier_improvement,-0.00704120223934,,,,
draw,110,D3_minus_D2_brier_improvement,-0.00688583862038,,,,
draw,111,D3_minus_D2_brier_improvement,-0.00662297508188,,,,
draw,112,D3_minus_D2_brier_improvement,-0.00784914562807,,,,
draw,113,D3_minus_D2_brier_improvement,-0.00932815349209,,,,
draw,114,D3_minus_D2_brier_improvement,-0.00769423413602,,,,
draw,115,D3_minus_D2_brier_improvement,-0.00431795274794,,,,
draw,116,D3_minus_D2_brier_improvement,-0.0128244035216,,,,
draw,117,D3_minus_D2_brier_improvement,-0.0105546226476,,,,
draw,118,D3_minus_D2_brier_improvement,-0.0112094092036,,,,
draw,119,D3_minus_D2_brier_improvement,-0.0109709959206,,,,
draw,120,D3_minus_D2_brier_improvement,-0.00696685345895,,,,
draw,121,D3_minus_D2_brier_improvement,-0.00881868803848,,,,
draw,122,D3_minus_D2_brier_improvement,-0.00319600650376,,,,
draw,123,D3_minus_D2_brier_improvement,-0.00971982707849,,,,
draw,124,D3_minus_D2_brier_improvement,-0.014705241797,,,,
draw,125,D3_minus_D2_brier_improvement,-0.0098723226576,,,,
draw,126,D3_minus_D2_brier_improvement,-0.00499651408339,,,,
draw,127,D3_minus_D2_brier_improvement,-0.0102742959148,,,,
draw,128,D3_minus_D2_brier_improvement,-0.00601111984648,,,,
draw,129,D3_minus_D2_brier_improvement,-0.0103915809271,,,,
draw,130,D3_minus_D2_brier_improvement,-0.00673720312474,,,,
draw,131,D3_minus_D2_brier_improvement,-0.0146724143109,,,,
draw,132,D3_minus_D2_brier_improvement,-0.00922362658749,,,,
draw,133,D3_minus_D2_brier_improvement,-0.0132772262334,,,,
draw,134,D3_minus_D2_brier_improvement,-0.0126394557805,,,,
draw,135,D3_minus_D2_brier_improvement,-0.00772233413745,,,,
draw,136,D3_minus_D2_brier_improvement,-0.0137806349219,,,,
draw,137,D3_minus_D2_brier_improvement,-0.0127145854986,,,,
draw,138,D3_minus_D2_brier_improvement,-0.0128577784787,,,,
draw,139,D3_minus_D2_brier_improvement,-0.0109927420359,,,,
draw,140,D3_minus_D2_brier_improvement,-0.0105642471026,,,,
draw,141,D3_minus_D2_brier_improvement,-0.00746543683041,,,,
draw,142,D3_minus_D2_brier_improvement,-0.00440107258063,,,,
draw,143,D3_minus_D2_brier_improvement,-0.0131288806169,,,,
draw,144,D3_minus_D2_brier_improvement,-0.00552338587635,,,,
draw,145,D3_minus_D2_brier_improvement,-0.00784635643143,,,,
draw,146,D3_minus_D2_brier_improvement,-0.0109362529956,,,,
draw,147,D3_minus_D2_brier_improvement,-0.00841390262232,,,,
draw,148,D3_minus_D2_brier_improvement,-0.0129693301829,,,,
draw,149,D3_minus_D2_brier_improvement,-0.0120703053269,,,,
draw,150,D3_minus_D2_brier_improvement,-0.00551443046438,,,,
draw,151,D3_minus_D2_brier_improvement,-0.0139003665299,,,,
draw,152,D3_minus_D2_brier_improvement,-0.0127195321627,,,,
draw,153,D3_minus_D2_brier_improvement,-0.00603945661842,,,,
draw,154,D3_minus_D2_brier_improvement,-0.00201954397248,,,,
draw,155,D3_minus_D2_brier_improvement,-0.00505529012632,,,,
draw,156,D3_minus_D2_brier_improvement,-0.0100466694028,,,,
draw,157,D3_minus_D2_brier_improvement,-0.0112815123488,,,,
draw,158,D3_minus_D2_brier_improvement,-0.00803191868095,,,,
draw,159,D3_minus_D2_brier_improvement,-0.0109852339256,,,,
draw,160,D3_minus_D2_brier_improvement,-0.0134535516115,,,,
draw,161,D3_minus_D2_brier_improvement,-0.00876303624681,,,,
draw,162,D3_minus_D2_brier_improvement,-0.00792413655204,,,,
draw,163,D3_minus_D2_brier_improvement,-0.0123933878755,,,,
draw,164,D3_minus_D2_brier_improvement,-0.008869749443,,,,
draw,165,D3_minus_D2_brier_improvement,-0.00478351578826,,,,
draw,166,D3_minus_D2_brier_improvement,-0.009887503293,,,,
draw,167,D3_minus_D2_brier_improvement,-0.00651155264632,,,,
draw,168,D3_minus_D2_brier_improvement,-0.00793730627952,,,,
draw,169,D3_minus_D2_brier_improvement,-0.0105080130065,,,,
draw,170,D3_minus_D2_brier_improvement,-0.0103585522634,,,,
draw,171,D3_minus_D2_brier_improvement,-0.00593665615997,,,,
draw,172,D3_minus_D2_brier_improvement,-0.00807379206948,,,,
draw,173,D3_minus_D2_brier_improvement,-0.00921807606301,,,,
draw,174,D3_minus_D2_brier_improvement,-0.00981148327793,,,,
draw,175,D3_minus_D2_brier_improvement,-0.0108525489347,,,,
draw,176,D3_minus_D2_brier_improvement,-0.0126747536142,,,,
draw,177,D3_minus_D2_brier_improvement,-0.0106788455772,,,,
draw,178,D3_minus_D2_brier_improvement,-0.00676165982839,,,,
draw,179,D3_minus_D2_brier_improvement,-0.0106394535376,,,,
draw,180,D3_minus_D2_brier_improvement,-0.00443456012832,,,,
draw,181,D3_minus_D2_brier_improvement,-0.00717435339376,,,,
draw,182,D3_minus_D2_brier_improvement,-0.0059736609486,,,,
draw,183,D3_minus_D2_brier_improvement,-0.00910365594822,,,,
draw,184,D3_minus_D2_brier_improvement,-0.0107265505872,,,,
draw,185,D3_minus_D2_brier_improvement,-0.00949489213871,,,,
draw,186,D3_minus_D2_brier_improvement,-0.0118059258415,,,,
draw,187,D3_minus_D2_brier_improvement,-0.00213978722573,,,,
draw,188,D3_minus_D2_brier_improvement,-0.0103654633178,,,,
draw,189,D3_minus_D2_brier_improvement,-0.00897328534557,,,,
draw,190,D3_minus_D2_brier_improvement,-0.0135435893513,,,,
draw,191,D3_minus_D2_brier_improvement,-0.0125604544517,,,,
draw,192,D3_minus_D2_brier_improvement,-0.0152066463263,,,,
draw,193,D3_minus_D2_brier_improvement,-0.00997569538764,,,,
draw,194,D3_minus_D2_brier_improvement,-0.00611499250102,,,,
draw,195,D3_minus_D2_brier_improvement,-0.00878676351821,,,,
draw,196,D3_minus_D2_brier_improvement,-0.00933918837617,,,,
draw,197,D3_minus_D2_brier_improvement,-0.00915515874541,,,,
draw,198,D3_minus_D2_brier_improvement,-0.0130827831147,,,,
draw,199,D3_minus_D2_brier_improvement,-0.00873582134238,,,,
draw,0,confirmation_minus_pressure_return_after_20bps,-21.355655327,,,,
draw,1,confirmation_minus_pressure_return_after_20bps,-8.51270137818,,,,
draw,2,confirmation_minus_pressure_return_after_20bps,-6.9249355688,,,,
draw,3,confirmation_minus_pressure_return_after_20bps,-21.5769246135,,,,
draw,4,confirmation_minus_pressure_return_after_20bps,-11.8863956702,,,,
draw,5,confirmation_minus_pressure_return_after_20bps,-14.8232607892,,,,
draw,6,confirmation_minus_pressure_return_after_20bps,-38.3973144451,,,,
draw,7,confirmation_minus_pressure_return_after_20bps,-19.5519361434,,,,
draw,8,confirmation_minus_pressure_return_after_20bps,-10.7215905223,,,,
draw,9,confirmation_minus_pressure_return_after_20bps,-0.315459538879,,,,
draw,10,confirmation_minus_pressure_return_after_20bps,-14.3058482173,,,,
draw,11,confirmation_minus_pressure_return_after_20bps,-14.6428510478,,,,
draw,12,confirmation_minus_pressure_return_after_20bps,-2.15225929892,,,,
