symbol,session,year,year_month,decision_ordinal,parent_slate_id,parent_raw_source_stock_count,parent_history_complete_stock_count,parent_valid_stock_count,admitted_stock_count,row_weight,slate_weight_sum
MRNA,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
MSTR,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
NVTS,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
QBTS,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
RGTI,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
RIOT,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
RIVN,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
SMCI,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
SOFI,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
WULF,2024-08-05,2024,2024-08,6,2024-08-05|06,20,20,20,19,0.0526315789474,1
AAOI,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
APLD,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
ASTS,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
CIFR,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
HIMS,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
IONQ,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
IREN,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
MARA,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
MP,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
MSTR,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
NVTS,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
QBTS,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
RGTI,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
RIOT,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
WULF,2024-08-05,2024,2024-08,12,2024-08-05|12,20,20,20,15,0.0666666666667,1
AAOI,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
APLD,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
ASTS,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
CIFR,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
HIMS,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
IREN,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
MARA,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
MRNA,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
MSTR,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
NVTS,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
RGTI,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
WULF,2024-08-06,2024,2024-08,6,2024-08-06|06,19,19,19,12,0.0833333333333,1
AAOI,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
APLD,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
ASTS,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
CIFR,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
HIMS,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
IREN,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
MARA,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
MSTR,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
NVTS,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
RGTI,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
WULF,2024-08-06,2024,2024-08,12,2024-08-06|12,19,19,19,11,0.0909090909091,1
AAOI,2024-08-07,2024,2024-08,6,2024-08-07|06,20,20,20,5,0.2,1
CIFR,2024-08-07,2024,2024-08,6,2024-08-07|06,20,20,20,5,0.2,1
QBTS,2024-08-07,2024,2024-08,6,2024-08-07|06,20,20,20,5,0.2,1
RIVN,2024-08-07,2024,2024-08,6,2024-08-07|06,20,20,20,5,0.2,1
SMCI,2024-08-07,2024,2024-08,6,2024-08-07|06,20,20,20,5,0.2,1
AAOI,2024-08-07,2024,2024-08,12,2024-08-07|12,20,20,20,2,0.5,1
CIFR,2024-08-07,2024,2024-08,12,2024-08-07|12,20,20,20,2,0.5,1
AAOI,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
ASTS,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
CIFR,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
IONQ,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
IREN,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
MARA,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
MSTR,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
QBTS,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
RIOT,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
SMCI,2024-08-08,2024,2024-08,6,2024-08-08|06,20,20,20,10,0.1,1
AAOI,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
CIFR,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
IONQ,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
IREN,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
MARA,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
MSTR,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
QBTS,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
RIOT,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
SMCI,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
WULF,2024-08-08,2024,2024-08,12,2024-08-08|12,20,20,20,10,0.1,1
AAOI,2024-08-09,2024,2024-08,6,2024-08-09|06,19,19,19,3,0.333333333333,1
ASTS,2024-08-09,2024,2024-08,6,2024-08-09|06,19,19,19,3,0.333333333333,1
MSTR,2024-08-09,2024,2024-08,6,2024-08-09|06,19,19,19,3,0.333333333333,1
AAOI,2024-08-09,2024,2024-08,12,2024-08-09|12,19,19,19,2,0.5,1
ASTS,2024-08-09,2024,2024-08,12,2024-08-09|12,19,19,19,2,0.5,1
RGTI,2024-08-12,2024,2024-08,6,2024-08-12|06,20,20,20,1,1,1
RGTI,2024-08-12,2024,2024-08,12,2024-08-12|12,20,20,20,2,0.5,1
SMCI,2024-08-12,2024,2024-08,12,2024-08-12|12,20,20,20,2,0.5,1
ASTS,2024-08-13,2024,2024-08,6,2024-08-13|06,20,20,20,4,0.25,1
CIFR,2024-08-13,2024,2024-08,6,2024-08-13|06,20,20,20,4,0.25,1
SMCI,2024-08-13,2024,2024-08,6,2024-08-13|06,20,20,20,4,0.25,1
WULF,2024-08-13,2024,2024-08,6,2024-08-13|06,20,20,20,4,0.25,1
ASTS,2024-08-13,2024,2024-08,12,2024-08-13|12,20,20,20,3,0.333333333333,1
SMCI,2024-08-13,2024,2024-08,12,2024-08-13|12,20,20,20,3,0.333333333333,1
WULF,2024-08-13,2024,2024-08,12,2024-08-13|12,20,20,20,3,0.333333333333,1
QBTS,2024-08-14,2024,2024-08,6,2024-08-14|06,19,19,19,1,1,1
QBTS,2024-08-14,2024,2024-08,12,2024-08-14|12,19,19,19,1,1,1
ASTS,2024-08-15,2024,2024-08,6,2024-08-15|06,20,20,20,5,0.2,1
CIFR,2024-08-15,2024,2024-08,6,2024-08-15|06,20,20,20,5,0.2,1
IREN,2024-08-15,2024,2024-08,6,2024-08-15|06,20,20,20,5,0.2,1
QBTS,2024-08-15,2024,2024-08,6,2024-08-15|06,20,20,20,5,0.2,1
WULF,2024-08-15,2024,2024-08,6,2024-08-15|06,20,20,20,5,0.2,1
ASTS,2024-08-15,2024,2024-08,12,2024-08-15|12,20,20,20,4,0.25,1
CIFR,2024-08-15,2024,2024-08,12,2024-08-15|12,20,20,20,4,0.25,1
MSTR,2024-08-15,2024,2024-08,12,2024-08-15|12,20,20,20,4,0.25,1
WULF,2024-08-15,2024,2024-08,12,2024-08-15|12,20,20,20,4,0.25,1
ASTS,2024-08-16,2024,2024-08,6,2024-08-16|06,20,20,20,2,0.5,1
WULF,2024-08-16,2024,2024-08,6,2024-08-16|06,20,20,20,2,0.5,1
