period,candidate,role,path_topology,payoff_class,rows,topology_share,cell_share,fixed_mean_net_bps
2025,cycle_07|state5,primary_candidate,exact_parent_completion,final_positive,98,0.47115384615384615,0.13744740532959326,236.49482517195443
2025,cycle_07|state5,primary_candidate,exact_parent_completion,no_usable_move,9,0.04326923076923077,0.012622720897615708,-404.08617345074094
2025,cycle_07|state5,primary_candidate,exact_parent_completion,timing_failure,101,0.4855769230769231,0.14165497896213183,-223.57105596417037
2025,cycle_07|state5,primary_candidate,expected_leg_partial,final_positive,20,0.425531914893617,0.028050490883590462,348.8641070778835
2025,cycle_07|state5,primary_candidate,expected_leg_partial,timing_failure,27,0.574468085106383,0.037868162692847124,-329.43495328944886
2025,cycle_07|state5,primary_candidate,expected_leg_then_diversion,final_positive,62,0.4732824427480916,0.08695652173913043,238.74881204401075
2025,cycle_07|state5,primary_candidate,expected_leg_then_diversion,no_usable_move,4,0.030534351145038167,0.005610098176718092,-282.99718584603613
2025,cycle_07|state5,primary_candidate,expected_leg_then_diversion,timing_failure,65,0.4961832061068702,0.091164095371669,-218.79156681009022
2025,cycle_07|state5,primary_candidate,incompatible_first_transition,final_positive,154,0.5032679738562091,0.21598877980364656,252.40846623467294
2025,cycle_07|state5,primary_candidate,incompatible_first_transition,no_usable_move,9,0.029411764705882353,0.012622720897615708,-375.6008457118888
2025,cycle_07|state5,primary_candidate,incompatible_first_transition,timing_failure,143,0.4673202614379085,0.2005610098176718,-195.6927930893914
2025,cycle_07|state5,primary_candidate,no_transition,final_positive,18,0.8571428571428571,0.025245441795231416,619.4951429740361
2025,cycle_07|state5,primary_candidate,no_transition,no_usable_move,1,0.047619047619047616,0.001402524544179523,-353.8590462533764
2025,cycle_07|state5,primary_candidate,no_transition,timing_failure,2,0.09523809523809523,0.002805049088359046,-323.1199837710341
