scope_type,scope_value,target,model,bin,lower_bound,upper_bound,row_count,mean_probability,observed_rate
month,2025-05,large_remaining_move,P0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-05,large_remaining_move,P0,10,0.90000000000000002,1,0,,
month,2025-05,large_remaining_move,P1,1,0,0.10000000000000001,0,,
month,2025-05,large_remaining_move,P1,2,0.10000000000000001,0.20000000000000001,301,0.17210180398113276,0.086378737541528236
month,2025-05,large_remaining_move,P1,3,0.20000000000000001,0.29999999999999999,310,0.23744205469179408,0.18709677419354839
month,2025-05,large_remaining_move,P1,4,0.29999999999999999,0.40000000000000002,88,0.33581833767142727,0.28409090909090912
month,2025-05,large_remaining_move,P1,5,0.40000000000000002,0.5,48,0.44206181540212253,0.375
month,2025-05,large_remaining_move,P1,6,0.5,0.59999999999999998,25,0.54267902892976216,0.40000000000000002
month,2025-05,large_remaining_move,P1,7,0.59999999999999998,0.69999999999999996,10,0.64656012812307073,0.80000000000000004
month,2025-05,large_remaining_move,P1,8,0.69999999999999996,0.80000000000000004,3,0.77767379817795768,1
month,2025-05,large_remaining_move,P1,9,0.80000000000000004,0.90000000000000002,7,0.83182550000789379,0.8571428571428571
month,2025-05,large_remaining_move,P1,10,0.90000000000000002,1,4,0.96641024192515557,1
month,2025-05,large_remaining_move,P2,1,0,0.10000000000000001,24,0.090996014395444011,0
month,2025-05,large_remaining_move,P2,2,0.10000000000000001,0.20000000000000001,343,0.15609759020928349,0.099125364431486881
month,2025-05,large_remaining_move,P2,3,0.20000000000000001,0.29999999999999999,234,0.24131720337666676,0.18803418803418803
month,2025-05,large_remaining_move,P2,4,0.29999999999999999,0.40000000000000002,97,0.34048216296010836,0.34020618556701032
month,2025-05,large_remaining_move,P2,5,0.40000000000000002,0.5,52,0.4442087280745165,0.38461538461538464
month,2025-05,large_remaining_move,P2,6,0.5,0.59999999999999998,30,0.5365248758751614,0.46666666666666667
month,2025-05,large_remaining_move,P2,7,0.59999999999999998,0.69999999999999996,6,0.65655390519826951,0.66666666666666663
month,2025-05,large_remaining_move,P2,8,0.69999999999999996,0.80000000000000004,5,0.73258073511400679,1
month,2025-05,large_remaining_move,P2,9,0.80000000000000004,0.90000000000000002,3,0.81219977513050756,0.66666666666666663
month,2025-05,large_remaining_move,P2,10,0.90000000000000002,1,2,0.9975525278796461,1
month,2025-05,large_remaining_move,P3,1,0,0.10000000000000001,29,0.091054415870835931,0
month,2025-05,large_remaining_move,P3,2,0.10000000000000001,0.20000000000000001,345,0.15450203152472977,0.10144927536231885
month,2025-05,large_remaining_move,P3,3,0.20000000000000001,0.29999999999999999,229,0.24108698888698452,0.19213973799126638
month,2025-05,large_remaining_move,P3,4,0.29999999999999999,0.40000000000000002,90,0.33895576435696706,0.29999999999999999
month,2025-05,large_remaining_move,P3,5,0.40000000000000002,0.5,58,0.44039414861665643,0.41379310344827586
month,2025-05,large_remaining_move,P3,6,0.5,0.59999999999999998,26,0.54096315852980981,0.46153846153846156
month,2025-05,large_remaining_move,P3,7,0.59999999999999998,0.69999999999999996,12,0.63862836605562612,0.83333333333333337
month,2025-05,large_remaining_move,P3,8,0.69999999999999996,0.80000000000000004,2,0.75105463414020512,1
month,2025-05,large_remaining_move,P3,9,0.80000000000000004,0.90000000000000002,3,0.82291456735117186,0.66666666666666663
month,2025-05,large_remaining_move,P3,10,0.90000000000000002,1,2,0.99787652233427759,1
month,2025-05,up_given_large_move,D0,1,0,0.10000000000000001,0,,
month,2025-05,up_given_large_move,D0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-05,up_given_large_move,D0,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-05,up_given_large_move,D0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-05,up_given_large_move,D0,5,0.40000000000000002,0.5,0,,
month,2025-05,up_given_large_move,D0,6,0.5,0.59999999999999998,158,0.55385341327778059,0.58860759493670889
month,2025-05,up_given_large_move,D0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-05,up_given_large_move,D0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-05,up_given_large_move,D0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-05,up_given_large_move,D0,10,0.90000000000000002,1,0,,
month,2025-05,up_given_large_move,D1,1,0,0.10000000000000001,0,,
month,2025-05,up_given_large_move,D1,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-05,up_given_large_move,D1,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-05,up_given_large_move,D1,4,0.29999999999999999,0.40000000000000002,1,0.3540085310073634,0
month,2025-05,up_given_large_move,D1,5,0.40000000000000002,0.5,35,0.47011129507039889,0.51428571428571423
month,2025-05,up_given_large_move,D1,6,0.5,0.59999999999999998,69,0.55190756819435316,0.50724637681159424
month,2025-05,up_given_large_move,D1,7,0.59999999999999998,0.69999999999999996,49,0.63525340971686117,0.73469387755102045
month,2025-05,up_given_large_move,D1,8,0.69999999999999996,0.80000000000000004,2,0.7149543630116415,1
month,2025-05,up_given_large_move,D1,9,0.80000000000000004,0.90000000000000002,2,0.89478051358122968,1
month,2025-05,up_given_large_move,D1,10,0.90000000000000002,1,0,,
month,2025-05,up_given_large_move,D2,1,0,0.10000000000000001,0,,
month,2025-05,up_given_large_move,D2,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-05,up_given_large_move,D2,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-05,up_given_large_move,D2,4,0.29999999999999999,0.40000000000000002,2,0.36069222699007775,1
month,2025-05,up_given_large_move,D2,5,0.40000000000000002,0.5,33,0.46522851294117101,0.39393939393939392
month,2025-05,up_given_large_move,D2,6,0.5,0.59999999999999998,60,0.5524404599341769,0.6166666666666667
month,2025-05,up_given_large_move,D2,7,0.59999999999999998,0.69999999999999996,52,0.64263833572668605,0.67307692307692313
month,2025-05,up_given_large_move,D2,8,0.69999999999999996,0.80000000000000004,7,0.73868841631011073,0.5714285714285714
month,2025-05,up_given_large_move,D2,9,0.80000000000000004,0.90000000000000002,2,0.81701880059491172,0
month,2025-05,up_given_large_move,D2,10,0.90000000000000002,1,2,0.95406812046496503,1
month,2025-05,up_given_large_move,D3,1,0,0.10000000000000001,0,,
month,2025-05,up_given_large_move,D3,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-05,up_given_large_move,D3,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-05,up_given_large_move,D3,4,0.29999999999999999,0.40000000000000002,4,0.37090110668043841,0.5
month,2025-05,up_given_large_move,D3,5,0.40000000000000002,0.5,31,0.4651935755475915,0.45161290322580644
month,2025-05,up_given_large_move,D3,6,0.5,0.59999999999999998,57,0.54765814457645345,0.59649122807017541
month,2025-05,up_given_large_move,D3,7,0.59999999999999998,0.69999999999999996,54,0.63774419059107623,0.68518518518518523
month,2025-05,up_given_large_move,D3,8,0.69999999999999996,0.80000000000000004,7,0.74022032088967094,0.5714285714285714
month,2025-05,up_given_large_move,D3,9,0.80000000000000004,0.90000000000000002,3,0.82460210089378272,0
month,2025-05,up_given_large_move,D3,10,0.90000000000000002,1,2,0.93101981734388661,1
month,2025-06,large_remaining_move,P0,1,0,0.10000000000000001,0,,
month,2025-06,large_remaining_move,P0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-06,large_remaining_move,P0,3,0.20000000000000001,0.29999999999999999,800,0.25080219577932433,0.19750000000000001
month,2025-06,large_remaining_move,P0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-06,large_remaining_move,P0,5,0.40000000000000002,0.5,0,,
month,2025-06,large_remaining_move,P0,6,0.5,0.59999999999999998,0,,
month,2025-06,large_remaining_move,P0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-06,large_remaining_move,P0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-06,large_remaining_move,P0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-06,large_remaining_move,P0,10,0.90000000000000002,1,0,,
month,2025-06,large_remaining_move,P1,1,0,0.10000000000000001,0,,
month,2025-06,large_remaining_move,P1,2,0.10000000000000001,0.20000000000000001,299,0.17025752025850038,0.083612040133779264
month,2025-06,large_remaining_move,P1,3,0.20000000000000001,0.29999999999999999,310,0.24034774617961568,0.20000000000000001
month,2025-06,large_remaining_move,P1,4,0.29999999999999999,0.40000000000000002,111,0.34203494482412855,0.27927927927927926
month,2025-06,large_remaining_move,P1,5,0.40000000000000002,0.5,44,0.44096132760916995,0.45454545454545453
month,2025-06,large_remaining_move,P1,6,0.5,0.59999999999999998,13,0.55347798006266802,0.53846153846153844
month,2025-06,large_remaining_move,P1,7,0.59999999999999998,0.69999999999999996,9,0.65407938182435243,0.55555555555555558
month,2025-06,large_remaining_move,P1,8,0.69999999999999996,0.80000000000000004,7,0.73772036199950708,0.5714285714285714
month,2025-06,large_remaining_move,P1,9,0.80000000000000004,0.90000000000000002,5,0.84851489308736616,0.59999999999999998
month,2025-06,large_remaining_move,P1,10,0.90000000000000002,1,2,0.95827819859373531,0.5
month,2025-06,large_remaining_move,P2,1,0,0.10000000000000001,33,0.085391794798650958,0.030303030303030304
month,2025-06,large_remaining_move,P2,2,0.10000000000000001,0.20000000000000001,363,0.15155480681087413,0.099173553719008267
month,2025-06,large_remaining_move,P2,3,0.20000000000000001,0.29999999999999999,217,0.24507056596815888,0.25345622119815669
month,2025-06,large_remaining_move,P2,4,0.29999999999999999,0.40000000000000002,84,0.34841159459347049,0.17857142857142858
month,2025-06,large_remaining_move,P2,5,0.40000000000000002,0.5,62,0.44439713965766164,0.46774193548387094
month,2025-06,large_remaining_move,P2,6,0.5,0.59999999999999998,16,0.54265408273191662,0.4375
month,2025-06,large_remaining_move,P2,7,0.59999999999999998,0.69999999999999996,14,0.6480956779593301,0.5
month,2025-06,large_remaining_move,P2,8,0.69999999999999996,0.80000000000000004,8,0.75210104737289118,0.875
month,2025-06,large_remaining_move,P2,9,0.80000000000000004,0.90000000000000002,2,0.84829402914791463,0.5
month,2025-06,large_remaining_move,P2,10,0.90000000000000002,1,1,0.90476804503715791,0
month,2025-06,large_remaining_move,P3,1,0,0.10000000000000001,31,0.08568069863849212,0.032258064516129031
month,2025-06,large_remaining_move,P3,2,0.10000000000000001,0.20000000000000001,373,0.14935807712081878,0.10187667560321716
month,2025-06,large_remaining_move,P3,3,0.20000000000000001,0.29999999999999999,208,0.24335254219806715,0.25480769230769229
month,2025-06,large_remaining_move,P3,4,0.29999999999999999,0.40000000000000002,85,0.35026461312488344,0.20000000000000001
month,2025-06,large_remaining_move,P3,5,0.40000000000000002,0.5,58,0.44553527515884472,0.41379310344827586
month,2025-06,large_remaining_move,P3,6,0.5,0.59999999999999998,20,0.53262035832254728,0.5
month,2025-06,large_remaining_move,P3,7,0.59999999999999998,0.69999999999999996,12,0.64983686088808568,0.41666666666666669
month,2025-06,large_remaining_move,P3,8,0.69999999999999996,0.80000000000000004,11,0.74534567405357277,0.81818181818181823
month,2025-06,large_remaining_move,P3,9,0.80000000000000004,0.90000000000000002,2,0.88987145117192457,0.5
month,2025-06,large_remaining_move,P3,10,0.90000000000000002,1,0,,
month,2025-06,up_given_large_move,D0,1,0,0.10000000000000001,0,,
month,2025-06,up_given_large_move,D0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-06,up_given_large_move,D0,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-06,up_given_large_move,D0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-06,up_given_large_move,D0,5,0.40000000000000002,0.5,0,,
month,2025-06,up_given_large_move,D0,6,0.5,0.59999999999999998,158,0.55376717102048856,0.55063291139240511
month,2025-06,up_given_large_move,D0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-06,up_given_large_move,D0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-06,up_given_large_move,D0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-06,up_given_large_move,D0,10,0.90000000000000002,1,0,,
month,2025-06,up_given_large_move,D1,1,0,0.10000000000000001,0,,
month,2025-06,up_given_large_move,D1,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-06,up_given_large_move,D1,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-06,up_given_large_move,D1,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-06,up_given_large_move,D1,5,0.40000000000000002,0.5,31,0.47328005767949893,0.4838709677419355
month,2025-06,up_given_large_move,D1,6,0.5,0.59999999999999998,93,0.55361760152386574,0.60215053763440862
month,2025-06,up_given_large_move,D1,7,0.59999999999999998,0.69999999999999996,30,0.62423522018839706,0.46666666666666667
month,2025-06,up_given_large_move,D1,8,0.69999999999999996,0.80000000000000004,4,0.74458716193111518,0.5
month,2025-06,up_given_large_move,D1,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-06,up_given_large_move,D1,10,0.90000000000000002,1,0,,
month,2025-06,up_given_large_move,D2,1,0,0.10000000000000001,0,,
month,2025-06,up_given_large_move,D2,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-06,up_given_large_move,D2,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-06,up_given_large_move,D2,4,0.29999999999999999,0.40000000000000002,3,0.39440768790415376,0
month,2025-06,up_given_large_move,D2,5,0.40000000000000002,0.5,27,0.45975644954922501,0.62962962962962965
month,2025-06,up_given_large_move,D2,6,0.5,0.59999999999999998,79,0.55119458812492383,0.55696202531645567
month,2025-06,up_given_large_move,D2,7,0.59999999999999998,0.69999999999999996,40,0.64076366979575539,0.55000000000000004
month,2025-06,up_given_large_move,D2,8,0.69999999999999996,0.80000000000000004,7,0.73924329201112193,0.5714285714285714
month,2025-06,up_given_large_move,D2,9,0.80000000000000004,0.90000000000000002,2,0.87176298183907108,0
month,2025-06,up_given_large_move,D2,10,0.90000000000000002,1,0,,
month,2025-06,up_given_large_move,D3,1,0,0.10000000000000001,0,,
month,2025-06,up_given_large_move,D3,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-06,up_given_large_move,D3,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-06,up_given_large_move,D3,4,0.29999999999999999,0.40000000000000002,2,0.38753422720402153,1
month,2025-06,up_given_large_move,D3,5,0.40000000000000002,0.5,26,0.45969219820717439,0.57692307692307687
month,2025-06,up_given_large_move,D3,6,0.5,0.59999999999999998,82,0.54686291502044337,0.53658536585365857
month,2025-06,up_given_large_move,D3,7,0.59999999999999998,0.69999999999999996,36,0.63721443387190979,0.58333333333333337
month,2025-06,up_given_large_move,D3,8,0.69999999999999996,0.80000000000000004,10,0.74006099501556566,0.5
month,2025-06,up_given_large_move,D3,9,0.80000000000000004,0.90000000000000002,2,0.86143395744090878,0
month,2025-06,up_given_large_move,D3,10,0.90000000000000002,1,0,,
month,2025-07,large_remaining_move,P0,1,0,0.10000000000000001,0,,
month,2025-07,large_remaining_move,P0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-07,large_remaining_move,P0,3,0.20000000000000001,0.29999999999999999,840,0.25080219577932433,0.2011904761904762
month,2025-07,large_remaining_move,P0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-07,large_remaining_move,P0,5,0.40000000000000002,0.5,0,,
month,2025-07,large_remaining_move,P0,6,0.5,0.59999999999999998,0,,
month,2025-07,large_remaining_move,P0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-07,large_remaining_move,P0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-07,large_remaining_move,P0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-07,large_remaining_move,P0,10,0.90000000000000002,1,0,,
month,2025-07,large_remaining_move,P1,1,0,0.10000000000000001,0,,
month,2025-07,large_remaining_move,P1,2,0.10000000000000001,0.20000000000000001,362,0.17079877880016914,0.15193370165745856
month,2025-07,large_remaining_move,P1,3,0.20000000000000001,0.29999999999999999,341,0.23795511820033444,0.20234604105571846
month,2025-07,large_remaining_move,P1,4,0.29999999999999999,0.40000000000000002,91,0.33462038381914327,0.27472527472527475
month,2025-07,large_remaining_move,P1,5,0.40000000000000002,0.5,23,0.4377767965220431,0.2608695652173913
month,2025-07,large_remaining_move,P1,6,0.5,0.59999999999999998,9,0.53556258057806694,0.77777777777777779
month,2025-07,large_remaining_move,P1,7,0.59999999999999998,0.69999999999999996,6,0.61956332576897821,0.83333333333333337
month,2025-07,large_remaining_move,P1,8,0.69999999999999996,0.80000000000000004,2,0.77873654238078027,0.5
month,2025-07,large_remaining_move,P1,9,0.80000000000000004,0.90000000000000002,2,0.84705807775700481,0.5
month,2025-07,large_remaining_move,P1,10,0.90000000000000002,1,4,0.94624774167931502,0
month,2025-07,large_remaining_move,P2,1,0,0.10000000000000001,44,0.087262416840073506,0.068181818181818177
month,2025-07,large_remaining_move,P2,2,0.10000000000000001,0.20000000000000001,400,0.15220068609289367,0.16750000000000001
month,2025-07,large_remaining_move,P2,3,0.20000000000000001,0.29999999999999999,258,0.24117071345176708,0.19767441860465115
month,2025-07,large_remaining_move,P2,4,0.29999999999999999,0.40000000000000002,86,0.33858732724533813,0.27906976744186046
month,2025-07,large_remaining_move,P2,5,0.40000000000000002,0.5,26,0.4455586163270232,0.38461538461538464
month,2025-07,large_remaining_move,P2,6,0.5,0.59999999999999998,11,0.53662517397579135,0.54545454545454541
month,2025-07,large_remaining_move,P2,7,0.59999999999999998,0.69999999999999996,9,0.63165680662901713,0.77777777777777779
month,2025-07,large_remaining_move,P2,8,0.69999999999999996,0.80000000000000004,1,0.7908115935286042,1
month,2025-07,large_remaining_move,P2,9,0.80000000000000004,0.90000000000000002,5,0.84547745849882217,0
month,2025-07,large_remaining_move,P2,10,0.90000000000000002,1,0,,
month,2025-07,large_remaining_move,P3,1,0,0.10000000000000001,47,0.086711399331992983,0.063829787234042548
month,2025-07,large_remaining_move,P3,2,0.10000000000000001,0.20000000000000001,417,0.15202005862249349,0.17745803357314149
month,2025-07,large_remaining_move,P3,3,0.20000000000000001,0.29999999999999999,242,0.24393605637644353,0.19421487603305784
month,2025-07,large_remaining_move,P3,4,0.29999999999999999,0.40000000000000002,77,0.33911489410522361,0.27272727272727271
month,2025-07,large_remaining_move,P3,5,0.40000000000000002,0.5,27,0.43465825284191295,0.33333333333333331
month,2025-07,large_remaining_move,P3,6,0.5,0.59999999999999998,17,0.53900659623163272,0.47058823529411764
month,2025-07,large_remaining_move,P3,7,0.59999999999999998,0.69999999999999996,7,0.63969978854397147,0.8571428571428571
month,2025-07,large_remaining_move,P3,8,0.69999999999999996,0.80000000000000004,1,0.79080860203887593,1
month,2025-07,large_remaining_move,P3,9,0.80000000000000004,0.90000000000000002,5,0.83794402285813285,0
month,2025-07,large_remaining_move,P3,10,0.90000000000000002,1,0,,
month,2025-07,up_given_large_move,D0,1,0,0.10000000000000001,0,,
month,2025-07,up_given_large_move,D0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-07,up_given_large_move,D0,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-07,up_given_large_move,D0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-07,up_given_large_move,D0,5,0.40000000000000002,0.5,0,,
month,2025-07,up_given_large_move,D0,6,0.5,0.59999999999999998,168,0.55265507844780304,0.59523809523809523
month,2025-07,up_given_large_move,D0,7,0.59999999999999998,0.69999999999999996,1,0.60165330531600059,0
month,2025-07,up_given_large_move,D0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-07,up_given_large_move,D0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-07,up_given_large_move,D0,10,0.90000000000000002,1,0,,
month,2025-07,up_given_large_move,D1,1,0,0.10000000000000001,0,,
month,2025-07,up_given_large_move,D1,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-07,up_given_large_move,D1,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-07,up_given_large_move,D1,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-07,up_given_large_move,D1,5,0.40000000000000002,0.5,21,0.47766906113033303,0.61904761904761907
month,2025-07,up_given_large_move,D1,6,0.5,0.59999999999999998,98,0.55331890475491596,0.62244897959183676
month,2025-07,up_given_large_move,D1,7,0.59999999999999998,0.69999999999999996,46,0.63816914415611659,0.52173913043478259
month,2025-07,up_given_large_move,D1,8,0.69999999999999996,0.80000000000000004,4,0.72397146202002494,0.5
month,2025-07,up_given_large_move,D1,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-07,up_given_large_move,D1,10,0.90000000000000002,1,0,,
month,2025-07,up_given_large_move,D2,1,0,0.10000000000000001,0,,
month,2025-07,up_given_large_move,D2,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-07,up_given_large_move,D2,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-07,up_given_large_move,D2,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-07,up_given_large_move,D2,5,0.40000000000000002,0.5,18,0.48048648341749711,0.66666666666666663
month,2025-07,up_given_large_move,D2,6,0.5,0.59999999999999998,91,0.5575149143333028,0.60439560439560436
month,2025-07,up_given_large_move,D2,7,0.59999999999999998,0.69999999999999996,46,0.63812777725092118,0.60869565217391308
month,2025-07,up_given_large_move,D2,8,0.69999999999999996,0.80000000000000004,14,0.73080351429938328,0.35714285714285715
month,2025-07,up_given_large_move,D2,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-07,up_given_large_move,D2,10,0.90000000000000002,1,0,,
month,2025-07,up_given_large_move,D3,1,0,0.10000000000000001,0,,
month,2025-07,up_given_large_move,D3,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-07,up_given_large_move,D3,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-07,up_given_large_move,D3,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-07,up_given_large_move,D3,5,0.40000000000000002,0.5,25,0.47955720957785408,0.56000000000000005
month,2025-07,up_given_large_move,D3,6,0.5,0.59999999999999998,82,0.55390387983170897,0.63414634146341464
month,2025-07,up_given_large_move,D3,7,0.59999999999999998,0.69999999999999996,49,0.636868067694771,0.59183673469387754
month,2025-07,up_given_large_move,D3,8,0.69999999999999996,0.80000000000000004,12,0.72356826712166988,0.33333333333333331
month,2025-07,up_given_large_move,D3,9,0.80000000000000004,0.90000000000000002,1,0.80150118069607268,1
month,2025-07,up_given_large_move,D3,10,0.90000000000000002,1,0,,
month,2025-08,large_remaining_move,P0,1,0,0.10000000000000001,0,,
month,2025-08,large_remaining_move,P0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-08,large_remaining_move,P0,3,0.20000000000000001,0.29999999999999999,640,0.25080219577932433,0.17499999999999999
month,2025-08,large_remaining_move,P0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-08,large_remaining_move,P0,5,0.40000000000000002,0.5,0,,
month,2025-08,large_remaining_move,P0,6,0.5,0.59999999999999998,0,,
month,2025-08,large_remaining_move,P0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-08,large_remaining_move,P0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-08,large_remaining_move,P0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-08,large_remaining_move,P0,10,0.90000000000000002,1,0,,
month,2025-08,large_remaining_move,P1,1,0,0.10000000000000001,0,,
month,2025-08,large_remaining_move,P1,2,0.10000000000000001,0.20000000000000001,284,0.16731081879962878,0.088028169014084501
month,2025-08,large_remaining_move,P1,3,0.20000000000000001,0.29999999999999999,264,0.23905268977695515,0.2196969696969697
month,2025-08,large_remaining_move,P1,4,0.29999999999999999,0.40000000000000002,58,0.33532626806655313,0.18965517241379309
month,2025-08,large_remaining_move,P1,5,0.40000000000000002,0.5,18,0.44075965193099659,0.3888888888888889
month,2025-08,large_remaining_move,P1,6,0.5,0.59999999999999998,9,0.5446824845846624,0.55555555555555558
month,2025-08,large_remaining_move,P1,7,0.59999999999999998,0.69999999999999996,5,0.64533742121263749,0.80000000000000004
month,2025-08,large_remaining_move,P1,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-08,large_remaining_move,P1,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-08,large_remaining_move,P1,10,0.90000000000000002,1,2,0.93679731623300455,1
month,2025-08,large_remaining_move,P2,1,0,0.10000000000000001,33,0.086629058309974402,0.21212121212121213
month,2025-08,large_remaining_move,P2,2,0.10000000000000001,0.20000000000000001,306,0.15329864059316078,0.071895424836601302
month,2025-08,large_remaining_move,P2,3,0.20000000000000001,0.29999999999999999,198,0.24246699913856734,0.23737373737373738
month,2025-08,large_remaining_move,P2,4,0.29999999999999999,0.40000000000000002,62,0.33821878583620774,0.27419354838709675
month,2025-08,large_remaining_move,P2,5,0.40000000000000002,0.5,29,0.44474414962437508,0.34482758620689657
month,2025-08,large_remaining_move,P2,6,0.5,0.59999999999999998,7,0.5458738418227137,0.7142857142857143
month,2025-08,large_remaining_move,P2,7,0.59999999999999998,0.69999999999999996,3,0.62852040001123433,0.66666666666666663
month,2025-08,large_remaining_move,P2,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-08,large_remaining_move,P2,9,0.80000000000000004,0.90000000000000002,2,0.85076956182081842,1
month,2025-08,large_remaining_move,P2,10,0.90000000000000002,1,0,,
month,2025-08,large_remaining_move,P3,1,0,0.10000000000000001,36,0.088188735884540959,0.1388888888888889
month,2025-08,large_remaining_move,P3,2,0.10000000000000001,0.20000000000000001,313,0.15283315148930304,0.076677316293929709
month,2025-08,large_remaining_move,P3,3,0.20000000000000001,0.29999999999999999,178,0.24030862689883564,0.25280898876404495
month,2025-08,large_remaining_move,P3,4,0.29999999999999999,0.40000000000000002,70,0.3382613834032322,0.27142857142857141
month,2025-08,large_remaining_move,P3,5,0.40000000000000002,0.5,26,0.4398915370788285,0.38461538461538464
month,2025-08,large_remaining_move,P3,6,0.5,0.59999999999999998,12,0.54387182460418915,0.5
month,2025-08,large_remaining_move,P3,7,0.59999999999999998,0.69999999999999996,3,0.63573396924019365,0.33333333333333331
month,2025-08,large_remaining_move,P3,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-08,large_remaining_move,P3,9,0.80000000000000004,0.90000000000000002,2,0.84437448533765513,1
month,2025-08,large_remaining_move,P3,10,0.90000000000000002,1,0,,
month,2025-08,up_given_large_move,D0,1,0,0.10000000000000001,0,,
month,2025-08,up_given_large_move,D0,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-08,up_given_large_move,D0,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-08,up_given_large_move,D0,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-08,up_given_large_move,D0,5,0.40000000000000002,0.5,0,,
month,2025-08,up_given_large_move,D0,6,0.5,0.59999999999999998,112,0.55269726922918994,0.6517857142857143
month,2025-08,up_given_large_move,D0,7,0.59999999999999998,0.69999999999999996,0,,
month,2025-08,up_given_large_move,D0,8,0.69999999999999996,0.80000000000000004,0,,
month,2025-08,up_given_large_move,D0,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-08,up_given_large_move,D0,10,0.90000000000000002,1,0,,
month,2025-08,up_given_large_move,D1,1,0,0.10000000000000001,0,,
month,2025-08,up_given_large_move,D1,2,0.10000000000000001,0.20000000000000001,0,,
month,2025-08,up_given_large_move,D1,3,0.20000000000000001,0.29999999999999999,0,,
month,2025-08,up_given_large_move,D1,4,0.29999999999999999,0.40000000000000002,0,,
month,2025-08,up_given_large_move,D1,5,0.40000000000000002,0.5,13,0.47234210995984033,0.92307692307692313
month,2025-08,up_given_large_move,D1,6,0.5,0.59999999999999998,59,0.54764825712878862,0.67796610169491522
month,2025-08,up_given_large_move,D1,7,0.59999999999999998,0.69999999999999996,37,0.63240184918404863,0.48648648648648651
month,2025-08,up_given_large_move,D1,8,0.69999999999999996,0.80000000000000004,3,0.70210930091540469,1
month,2025-08,up_given_large_move,D1,9,0.80000000000000004,0.90000000000000002,0,,
month,2025-08,up_given_large_move,D1,10,0.90000000000000002,1,0,,
