signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
short__top_parent_loop__cycle_09__5be64d0f5d,SHORT,univariate,1,167,112,20,-2.74360771475,0.0118064484528,0.587612924748,0.999955450325,-0.151907228488,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_09""}]"
short__top_parent_loop__cycle_11__af9c7f4dac,SHORT,univariate,1,93,77,20,-4.31778115717,0.0226235239792,0.49109508938,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""}]"
short__top_second_margin_bin__high__5a9bacb6f0,SHORT,univariate,1,745,236,20,-9.91193743995,-0.00352932295741,0.547289421665,0.999955450325,-0.154431039925,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]"
short__top_second_margin_bin__low__ccd8ca281d,SHORT,univariate,1,269,161,20,-29.1606096686,-0.0448905664394,0.924110955902,0.999955450325,-0.206934719973,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""low""}]"
short__top_second_margin_bin__middle__4d9fb7e344,SHORT,univariate,1,1248,243,20,-8.52151068257,-0.0125294950448,0.75211994146,0.999955450325,-0.154306276546,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""middle""}]"
short__typical_price_distance_bin__above_plus_one_scale__a0a0d4c524,SHORT,univariate,1,2519,246,20,-19.7642059384,-0.0098778526552,0.608246867129,0.999955450325,-0.168896671594,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__typical_price_distance_bin__below_minus_one_scale__b4b706ceaa,SHORT,univariate,1,2752,245,20,-6.76499438275,0.00314209112094,0.984178809523,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__typical_price_distance_bin__minus_one_to_zero__059c5807d2,SHORT,univariate,1,2294,251,20,-8.19470079751,0.00387897297654,0.753885095719,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__typical_price_distance_bin__zero_to_plus_one__fa6567b5df,SHORT,univariate,1,2215,250,20,-9.61982386177,0.00331237565031,0.468058742116,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__universe_breadth_bin__mixed__8760722100,SHORT,univariate,1,2227,99,20,8.62908933219,0.0353847969198,0.291722234446,0.999955450325,0.0834196317647,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""mixed""}]"
short__universe_breadth_bin__strong__97f6bf677f,SHORT,univariate,1,4071,164,20,-21.1579441693,-0.0203238377692,0.968095762366,0.999955450325,-0.172807211867,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]"
short__universe_breadth_bin__weak__ec67abfcb4,SHORT,univariate,1,3461,147,20,-12.4945062022,0.000468823212082,0.966724038378,0.999955450325,-0.15,False,False,"[""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""weak""}]"
short__wick_asymmetry_bin__balanced__5c8b7d8e6e,SHORT,univariate,1,4403,252,20,-14.7761925082,-0.00315069154838,0.959333827267,0.999955450325,-0.155988550287,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
short__wick_asymmetry_bin__lower_dominant__710407ffc5,SHORT,univariate,1,2910,251,20,-8.92235683261,-0.0107319798453,0.772732393308,0.999955450325,-0.151748782493,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""lower_dominant""}]"
short__wick_asymmetry_bin__upper_dominant__f376b7c0e8,SHORT,univariate,1,2467,251,20,-7.08804977183,0.0182823495084,0.708872381322,0.999955450325,-0.15,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
