neutral_veto_id,condition_count,conditions_json,rows,sessions,stocks,neutral_rate,base_neutral_rate,neutral_lift,mean_long_net_bps,mean_short_net_bps,raw_p_value,fdr_q_value,neutral_score,neutral_discovery_eligible,rejection_reasons_json
neutral_veto__05380cbfedf9,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":4.0},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",573,191,20,0.0715532286213,0.0975460122699,-0.0259927836486,-25.9041185874,5.90411858745,0.86500264912,0.999997639036,-0.00649819591216,False,"[""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__053eee5f8cae,2,"[{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>4>2""}]",29,25,18,0.137931034483,0.0975460122699,0.0403850222128,53.2099989568,-73.2099989568,1,1,0.00195194274029,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05413a430ff6,2,"[{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""middle_60""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>4>2>4""}]",55,46,17,0.109090909091,0.0975460122699,0.011544896821,23.4712292729,-43.4712292729,1,1,0.000865867261573,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__054e40f8799a,2,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""below_range""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]",206,112,20,0.126213592233,0.0975460122699,0.0286675799631,4.97067647579,-24.9706764758,0.315887912171,0.83675672729,0.0167227549785,False,"[""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__056b439a96c4,2,"[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""5>7>5""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",43,39,12,0.0232558139535,0.0975460122699,-0.0742901983165,-69.8141541227,49.8141541227,1,1,-0.0015972392638,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__056e5865e96a,2,"[{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""normal""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]",1118,248,20,0.0813953488372,0.0975460122699,-0.0161506634327,-10.9804225722,-9.0195774278,0.875025837068,0.999997639036,-0.00403766585818,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__057e6980e1d9,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":6.0},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",215,140,20,0.162790697674,0.0975460122699,0.0652446854045,-15.7069584399,-4.29304156014,0.0179341841327,0.415708930822,0.0489335140534,False,"[""fdr_not_passed""]"
neutral_veto__057fc130428f,2,"[{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>6""}]",1,1,1,0,0.0975460122699,-0.0975460122699,74.4361041633,-94.4361041633,1,1,-0,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration"",""insufficient_months"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0580f47bda14,2,"[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>0""}]",50,42,14,0.12,0.0975460122699,0.0224539877301,-11.8229312137,-8.17706878633,1,1,0.00187116564417,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0583ec3e526b,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>7""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""lower_dominant""}]",63,47,14,0.031746031746,0.0975460122699,-0.0657999805239,37.94683744,-57.94683744,1,1,-0.0020726993865,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0584623bd16f,2,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""lower_half""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>2""}]",64,48,16,0.09375,0.0975460122699,-0.00379601226994,3.65516107392,-23.6551610739,1,1,-0.000552147239264,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05906b2c756a,2,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""1""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]",561,208,20,0.0855614973262,0.0975460122699,-0.0119845149437,-10.1334286576,-9.86657134236,0.955986047277,0.999997639036,-0.00299612873593,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__059235b0a8b6,2,"[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""range"",""feature"":""compression_bin"",""operator"":""=="",""value"":""expanded""}]",81,66,20,0.123456790123,0.0975460122699,0.0259107778535,-5.71366832115,-14.2863316789,1,1,0.00524693251534,False,"[""insufficient_directional_outcomes"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05983218298b,2,"[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":true},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>7""}]",22,22,10,0.0454545454545,0.0975460122699,-0.0520914668154,26.7525243379,-46.7525243379,1,1,-0.000530561236083,False,"[""insufficient_rows"",""insufficient_sessions"",""stock_concentration"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05983a6f828b,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""4>5""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]",25,25,14,0.12,0.0975460122699,0.0224539877301,-171.160665288,151.160665288,1,1,0.000467791411043,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__059d78094f09,2,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bearish""},{""family"":""loop"",""feature"":""top_loop_score_bin"",""operator"":""=="",""value"":""middle""}]",615,214,20,0.10081300813,0.0975460122699,0.00326699586014,-3.43276892591,-16.5672310741,0.732698218555,0.999997639036,0.00163349793007,False,"[""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05a18e9367ce,2,"[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]",67,57,12,0.179104477612,0.0975460122699,0.081558465342,-21.6899495708,1.6899495708,1,1,0.022768404908,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__05a7a404710b,2,"[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",1126,225,20,0.111012433393,0.0975460122699,0.0134664211226,-6.83230949574,-13.1676905043,0.129700441258,0.727942551462,0.010099815842,False,"[""fdr_not_passed""]"
neutral_veto__05a8e0b90581,2,"[{""family"":""bar_shape"",""feature"":""close_location_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]",36,34,13,0.138888888889,0.0975460122699,0.041342876619,-2.16315162663,-17.8368483734,1,1,0.00310071574642,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05aa5d34f009,2,"[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__05ae901d6907,2,"[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]",147,88,20,0.0612244897959,0.0975460122699,-0.036321522474,25.7289682383,-45.7289682383,1,1,-0.00444938650307,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05b02906b3a3,2,"[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]",72,59,18,0.0694444444444,0.0975460122699,-0.0281015678255,-25.9906099748,5.99060997477,1,1,-0.00337218813906,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05b128c48784,2,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""2_3""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>4""}]",132,88,20,0.0984848484848,0.0975460122699,0.00093883621491,-45.6623130429,25.6623130429,1,1,0.00020654396728,False,"[""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05b140da5378,2,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>3>1""}]",4,2,3,0,0.0975460122699,-0.0975460122699,-16.6834829632,-3.31651703683,1,1,-0,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration"",""insufficient_months"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05b3f670b3ca,2,"[{""family"":""loop"",""feature"":""parent_loop_family"",""operator"":""=="",""value"":""transition_length_2""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""missing""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__05b7f7c7aac0,2,"[{""family"":""bar_shape"",""feature"":""close_location_bin"",""operator"":""=="",""value"":""low""},{""family"":""structural_state"",""feature"":""prior_completed_dwell_bin"",""operator"":""=="",""value"":""1_2""}]",1596,249,20,0.111528822055,0.0975460122699,0.0139828097852,-8.96138970339,-11.0386102966,0.39939214899,0.864201977557,0.00815663904137,False,"[""fdr_not_passed""]"
neutral_veto__05ba9bc6aa5b,2,"[{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""high""}]",339,167,20,0.094395280236,0.0975460122699,-0.00315073203395,-8.99542038934,-11.0045796107,0.440181699318,0.889253449439,-0.00131280501415,False,"[""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05bb7f847ce3,2,"[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""lower_dominant""}]",27,26,15,0.111111111111,0.0975460122699,0.0135650988412,-46.5015936311,26.5015936311,1,1,0.000686733128834,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05c1ebc42dd3,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":7.0},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",29,28,15,0.0689655172414,0.0975460122699,-0.0285804950286,24.9256117961,-44.9256117961,1,1,-0.000920927062031,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05c3d833491a,2,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":7.0},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",190,87,19,0.0421052631579,0.0975460122699,-0.055440749112,95.5155288867,-115.515528887,1,1,-0.00877811860941,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05cd3b00aa5f,2,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":0.0},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_01""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__05cea94e8284,2,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_12""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",928,195,20,0.0797413793103,0.0975460122699,-0.0178046329596,1.26876204192,-21.2687620419,0.747391563943,0.999997639036,-0.0029674388266,False,"[""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05d0b56464e0,2,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":2.0},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>7""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__05df28d0045b,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>1""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",69,61,13,0.159420289855,0.0975460122699,0.0618742775851,-25.4718214219,5.47182142191,1,1,0.012452198364,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__05e06a578ee3,2,"[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>3""}]",58,42,15,0.0862068965517,0.0975460122699,-0.0113391157182,1.03308714592,-21.0330871459,1,1,-0.00119576129392,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05edd0d1b5a4,2,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false}]",655,229,20,0.125190839695,0.0975460122699,0.0276448274247,-8.07757458987,-11.9224254101,0.0112122202518,0.331090268611,0.0184298849498,False,"[""fdr_not_passed""]"
neutral_veto__05ee07de7e5e,2,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""7>5>7>5""}]",86,62,17,0.093023255814,0.0975460122699,-0.00452275645599,-57.9230214138,37.9230214138,1,1,-0.000530395984384,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__05f50a9b4c1a,2,"[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]",86,70,13,0.279069767442,0.0975460122699,0.181523755172,-2.57495400297,-17.425045997,1,1,0.0709592861127,False,"[""stock_concentration"",""fdr_not_passed""]"
neutral_veto__06014703db78,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":7.0},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>3>4""}]",0,0,0,,0.0975460122699,,,,1,1,,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""insufficient_months"",""insufficient_directional_outcomes"",""fdr_not_passed""]"
neutral_veto__060148daf5a8,2,"[{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>1>3""}]",48,42,18,0.145833333333,0.0975460122699,0.0482873210634,-3.71631050842,-16.2836894916,1,1,0.00526770775237,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0602eb395a3b,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>6""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""weak""}]",47,35,17,0.0851063829787,0.0975460122699,-0.0124396292912,81.3655467194,-101.365546719,1,1,-0.000974437627812,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__060499d1bfe6,2,"[{""family"":""price_displacement"",""feature"":""return_1_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""rolling_high_low_location_bin"",""operator"":""=="",""value"":""middle""}]",1298,246,20,0.112480739599,0.0975460122699,0.0149347273294,0.473327610788,-20.4733276108,0.08135797092,0.680695023364,0.0099564848863,False,"[""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__0609ced04df7,2,"[{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>3""}]",179,108,20,0.145251396648,0.0975460122699,0.0477053843781,-10.5053708445,-9.49462915551,0.0869709463978,0.704184114382,0.0249061860941,False,"[""fdr_not_passed""]"
neutral_veto__061d52c9f0cb,2,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""high""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""}]",2196,246,20,0.128415300546,0.0975460122699,0.0308692882765,-11.1332115659,-8.86678843411,0.000722716006524,0.0907008588188,0.0282968475868,True,[]
neutral_veto__061d62f193ac,2,"[{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>2""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]",64,53,16,0.09375,0.0975460122699,-0.00379601226994,-11.0867220339,-8.91327796606,1,1,-0.000506134969325,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__062063ada581,2,"[{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""upper_half""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>5""}]",28,23,13,0.0714285714286,0.0975460122699,-0.0261174408414,-37.1031731606,17.1031731606,1,1,-0.000812542603954,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__062e93164d07,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":1.0},{""family"":""movement_permission"",""feature"":""range_to_cost_bin"",""operator"":""=="",""value"":""high""}]",407,173,20,0.12285012285,0.0975460122699,0.0253041105802,-3.03554579752,-16.9644542025,0.238279371955,0.784996699901,0.0189780829351,False,"[""fdr_not_passed""]"
neutral_veto__063521728d60,2,"[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>1>3""}]",59,48,20,0.135593220339,0.0975460122699,0.038047208069,-24.6605251076,4.66052510755,1,1,0.00467663599182,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__06405cf18bfb,2,"[{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_03""}]",36,29,12,0.194444444444,0.0975460122699,0.0968984321745,6.6730820204,-26.6730820204,1,1,0.0104650306748,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__064b3b9f4415,2,"[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]",48,41,16,0.104166666667,0.0975460122699,0.00662065439673,-17.5109687321,-2.48903126787,1,1,0.000722253206916,False,"[""insufficient_rows"",""insufficient_directional_outcomes"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__064ddb7a2c3a,2,"[{""family"":""bar_shape"",""feature"":""close_location_bin"",""operator"":""=="",""value"":""low""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>4""}]",106,77,20,0.103773584906,0.0975460122699,0.00622757263572,-25.3158563997,5.31585639966,1,1,0.00165030674847,False,"[""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__06598a454844,2,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bullish""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":5.0}]",246,130,20,0.0447154471545,0.0975460122699,-0.0528305651155,-32.2567274419,12.2567274419,1,1,-0.00880509418591,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__065ea580c4dc,2,"[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",22,22,11,0.0454545454545,0.0975460122699,-0.0520914668154,20.7393506077,-40.7393506077,1,1,-0.000525255623722,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0660c920f85e,2,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]",58,8,19,0.189655172414,0.0975460122699,0.0921091601439,41.2121405763,-61.2121405763,1,1,0.0222597137014,False,"[""insufficient_rows"",""insufficient_sessions"",""insufficient_directional_outcomes"",""directional_payoff_not_suppressed"",""fdr_not_passed""]"
neutral_veto__06626658bb49,2,"[{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":4.0},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""}]",422,185,20,0.0663507109005,0.0975460122699,-0.0311953013695,-27.4533741581,7.45337415814,0.97498087037,0.999997639036,-0.0103984337898,False,"[""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__066aaa799e17,2,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":7.0},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]",97,56,14,0.0618556701031,0.0975460122699,-0.0356903421668,94.0481103701,-114.04811037,1,1,-0.0031472392638,False,"[""insufficient_directional_outcomes"",""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__066edd2d03c3,2,"[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]",1257,245,20,0.0811455847255,0.0975460122699,-0.0164004275444,5.39020557005,-25.39020557,0.799352440299,0.999997639036,-0.00136670229537,False,"[""neutral_lift_not_positive"",""directional_payoff_not_suppressed"",""neutral_chronology_not_consistent"",""fdr_not_passed""]"
neutral_veto__0673984f25df,2,"[{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""high""},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""}]",467,169,20,0.107066381156,0.0975460122699,0.00952036888638,-1.37133065479,-18.6286693452,0.365183769464,0.864201977557,0.00634691259092,False,"[""fdr_not_passed""]"
