comparison,draw,metric,improvement,sampled_session_count
B1_vs_B0,13,log_loss,9.511669072747301e-05,157
B1_vs_B0,14,brier,2.012639853459407e-05,157
B1_vs_B0,14,log_loss,7.536584552682353e-05,157
B1_vs_B0,15,brier,-1.791888493895496e-05,157
B1_vs_B0,15,log_loss,-5.812799036290946e-05,157
B1_vs_B0,16,brier,2.942735013619198e-05,157
B1_vs_B0,16,log_loss,7.966321848568359e-05,157
B1_vs_B0,17,brier,-6.6771452581007525e-06,157
B1_vs_B0,17,log_loss,-2.7488094189395255e-05,157
B1_vs_B0,18,brier,2.9840176192296134e-05,157
B1_vs_B0,18,log_loss,8.201013657234108e-05,157
B1_vs_B0,19,brier,2.466961992675884e-06,157
B1_vs_B0,19,log_loss,-1.3983031810060989e-05,157
B1_vs_B0,20,brier,2.3800947125235884e-05,157
B1_vs_B0,20,log_loss,4.9254348575776946e-05,157
B1_vs_B0,21,brier,4.804714828519359e-05,157
B1_vs_B0,21,log_loss,0.00011194371591972595,157
B1_vs_B0,22,brier,-4.685336619988289e-05,157
B1_vs_B0,22,log_loss,-0.00012172250489649755,157
B1_vs_B0,23,brier,9.46649841542929e-06,157
B1_vs_B0,23,log_loss,2.6244507940903563e-05,157
B1_vs_B0,24,brier,1.7521983134155507e-05,157
B1_vs_B0,24,log_loss,7.425263542394755e-06,157
B1_vs_B0,25,brier,2.701457942090554e-05,157
B1_vs_B0,25,log_loss,6.793944254837765e-05,157
B1_vs_B0,26,brier,2.1041760705095775e-05,157
B1_vs_B0,26,log_loss,5.815488723608206e-05,157
B1_vs_B0,27,brier,7.6249749017890495e-06,157
B1_vs_B0,27,log_loss,3.148811880039133e-05,157
B1_vs_B0,28,brier,2.5657771737096715e-05,157
B1_vs_B0,28,log_loss,6.615251450221848e-05,157
B1_vs_B0,29,brier,4.368435295904893e-05,157
B1_vs_B0,29,log_loss,0.00012480400133716275,157
B1_vs_B0,30,brier,-1.891324089534286e-05,157
B1_vs_B0,30,log_loss,-7.390967490542176e-05,157
B1_vs_B0,31,brier,5.16263205287268e-05,157
B1_vs_B0,31,log_loss,0.00012407965168468614,157
B1_vs_B0,32,brier,8.358499184549758e-06,157
B1_vs_B0,32,log_loss,1.1525398945965753e-05,157
B1_vs_B0,33,brier,-4.252507315082276e-06,157
B1_vs_B0,33,log_loss,-1.0059760281974599e-05,157
B1_vs_B0,34,brier,2.1281658642217984e-05,157
B1_vs_B0,34,log_loss,6.151331335191469e-05,157
B1_vs_B0,35,brier,1.7196721216008924e-05,157
B1_vs_B0,35,log_loss,4.3408671345699175e-05,157
B1_vs_B0,36,brier,2.7353308410365213e-05,157
B1_vs_B0,36,log_loss,5.28448585909959e-05,157
B1_vs_B0,37,brier,-1.5214124985382103e-05,157
B1_vs_B0,37,log_loss,-2.1343013770203685e-05,157
B1_vs_B0,38,brier,2.980269317858367e-05,157
B1_vs_B0,38,log_loss,7.877868540502403e-05,157
B1_vs_B0,39,brier,-2.0227863115323724e-05,157
B1_vs_B0,39,log_loss,-6.43366997023491e-05,157
B1_vs_B0,40,brier,1.5652809049750133e-05,157
B1_vs_B0,40,log_loss,3.3953880409417826e-05,157
B1_vs_B0,41,brier,-2.6129392536576814e-05,157
B1_vs_B0,41,log_loss,-7.235468225214573e-05,157
B1_vs_B0,42,brier,5.6211900248474055e-05,157
B1_vs_B0,42,log_loss,0.00012482700469437959,157
B1_vs_B0,43,brier,3.465248468119899e-05,157
B1_vs_B0,43,log_loss,8.335253660888226e-05,157
B1_vs_B0,44,brier,-2.2527694849025777e-05,157
B1_vs_B0,44,log_loss,-5.911249337340887e-05,157
B1_vs_B0,45,brier,2.8721994640966742e-05,157
B1_vs_B0,45,log_loss,7.332769607070925e-05,157
B1_vs_B0,46,brier,1.8922308471303703e-05,157
B1_vs_B0,46,log_loss,3.620754571573994e-05,157
B1_vs_B0,47,brier,-1.0829159012967811e-05,157
B1_vs_B0,47,log_loss,-3.6331692336926336e-05,157
B1_vs_B0,48,brier,1.976299225498058e-05,157
B1_vs_B0,48,log_loss,6.965380685006261e-05,157
B1_vs_B0,49,brier,4.354266492174719e-06,157
B1_vs_B0,49,log_loss,4.011140691553987e-06,157
B1_vs_B0,50,brier,-2.3223376264976646e-06,157
B1_vs_B0,50,log_loss,1.9797972370641023e-06,157
B1_vs_B0,51,brier,4.779829007550261e-05,157
B1_vs_B0,51,log_loss,0.000128181466129076,157
B1_vs_B0,52,brier,-2.368082164113917e-05,157
B1_vs_B0,52,log_loss,-6.377848907806528e-05,157
B1_vs_B0,53,brier,2.8589429860777423e-05,157
B1_vs_B0,53,log_loss,3.277250250930703e-05,157
B1_vs_B0,54,brier,-2.5346506034098645e-05,157
B1_vs_B0,54,log_loss,-6.69493022466608e-05,157
B1_vs_B0,55,brier,1.747412762039255e-05,157
B1_vs_B0,55,log_loss,3.5757025683257465e-05,157
B1_vs_B0,56,brier,-3.685563058989447e-06,157
B1_vs_B0,56,log_loss,-1.060770996087088e-05,157
B1_vs_B0,57,brier,-4.0369907755723345e-05,157
B1_vs_B0,57,log_loss,-0.00011823853067540123,157
B1_vs_B0,58,brier,2.2873741865705954e-05,157
B1_vs_B0,58,log_loss,6.568407409694476e-05,157
B1_vs_B0,59,brier,1.2480911181176301e-05,157
B1_vs_B0,59,log_loss,1.8773832771911398e-05,157
B1_vs_B0,60,brier,-4.890379321416455e-05,157
B1_vs_B0,60,log_loss,-0.00013336044746070424,157
B1_vs_B0,61,brier,1.8494272731291748e-06,157
B1_vs_B0,61,log_loss,-2.4962650485973374e-05,157
B1_vs_B0,62,brier,-5.3655440411804275e-05,157
B1_vs_B0,62,log_loss,-0.00014150522759105955,157
B1_vs_B0,63,brier,3.5768202420527247e-05,157
B1_vs_B0,63,log_loss,0.00010692861063677448,157
B1_vs_B0,64,brier,2.2080365286115197e-05,157
B1_vs_B0,64,log_loss,5.492471856632812e-05,157
B1_vs_B0,65,brier,-6.852886405770196e-06,157
B1_vs_B0,65,log_loss,-2.172828049694092e-05,157
B1_vs_B0,66,brier,6.800384962760799e-06,157
B1_vs_B0,66,log_loss,1.3924230505176113e-05,157
B1_vs_B0,67,brier,5.098000436848396e-06,157
B1_vs_B0,67,log_loss,1.9064300022003073e-05,157
B1_vs_B0,68,brier,-3.135906173166008e-05,157
B1_vs_B0,68,log_loss,-8.424657785684895e-05,157
B1_vs_B0,69,brier,-4.116440125623391e-06,157
B1_vs_B0,69,log_loss,-3.743106379292721e-05,157
B1_vs_B0,70,brier,1.1730894600145205e-05,157
B1_vs_B0,70,log_loss,2.7590718062790738e-05,157
B1_vs_B0,71,brier,4.9303527816562294e-06,157
B1_vs_B0,71,log_loss,1.9604906193125147e-05,157
B1_vs_B0,72,brier,4.1370215900506425e-06,157
B1_vs_B0,72,log_loss,3.882869426384342e-05,157
B1_vs_B0,73,brier,1.0545912937671478e-05,157
B1_vs_B0,73,log_loss,3.5397326784144077e-05,157
B1_vs_B0,74,brier,-2.7204073364734937e-06,157
B1_vs_B0,74,log_loss,-1.087205131614899e-05,157
B1_vs_B0,75,brier,-2.6466437623054813e-05,157
B1_vs_B0,75,log_loss,-7.599620138551461e-05,157
B1_vs_B0,76,brier,-8.821921452161402e-06,157
B1_vs_B0,76,log_loss,-2.933316794064462e-05,157
B1_vs_B0,77,brier,6.609183969862625e-06,157
B1_vs_B0,77,log_loss,2.597124636767316e-05,157
B1_vs_B0,78,brier,1.2760448092583071e-05,157
B1_vs_B0,78,log_loss,3.985258189409706e-05,157
B1_vs_B0,79,brier,-1.1649962209088068e-05,157
B1_vs_B0,79,log_loss,-3.114608019365679e-05,157
B1_vs_B0,80,brier,-1.2063206519188858e-05,157
B1_vs_B0,80,log_loss,-4.241781691632476e-05,157
B1_vs_B0,81,brier,-1.6563726981698538e-05,157
B1_vs_B0,81,log_loss,-5.010094161692773e-05,157
B1_vs_B0,82,brier,4.931405865024241e-05,157
B1_vs_B0,82,log_loss,0.0001207975213969754,157
B1_vs_B0,83,brier,2.9172168936368744e-05,157
B1_vs_B0,83,log_loss,7.726940349958519e-05,157
B1_vs_B0,84,brier,2.1242487159746517e-05,157
B1_vs_B0,84,log_loss,5.376954796645476e-05,157
B1_vs_B0,85,brier,-3.7461419511286616e-06,157
B1_vs_B0,85,log_loss,-3.165297839634798e-05,157
B1_vs_B0,86,brier,5.447322995574577e-06,157
B1_vs_B0,86,log_loss,2.4494896193137614e-05,157
B1_vs_B0,87,brier,2.9093886654683702e-05,157
B1_vs_B0,87,log_loss,7.039562439501061e-05,157
B1_vs_B0,88,brier,-2.482153658238914e-05,157
B1_vs_B0,88,log_loss,-7.421147442480005e-05,157
B1_vs_B0,89,brier,2.168694489680682e-05,157
B1_vs_B0,89,log_loss,6.622156688192415e-05,157
B1_vs_B0,90,brier,2.4841832056549662e-05,157
B1_vs_B0,90,log_loss,6.580380035120541e-05,157
B1_vs_B0,91,brier,-1.5472152246709116e-05,157
B1_vs_B0,91,log_loss,-4.7414555073367014e-05,157
B1_vs_B0,92,brier,1.1454935596090638e-05,157
B1_vs_B0,92,log_loss,3.313455512842729e-05,157
B1_vs_B0,93,brier,-5.510452348730597e-05,157
B1_vs_B0,93,log_loss,-0.00016801717823870758,157
B1_vs_B0,94,brier,3.3981630651742625e-05,157
B1_vs_B0,94,log_loss,7.69208673990075e-05,157
B1_vs_B0,95,brier,-1.065766512525513e-05,157
B1_vs_B0,95,log_loss,-3.264741442789399e-05,157
B1_vs_B0,96,brier,3.618721725187396e-05,157
B1_vs_B0,96,log_loss,9.392466456242324e-05,157
B1_vs_B0,97,brier,-5.360182646011379e-05,157
B1_vs_B0,97,log_loss,-0.00016312520661691912,157
B1_vs_B0,98,brier,1.7090227591707715e-05,157
B1_vs_B0,98,log_loss,2.065027871410193e-05,157
B1_vs_B0,99,brier,1.274040897245239e-05,157
B1_vs_B0,99,log_loss,3.0861213479077855e-05,157
B1_vs_B0,100,brier,-1.4716652803211348e-05,157
B1_vs_B0,100,log_loss,-3.555819389416866e-05,157
B1_vs_B0,101,brier,3.791320278630543e-05,157
B1_vs_B0,101,log_loss,9.555192849992459e-05,157
B1_vs_B0,102,brier,9.125342884334987e-07,157
B1_vs_B0,102,log_loss,-1.2202920958146412e-05,157
B1_vs_B0,103,brier,4.72519861226111e-06,157
B1_vs_B0,103,log_loss,9.732732011060904e-06,157
B1_vs_B0,104,brier,-5.8357489851540795e-06,157
B1_vs_B0,104,log_loss,-2.3056317365351312e-05,157
B1_vs_B0,105,brier,1.3311225912079139e-05,157
B1_vs_B0,105,log_loss,3.617029947694328e-05,157
B1_vs_B0,106,brier,1.0194854722725904e-05,157
B1_vs_B0,106,log_loss,3.372498388722764e-05,157
B1_vs_B0,107,brier,4.068458459071312e-05,157
B1_vs_B0,107,log_loss,0.00011682397237657356,157
B1_vs_B0,108,brier,4.7202835962299377e-05,157
B1_vs_B0,108,log_loss,9.814717922961954e-05,157
B1_vs_B0,109,brier,1.314262368896171e-05,157
B1_vs_B0,109,log_loss,1.789601463361928e-05,157
B1_vs_B0,110,brier,1.240458593615583e-05,157
B1_vs_B0,110,log_loss,3.764288268132818e-06,157
B1_vs_B0,111,brier,2.166416248193992e-05,157
B1_vs_B0,111,log_loss,4.795680321381773e-05,157
B1_vs_B0,112,brier,2.290848306595502e-06,157
B1_vs_B0,112,log_loss,1.0298840557143536e-05,157
B1_vs_B0,113,brier,-3.0830935044172625e-05,157
B1_vs_B0,113,log_loss,-0.00010509167936829117,157
B1_vs_B0,114,brier,-6.109713267194071e-06,157
B1_vs_B0,114,log_loss,-1.710043283819184e-05,157
B1_vs_B0,115,brier,-2.279922889054897e-05,157
B1_vs_B0,115,log_loss,-7.796748347828996e-05,157
B1_vs_B0,116,brier,5.786244701472815e-06,157
B1_vs_B0,116,log_loss,4.054619236969774e-06,157
B1_vs_B0,117,brier,-8.513435409941161e-06,157
B1_vs_B0,117,log_loss,-3.1601911037236026e-05,157
B1_vs_B0,118,brier,1.8414369388502197e-06,157
B1_vs_B0,118,log_loss,9.209088498252078e-06,157
B1_vs_B0,119,brier,4.196810010773647e-05,157
B1_vs_B0,119,log_loss,9.040690683765388e-05,157
B1_vs_B0,120,brier,1.6217066843323537e-05,157
B1_vs_B0,120,log_loss,4.0783532988491055e-05,157
B1_vs_B0,121,brier,2.4246086399160993e-05,157
B1_vs_B0,121,log_loss,6.27538325896066e-05,157
B1_vs_B0,122,brier,-2.9025192278182725e-06,157
B1_vs_B0,122,log_loss,-2.7264735264249526e-06,157
B1_vs_B0,123,brier,-1.7082110609605188e-05,157
B1_vs_B0,123,log_loss,-5.410808044792263e-05,157
B1_vs_B0,124,brier,4.633236986456335e-06,157
B1_vs_B0,124,log_loss,-1.1262835188626792e-06,157
B1_vs_B0,125,brier,4.2528913414139994e-06,157
B1_vs_B0,125,log_loss,-4.949784115337334e-07,157
B1_vs_B0,126,brier,3.1949635299256624e-05,157
B1_vs_B0,126,log_loss,8.13812010129088e-05,157
B1_vs_B0,127,brier,3.201815240716702e-05,157
B1_vs_B0,127,log_loss,8.080104465013976e-05,157
B1_vs_B0,128,brier,6.634071749769782e-06,157
B1_vs_B0,128,log_loss,3.4223515097304594e-06,157
B1_vs_B0,129,brier,-5.459345632712792e-06,157
B1_vs_B0,129,log_loss,-1.5066309260707803e-05,157
B1_vs_B0,130,brier,-1.6727204833396583e-05,157
B1_vs_B0,130,log_loss,-3.047900610240442e-05,157
B1_vs_B0,131,brier,-7.125215825692081e-05,157
B1_vs_B0,131,log_loss,-0.00020328952285866532,157
B1_vs_B0,132,brier,-8.074361406934025e-06,157
B1_vs_B0,132,log_loss,-2.587868261702986e-05,157
B1_vs_B0,133,brier,-1.68119102983911e-05,157
B1_vs_B0,133,log_loss,-3.4902302562287594e-05,157
B1_vs_B0,134,brier,-4.1876108791142304e-05,157
B1_vs_B0,134,log_loss,-0.0001317169394783912,157
B1_vs_B0,135,brier,-1.1964819932811503e-05,157
B1_vs_B0,135,log_loss,-3.264084815959728e-05,157
B1_vs_B0,136,brier,-1.5457269173346726e-05,157
B1_vs_B0,136,log_loss,-3.077379889616793e-05,157
B1_vs_B0,137,brier,4.781120619574509e-05,157
B1_vs_B0,137,log_loss,0.00010227197168127961,157
B1_vs_B0,138,brier,-9.882005427745565e-06,157
B1_vs_B0,138,log_loss,-3.333586477898269e-05,157
B1_vs_B0,139,brier,1.1798381894233523e-05,157
B1_vs_B0,139,log_loss,2.0275142791721042e-05,157
B1_vs_B0,140,brier,-1.4775152903198041e-05,157
B1_vs_B0,140,log_loss,-4.6719388657374355e-05,157
B1_vs_B0,141,brier,-4.174627695394523e-05,157
B1_vs_B0,141,log_loss,-0.00014747942499701637,157
B1_vs_B0,142,brier,4.4982176715610716e-05,157
B1_vs_B0,142,log_loss,0.00011535124388337468,157
B1_vs_B0,143,brier,8.358671161777698e-06,157
B1_vs_B0,143,log_loss,9.20613228861079e-06,157
B1_vs_B0,144,brier,3.483967407607957e-05,157
B1_vs_B0,144,log_loss,0.00010209013462868916,157
B1_vs_B0,145,brier,1.3352364835766304e-05,157
B1_vs_B0,145,log_loss,2.7281202744612286e-05,157
B1_vs_B0,146,brier,-4.795702472139623e-06,157
B1_vs_B0,146,log_loss,-2.7126752826864044e-05,157
B1_vs_B0,147,brier,-1.645308795900471e-05,157
B1_vs_B0,147,log_loss,-3.836041807806482e-05,157
B1_vs_B0,148,brier,3.193600145702361e-05,157
B1_vs_B0,148,log_loss,7.719275907569331e-05,157
B1_vs_B0,149,brier,8.902921983011791e-06,157
B1_vs_B0,149,log_loss,1.9291978397807357e-05,157
B1_vs_B0,150,brier,-2.927682527934426e-05,157
B1_vs_B0,150,log_loss,-7.658708778499835e-05,157
B1_vs_B0,151,brier,2.635438935151149e-05,157
B1_vs_B0,151,log_loss,7.01854489473722e-05,157
B1_vs_B0,152,brier,-4.1128113412420915e-06,157
B1_vs_B0,152,log_loss,-1.8732325386113683e-05,157
B1_vs_B0,153,brier,-1.1645350089971574e-05,157
B1_vs_B0,153,log_loss,-3.922222892395291e-05,157
B1_vs_B0,154,brier,-3.815132322580747e-06,157
B1_vs_B0,154,log_loss,-1.1769723713279756e-05,157
B1_vs_B0,155,brier,-8.662843399383918e-06,157
B1_vs_B0,155,log_loss,-2.089614639511457e-05,157
B1_vs_B0,156,brier,-3.563003907719725e-05,157
B1_vs_B0,156,log_loss,-9.117741938575377e-05,157
B1_vs_B0,157,brier,-2.4571349676793007e-05,157
B1_vs_B0,157,log_loss,-7.589643675267373e-05,157
B1_vs_B0,158,brier,-1.1385608901628278e-05,157
B1_vs_B0,158,log_loss,-2.7284574076120227e-05,157
B1_vs_B0,159,brier,-5.283724178289367e-05,157
B1_vs_B0,159,log_loss,-0.00014500150290327075,157
B1_vs_B0,160,brier,1.3493955281297914e-05,157
B1_vs_B0,160,log_loss,4.534434891471597e-05,157
B1_vs_B0,161,brier,-3.917711016386205e-05,157
B1_vs_B0,161,log_loss,-0.00011902579182906981,157
B1_vs_B0,162,brier,-4.848480409263137e-05,157
B1_vs_B0,162,log_loss,-0.00013116941567490193,157
B1_vs_B0,163,brier,-2.9904833378214833e-05,157
B1_vs_B0,163,log_loss,-0.00010565017605201751,157
B1_vs_B0,164,brier,9.944687264949227e-06,157
B1_vs_B0,164,log_loss,1.5688604649119012e-05,157
B1_vs_B0,165,brier,-1.1609643373426505e-05,157
B1_vs_B0,165,log_loss,-3.423485056074571e-05,157
B1_vs_B0,166,brier,2.745841753175906e-05,157
B1_vs_B0,166,log_loss,7.287748554074758e-05,157
B1_vs_B0,167,brier,-1.4263261975326649e-05,157
B1_vs_B0,167,log_loss,-3.6594977244546565e-05,157
B1_vs_B0,168,brier,2.092787042539517e-05,157
B1_vs_B0,168,log_loss,4.110891415050097e-05,157
B1_vs_B0,169,brier,7.5065571801284165e-06,157
B1_vs_B0,169,log_loss,1.744853423937976e-05,157
B1_vs_B0,170,brier,-1.8043568155407873e-05,157
B1_vs_B0,170,log_loss,-5.678653156894526e-05,157
B1_vs_B0,171,brier,2.495960210245222e-05,157
B1_vs_B0,171,log_loss,5.0930825809338435e-05,157
B1_vs_B0,172,brier,-8.639895793956506e-06,157
B1_vs_B0,172,log_loss,-1.1783186227068097e-05,157
B1_vs_B0,173,brier,3.244346334809476e-05,157
B1_vs_B0,173,log_loss,7.924220928002073e-05,157
B1_vs_B0,174,brier,-2.9774974612942484e-05,157
B1_vs_B0,174,log_loss,-9.298486884813497e-05,157
B1_vs_B0,175,brier,3.756013718464002e-06,157
B1_vs_B0,175,log_loss,-1.269304758214416e-05,157
B1_vs_B0,176,brier,1.9077742950537423e-05,157
B1_vs_B0,176,log_loss,5.4078673551045396e-05,157
B1_vs_B0,177,brier,1.4476431273726218e-06,157
B1_vs_B0,177,log_loss,9.594458646564323e-07,157
B1_vs_B0,178,brier,-1.6286291536671052e-05,157
B1_vs_B0,178,log_loss,-5.108155733817822e-05,157
B1_vs_B0,179,brier,5.673588506119923e-06,157
B1_vs_B0,179,log_loss,1.801907298693836e-05,157
B1_vs_B0,180,brier,2.027520396631903e-05,157
B1_vs_B0,180,log_loss,2.618848626618788e-05,157
B1_vs_B0,181,brier,-1.6107889346302503e-06,157
B1_vs_B0,181,log_loss,-6.031303836857311e-06,157
B1_vs_B0,182,brier,-2.680270981733713e-05,157
B1_vs_B0,182,log_loss,-7.683880839291165e-05,157
B1_vs_B0,183,brier,-1.7238448937904555e-05,157
B1_vs_B0,183,log_loss,-3.948413998740272e-05,157
B1_vs_B0,184,brier,2.6107083772842913e-05,157
B1_vs_B0,184,log_loss,6.3457885550543e-05,157
B1_vs_B0,185,brier,-2.82284793778387e-06,157
B1_vs_B0,185,log_loss,-2.1277848811679963e-05,157
B1_vs_B0,186,brier,4.2919592530107696e-05,157
B1_vs_B0,186,log_loss,0.00011375079192613989,157
B1_vs_B0,187,brier,-4.721793600495966e-06,157
B1_vs_B0,187,log_loss,-1.8971128201914557e-05,157
B1_vs_B0,188,brier,-1.738762678039795e-05,157
B1_vs_B0,188,log_loss,-5.2141459731560696e-05,157
B1_vs_B0,189,brier,-1.1703226025865424e-05,157
B1_vs_B0,189,log_loss,-3.898005032432528e-05,157
B1_vs_B0,190,brier,-1.6563544961343166e-05,157
B1_vs_B0,190,log_loss,-6.112184875172693e-05,157
B1_vs_B0,191,brier,-8.82605507723833e-06,157
B1_vs_B0,191,log_loss,-4.721248430577673e-05,157
B1_vs_B0,192,brier,5.2513941727456125e-06,157
B1_vs_B0,192,log_loss,9.232285815120454e-06,157
B1_vs_B0,193,brier,4.162478914882989e-06,157
B1_vs_B0,193,log_loss,-5.374056811791007e-06,157
B1_vs_B0,194,brier,2.4081895872804718e-05,157
B1_vs_B0,194,log_loss,6.316199301095309e-05,157
B1_vs_B0,195,brier,-5.4524127486316285e-05,157
B1_vs_B0,195,log_loss,-0.00015298243128643025,157
B1_vs_B0,196,brier,3.295791157916634e-06,157
B1_vs_B0,196,log_loss,-5.899135820630026e-06,157
B1_vs_B0,197,brier,-3.0340730621545764e-05,157
B1_vs_B0,197,log_loss,-9.47513712263003e-05,157
B1_vs_B0,198,brier,-1.488927778779685e-05,157
B1_vs_B0,198,log_loss,-5.331662899274348e-05,157
B1_vs_B0,199,brier,1.99295743907539e-05,157
B1_vs_B0,199,log_loss,6.779584708068692e-05,157
B1_vs_B0,200,brier,-2.4089289151124186e-05,157
B1_vs_B0,200,log_loss,-8.031374070224009e-05,157
B1_vs_B0,201,brier,-1.598970325956845e-05,157
B1_vs_B0,201,log_loss,-5.138092868526295e-05,157
B1_vs_B0,202,brier,-1.7445801652303757e-05,157
B1_vs_B0,202,log_loss,-5.641941568404095e-05,157
B1_vs_B0,203,brier,-1.5764141751659547e-05,157
B1_vs_B0,203,log_loss,-4.6774281565366925e-05,157
B1_vs_B0,204,brier,1.2134206212904823e-05,157
B1_vs_B0,204,log_loss,2.0282419765479076e-05,157
B1_vs_B0,205,brier,-1.6228683226223543e-05,157
B1_vs_B0,205,log_loss,-4.9042130348895884e-05,157
B1_vs_B0,206,brier,7.022193381741851e-06,157
B1_vs_B0,206,log_loss,2.0636524571134533e-05,157
B1_vs_B0,207,brier,-1.7183110252044417e-05,157
B1_vs_B0,207,log_loss,-4.4391008203719655e-05,157
B1_vs_B0,208,brier,2.4446625402538824e-05,157
B1_vs_B0,208,log_loss,6.316410653222002e-05,157
B1_vs_B0,209,brier,-1.976763801856964e-05,157
B1_vs_B0,209,log_loss,-4.864883460917612e-05,157
B1_vs_B0,210,brier,-4.983232709321826e-05,157
B1_vs_B0,210,log_loss,-0.00013138767014173326,157
B1_vs_B0,211,brier,-2.610103126775546e-07,157
B1_vs_B0,211,log_loss,-3.911970191980753e-06,157
B1_vs_B0,212,brier,-8.553836040005244e-06,157
B1_vs_B0,212,log_loss,-3.8057496972197124e-05,157
B1_vs_B0,213,brier,3.853723669640904e-05,157
B1_vs_B0,213,log_loss,8.024141951883319e-05,157
B1_vs_B0,214,brier,-7.073217495797757e-06,157
B1_vs_B0,214,log_loss,-7.684008588944439e-06,157
B1_vs_B0,215,brier,-3.0474530422934606e-05,157
B1_vs_B0,215,log_loss,-0.00010086362695612374,157
B1_vs_B0,216,brier,-6.101683458686705e-05,157
B1_vs_B0,216,log_loss,-0.00017446108061957655,157
B1_vs_B0,217,brier,4.750832913461164e-05,157
B1_vs_B0,217,log_loss,0.00010063699286144711,157
B1_vs_B0,218,brier,-2.795758663383039e-05,157
B1_vs_B0,218,log_loss,-9.957494306625044e-05,157
B1_vs_B0,219,brier,2.2570123457152083e-05,157
B1_vs_B0,219,log_loss,4.4644593593846854e-05,157
B1_vs_B0,220,brier,-3.448991701486847e-05,157
B1_vs_B0,220,log_loss,-0.00010187625178770084,157
B1_vs_B0,221,brier,1.3071433596439494e-06,157
B1_vs_B0,221,log_loss,-9.056717339314057e-06,157
B1_vs_B0,222,brier,1.002144440963812e-05,157
B1_vs_B0,222,log_loss,3.086278152777082e-05,157
B1_vs_B0,223,brier,1.3566176938992279e-05,157
B1_vs_B0,223,log_loss,4.4656813602749124e-05,157
B1_vs_B0,224,brier,2.8781775640598083e-05,157
B1_vs_B0,224,log_loss,4.584455274535915e-05,157
B1_vs_B0,225,brier,1.1823047716982211e-05,157
B1_vs_B0,225,log_loss,2.4619507643775685e-05,157
B1_vs_B0,226,brier,-2.0262225139229915e-06,157
B1_vs_B0,226,log_loss,-5.552349447798777e-06,157
B1_vs_B0,227,brier,3.411021322424263e-05,157
B1_vs_B0,227,log_loss,7.916522634097074e-05,157
B1_vs_B0,228,brier,-8.152268576882437e-06,157
B1_vs_B0,228,log_loss,-4.264972864595593e-05,157
B1_vs_B0,229,brier,4.094088781063341e-05,157
B1_vs_B0,229,log_loss,0.00010448695882928275,157
B1_vs_B0,230,brier,-2.677337768183415e-05,157
B1_vs_B0,230,log_loss,-6.838310888992594e-05,157
B1_vs_B0,231,brier,1.8543946980030672e-05,157
B1_vs_B0,231,log_loss,5.7346917455627375e-05,157
B1_vs_B0,232,brier,-2.2878174963517575e-05,157
B1_vs_B0,232,log_loss,-6.228861516624403e-05,157
B1_vs_B0,233,brier,-1.3177281534558969e-05,157
B1_vs_B0,233,log_loss,-2.4659422941761334e-05,157
B1_vs_B0,234,brier,1.6408810947219373e-05,157
B1_vs_B0,234,log_loss,2.7992636084840116e-05,157
B1_vs_B0,235,brier,-5.13707192880376e-06,157
B1_vs_B0,235,log_loss,-1.9252649971178433e-05,157
B1_vs_B0,236,brier,1.0195304635304187e-05,157
B1_vs_B0,236,log_loss,2.4151267241108728e-05,157
B1_vs_B0,237,brier,1.9327180571727045e-05,157
B1_vs_B0,237,log_loss,4.088174414411753e-05,157
B1_vs_B0,238,brier,-3.822454165728835e-05,157
B1_vs_B0,238,log_loss,-0.00013154860525920424,157
B1_vs_B0,239,brier,3.4477192539629946e-05,157
B1_vs_B0,239,log_loss,7.7609554868721e-05,157
B1_vs_B0,240,brier,-1.0418533960502267e-05,157
B1_vs_B0,240,log_loss,-3.754371500585507e-05,157
B1_vs_B0,241,brier,-3.0180318894509994e-06,157
B1_vs_B0,241,log_loss,-1.942439761573042e-05,157
B1_vs_B0,242,brier,-1.1763488785264332e-05,157
B1_vs_B0,242,log_loss,-2.4933190042706232e-05,157
B1_vs_B0,243,brier,2.7006484467104846e-05,157
B1_vs_B0,243,log_loss,7.81741475631238e-05,157
B1_vs_B0,244,brier,2.5943274759163157e-06,157
B1_vs_B0,244,log_loss,-5.413157496503349e-06,157
B1_vs_B0,245,brier,-2.5736435782788025e-05,157
B1_vs_B0,245,log_loss,-7.713916376646405e-05,157
B1_vs_B0,246,brier,2.612474478785392e-05,157
B1_vs_B0,246,log_loss,6.983211598258013e-05,157
B1_vs_B0,247,brier,-9.64857731130837e-06,157
B1_vs_B0,247,log_loss,-3.755394646754683e-05,157
B1_vs_B0,248,brier,-9.47457625542887e-06,157
B1_vs_B0,248,log_loss,-2.8203859365459454e-05,157
B1_vs_B0,249,brier,7.785637347880859e-07,157
B1_vs_B0,249,log_loss,1.4592885342265664e-05,157
B1_vs_B0,250,brier,1.544554699879475e-05,157
B1_vs_B0,250,log_loss,3.148887849920017e-05,157
B1_vs_B0,251,brier,1.037459407709383e-05,157
B1_vs_B0,251,log_loss,4.064278918841098e-05,157
B1_vs_B0,252,brier,1.765473298905935e-05,157
B1_vs_B0,252,log_loss,3.7454245200117925e-05,157
B1_vs_B0,253,brier,5.656116034039308e-06,157
B1_vs_B0,253,log_loss,2.2436595205795045e-05,157
B1_vs_B0,254,brier,-1.319699043724447e-05,157
B1_vs_B0,254,log_loss,-4.134320874673089e-05,157
B1_vs_B0,255,brier,-7.708624929411951e-06,157
B1_vs_B0,255,log_loss,-3.25785751589588e-05,157
