symbol,signal_date,required_options_date,previous_close_underlying_price,price_source,source_available,inferred_split_on_signal_date,split_boundary_ambiguous,provider_moneyness_check
APLD,2024-05-14,2024-05-13,3.48,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-15,2024-05-14,3.579999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-16,2024-05-15,3.799999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-17,2024-05-16,3.66,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-20,2024-05-17,4.139999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-21,2024-05-20,4.579999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-22,2024-05-21,4.42,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-23,2024-05-22,4.239999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-24,2024-05-23,4.25,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-28,2024-05-24,4.61,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-29,2024-05-28,4.619999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-30,2024-05-29,4.329999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-05-31,2024-05-30,4.19,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-03,2024-05-31,4.23,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-04,2024-06-03,3.96,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-05,2024-06-04,4.25,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-06,2024-06-05,4.67,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-07,2024-06-06,4.92,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-10,2024-06-07,4.5,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-11,2024-06-10,4.13,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-12,2024-06-11,4.135,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-13,2024-06-12,4.13,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-14,2024-06-13,4.369999,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-17,2024-06-14,4.65,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
APLD,2024-06-18,2024-06-17,5.46,repository_unadjusted_eodhd_5m_close,True,False,False,pending_options_download
