scope,check,passed,rows,detail,selection_id,strategy,symbol,signal_session,contract_id,quote_role,quote_date,rejection_reason,bid,ask,midpoint,relative_spread
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|QBTS|2024-11-07,S1,QBTS,2024-11-07,QBTS241115P00001000,put_entry,2024-11-07,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|QBTS|2024-11-07,S1,QBTS,2024-11-07,QBTS241115C00001000,call_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|QBTS|2024-11-07,S1,QBTS,2024-11-07,QBTS241115P00001000,put_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|QBTS|2024-11-07,S1,QBTS,2024-11-07,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-07,S1,RIOT,2024-11-07,RIOT241115C00011500,call_entry,2024-11-07,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-07,S1,RIOT,2024-11-07,RIOT241115P00011500,put_entry,2024-11-07,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-07,S1,RIOT,2024-11-07,RIOT241115C00011500,call_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-11-07,S1,RIOT,2024-11-07,RIOT241115P00011500,put_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|RIOT|2024-11-07,S1,RIOT,2024-11-07,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-07,S1,RIVN,2024-11-07,RIVN241115C00009500,call_entry,2024-11-07,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-07,S1,RIVN,2024-11-07,RIVN241115P00009500,put_entry,2024-11-07,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-07,S1,RIVN,2024-11-07,RIVN241115C00009500,call_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-11-07,S1,RIVN,2024-11-07,RIVN241115P00009500,put_exit,2024-11-08,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|RIVN|2024-11-07,S1,RIVN,2024-11-07,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-08,S1,AAL,2024-11-08,AAL241115C00013500,call_entry,2024-11-08,,0.47,0.49,0.48,0.0416666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-08,S1,AAL,2024-11-08,AAL241115P00013500,put_entry,2024-11-08,,0.15,0.17,0.16,0.125
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-08,S1,AAL,2024-11-08,AAL241115C00013500,call_exit,2024-11-11,,0.69,0.74,0.72,0.0694444444444445
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-08,S1,AAL,2024-11-08,AAL241115P00013500,put_exit,2024-11-11,,0.05,0.06,0.06,0.166666666666667
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-11-08,S1,AAL,2024-11-08,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-08,S1,IREN,2024-11-08,IREN241115C00011000,call_entry,2024-11-08,,0.7,0.8,0.75,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-08,S1,IREN,2024-11-08,IREN241115P00011000,put_entry,2024-11-08,,0.7,0.8,0.75,0.133333333333333
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-08,S1,IREN,2024-11-08,IREN241115C00011000,call_exit,2024-11-11,,1.9,2,1.95,0.0512820512820513
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-08,S1,IREN,2024-11-08,IREN241115P00011000,put_exit,2024-11-11,,0.15,0.2,0.18,0.277777777777778
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IREN|2024-11-08,S1,IREN,2024-11-08,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-11,S1,AAL,2024-11-11,AAL241122C00014000,call_entry,2024-11-11,,0.5,0.52,0.51,0.0392156862745098
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-11-11,S1,AAL,2024-11-11,AAL241122P00014000,put_entry,2024-11-11,,0.32,0.35,0.33,0.0909090909090908
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-11,S1,AAL,2024-11-11,AAL241122C00014000,call_exit,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-11,S1,AAL,2024-11-11,AAL241122P00014000,put_exit,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|AAL|2024-11-11,S1,AAL,2024-11-11,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-11,S1,IREN,2024-11-11,IREN241122C00011000,call_entry,2024-11-11,,2.25,2.35,2.3,0.0434782608695653
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-11,S1,IREN,2024-11-11,IREN241122P00011000,put_entry,2024-11-11,,0.45,0.55,0.5,0.2
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-11,S1,IREN,2024-11-11,IREN241122C00011000,call_exit,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-11-11,S1,IREN,2024-11-11,IREN241122P00011000,put_exit,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2024-11-11,S1,IREN,2024-11-11,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-12,S1,AAL,2024-11-12,AAL241122C00014000,call_entry,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-12,S1,AAL,2024-11-12,AAL241122P00014000,put_entry,2024-11-12,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-12,S1,AAL,2024-11-12,AAL241122C00014000,call_exit,2024-11-13,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|AAL|2024-11-12,S1,AAL,2024-11-12,AAL241122P00014000,put_exit,2024-11-13,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|AAL|2024-11-12,S1,AAL,2024-11-12,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-13,S1,MRNA,2024-11-13,MRNA241122C00043500,call_entry,2024-11-13,,1.23,1.29,1.26,0.0476190476190477
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-13,S1,MRNA,2024-11-13,MRNA241122P00043500,put_entry,2024-11-13,,2.49,2.58,2.54,0.0354330708661417
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-13,S1,MRNA,2024-11-13,MRNA241122C00043500,call_exit,2024-11-14,,0.61,0.84,0.73,0.315068493150685
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-13,S1,MRNA,2024-11-13,MRNA241122P00043500,put_exit,2024-11-14,,4.3,4.55,4.43,0.0564334085778781
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MRNA|2024-11-13,S1,MRNA,2024-11-13,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-13,S1,SOFI,2024-11-13,SOFI241122C00014000,call_entry,2024-11-13,,0.36,0.37,0.37,0.0270270270270271
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-13,S1,SOFI,2024-11-13,SOFI241122P00014000,put_entry,2024-11-13,,0.82,0.89,0.86,0.0813953488372094
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-13,S1,SOFI,2024-11-13,SOFI241122C00014000,call_exit,2024-11-14,,0.27,0.29,0.28,0.0714285714285713
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-13,S1,SOFI,2024-11-13,SOFI241122P00014000,put_exit,2024-11-14,,0.84,0.89,0.87,0.0574712643678161
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|SOFI|2024-11-13,S1,SOFI,2024-11-13,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-14,S1,APLD,2024-11-14,APLD241122C00007000,call_entry,2024-11-14,,0.4,0.45,0.43,0.116279069767442
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-14,S1,APLD,2024-11-14,APLD241122P00007000,put_entry,2024-11-14,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-14,S1,APLD,2024-11-14,APLD241122C00007000,call_exit,2024-11-15,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-14,S1,APLD,2024-11-14,APLD241122P00007000,put_exit,2024-11-15,,0.35,0.4,0.38,0.131578947368421
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|APLD|2024-11-14,S1,APLD,2024-11-14,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|APLD|2024-11-14,S3,APLD,2024-11-14,APLD241115C00007000,call_entry,2024-11-14,,0.15,0.2,0.18,0.277777777777778
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|APLD|2024-11-14,S3,APLD,2024-11-14,APLD241115P00007000,put_entry,2024-11-14,,0.25,0.35,0.3,0.333333333333333
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S3|APLD|2024-11-14,S3,APLD,2024-11-14,APLD241115C00007000,call_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S3|APLD|2024-11-14,S3,APLD,2024-11-14,APLD241115P00007000,put_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S3|APLD|2024-11-14,S3,APLD,2024-11-14,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-14,S1,MRNA,2024-11-14,MRNA241122C00042000,call_entry,2024-11-14,,1.11,1.26,1.19,0.126050420168067
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-11-14,S1,MRNA,2024-11-14,MRNA241122P00042000,put_entry,2024-11-14,,3.25,3.45,3.35,0.0597014925373135
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-14,S1,MRNA,2024-11-14,MRNA241122C00042000,call_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-14,S1,MRNA,2024-11-14,MRNA241122P00042000,put_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2024-11-14,S1,MRNA,2024-11-14,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-14,S1,SOFI,2024-11-14,SOFI241122C00013500,call_entry,2024-11-14,,0.4,0.46,0.43,0.13953488372093
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|SOFI|2024-11-14,S1,SOFI,2024-11-14,SOFI241122P00013500,put_entry,2024-11-14,,0.52,0.55,0.54,0.0555555555555556
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-14,S1,SOFI,2024-11-14,SOFI241122C00013500,call_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-14,S1,SOFI,2024-11-14,SOFI241122P00013500,put_exit,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|SOFI|2024-11-14,S1,SOFI,2024-11-14,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-15,S1,APLD,2024-11-15,APLD241122C00007000,call_entry,2024-11-15,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|APLD|2024-11-15,S1,APLD,2024-11-15,APLD241122P00007000,put_entry,2024-11-15,,0.35,0.4,0.38,0.131578947368421
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|APLD|2024-11-15,S1,APLD,2024-11-15,APLD241122C00007000,call_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|APLD|2024-11-15,S1,APLD,2024-11-15,APLD241122P00007000,put_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|APLD|2024-11-15,S1,APLD,2024-11-15,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-15,S1,MRNA,2024-11-15,MRNA241122C00040000,call_entry,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-15,S1,MRNA,2024-11-15,MRNA241122P00040000,put_entry,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-15,S1,MRNA,2024-11-15,MRNA241122C00040000,call_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-11-15,S1,MRNA,2024-11-15,MRNA241122P00040000,put_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2024-11-15,S1,MRNA,2024-11-15,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-15,S1,SOFI,2024-11-15,SOFI241122C00013500,call_entry,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-15,S1,SOFI,2024-11-15,SOFI241122P00013500,put_entry,2024-11-15,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-15,S1,SOFI,2024-11-15,SOFI241122C00013500,call_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|SOFI|2024-11-15,S1,SOFI,2024-11-15,SOFI241122P00013500,put_exit,2024-11-18,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|SOFI|2024-11-15,S1,SOFI,2024-11-15,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-18,S1,IREN,2024-11-18,IREN241129C00010500,call_entry,2024-11-18,,0.8,0.9,0.85,0.117647058823529
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-18,S1,IREN,2024-11-18,IREN241129P00010500,put_entry,2024-11-18,,1.05,1.15,1.1,0.0909090909090908
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-18,S1,IREN,2024-11-18,IREN241129C00010500,call_exit,2024-11-19,,0.95,1,0.98,0.0510204081632654
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-18,S1,IREN,2024-11-18,IREN241129P00010500,put_exit,2024-11-19,,0.95,1.05,1,0.1
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IREN|2024-11-18,S1,IREN,2024-11-18,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-18,S1,RIVN,2024-11-18,RIVN241129C00010000,call_entry,2024-11-18,,0.49,0.52,0.51,0.0588235294117648
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-18,S1,RIVN,2024-11-18,RIVN241129P00010000,put_entry,2024-11-18,,0.22,0.41,0.32,0.59375
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-18,S1,RIVN,2024-11-18,RIVN241129C00010000,call_exit,2024-11-19,,0.49,0.57,0.53,0.150943396226415
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-18,S1,RIVN,2024-11-18,RIVN241129P00010000,put_exit,2024-11-19,,0.31,0.37,0.34,0.176470588235294
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIVN|2024-11-18,S1,RIVN,2024-11-18,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-19,S1,IREN,2024-11-19,IREN241129C00010500,call_entry,2024-11-19,,0.95,1,0.98,0.0510204081632654
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-19,S1,IREN,2024-11-19,IREN241129P00010500,put_entry,2024-11-19,,0.95,1.05,1,0.1
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-19,S1,IREN,2024-11-19,IREN241129C00010500,call_exit,2024-11-20,,0.75,0.8,0.78,0.0641025641025642
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-19,S1,IREN,2024-11-19,IREN241129P00010500,put_exit,2024-11-20,,1.1,1.2,1.15,0.0869565217391303
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IREN|2024-11-19,S1,IREN,2024-11-19,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-19,S1,RIVN,2024-11-19,RIVN241129C00010000,call_entry,2024-11-19,,0.49,0.57,0.53,0.150943396226415
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-19,S1,RIVN,2024-11-19,RIVN241129P00010000,put_entry,2024-11-19,,0.31,0.37,0.34,0.176470588235294
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-19,S1,RIVN,2024-11-19,RIVN241129C00010000,call_exit,2024-11-20,,0.41,0.46,0.44,0.113636363636364
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-19,S1,RIVN,2024-11-19,RIVN241129P00010000,put_exit,2024-11-20,,0.35,0.36,0.36,0.0277777777777778
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIVN|2024-11-19,S1,RIVN,2024-11-19,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-20,S1,ASTS,2024-11-20,ASTS241129C00026000,call_entry,2024-11-20,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-20,S1,ASTS,2024-11-20,ASTS241129P00026000,put_entry,2024-11-20,,2.85,3.1,2.98,0.0838926174496644
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-20,S1,ASTS,2024-11-20,ASTS241129C00026000,call_exit,2024-11-21,,0.5,0.6,0.55,0.181818181818182
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-20,S1,ASTS,2024-11-20,ASTS241129P00026000,put_exit,2024-11-21,,1.85,3.5,2.68,0.615671641791045
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|ASTS|2024-11-20,S1,ASTS,2024-11-20,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|CIFR|2024-11-20,S1,CIFR,2024-11-20,CIFR241129C00006500,call_entry,2024-11-20,,0.4,0.5,0.45,0.222222222222222
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|CIFR|2024-11-20,S1,CIFR,2024-11-20,CIFR241129P00006500,put_entry,2024-11-20,,0.4,0.55,0.48,0.3125
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-20,S1,CIFR,2024-11-20,CIFR241129C00006500,call_exit,2024-11-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-20,S1,CIFR,2024-11-20,CIFR241129P00006500,put_exit,2024-11-21,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|CIFR|2024-11-20,S1,CIFR,2024-11-20,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-20,S1,IREN,2024-11-20,IREN241129C00010500,call_entry,2024-11-20,,0.75,0.8,0.78,0.0641025641025642
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-20,S1,IREN,2024-11-20,IREN241129P00010500,put_entry,2024-11-20,,1.1,1.2,1.15,0.0869565217391303
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-20,S1,IREN,2024-11-20,IREN241129C00010500,call_exit,2024-11-21,,0.55,0.65,0.6,0.166666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-11-20,S1,IREN,2024-11-20,IREN241129P00010500,put_exit,2024-11-21,,1.3,1.45,1.38,0.108695652173913
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IREN|2024-11-20,S1,IREN,2024-11-20,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-20,S1,RIVN,2024-11-20,RIVN241129C00010000,call_entry,2024-11-20,,0.41,0.46,0.44,0.113636363636364
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-20,S1,RIVN,2024-11-20,RIVN241129P00010000,put_entry,2024-11-20,,0.35,0.36,0.36,0.0277777777777778
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-20,S1,RIVN,2024-11-20,RIVN241129C00010000,call_exit,2024-11-21,,0.36,0.37,0.37,0.0270270270270271
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-11-20,S1,RIVN,2024-11-20,RIVN241129P00010000,put_exit,2024-11-21,,0.32,0.33,0.33,0.0303030303030303
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIVN|2024-11-20,S1,RIVN,2024-11-20,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-21,S1,ASTS,2024-11-21,ASTS241129C00023500,call_entry,2024-11-21,,1.5,1.6,1.55,0.0645161290322581
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-21,S1,ASTS,2024-11-21,ASTS241129P00023500,put_entry,2024-11-21,,0.8,0.9,0.85,0.117647058823529
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-21,S1,ASTS,2024-11-21,ASTS241129C00023500,call_exit,2024-11-22,,1.2,1.35,1.55,0.0967741935483872
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|ASTS|2024-11-21,S1,ASTS,2024-11-21,ASTS241129P00023500,put_exit,2024-11-22,,0.6,0.65,0.85,0.0588235294117648
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|ASTS|2024-11-21,S1,ASTS,2024-11-21,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-21,S1,CIFR,2024-11-21,CIFR241129C00006500,call_entry,2024-11-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-21,S1,CIFR,2024-11-21,CIFR241129P00006500,put_entry,2024-11-21,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-21,S1,CIFR,2024-11-21,CIFR241129C00006500,call_exit,2024-11-22,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|CIFR|2024-11-21,S1,CIFR,2024-11-21,CIFR241129P00006500,put_exit,2024-11-22,missing_quote,,,,
