row_type,scope,metric,draw,value,draws,p_value_one_sided,interval_80_lower,interval_80_upper,interval_90_lower,interval_90_upper,interval_95_lower,interval_95_upper
draw,unregistered_primitive_like__5-6-5,matched_control_excess,3,29.4305490220142,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,4,-7.45221288330546,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,5,25.1054275493368,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,6,10.8425495078277,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,7,9.52149800717566,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,8,-18.9486585263831,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,9,-4.68231334225859,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,10,16.4477205907794,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,11,20.4001218920491,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,12,19.2986841129367,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,13,-7.78050271479653,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,14,9.18440642240566,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,15,3.79119038969513,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,16,1.08996844853424,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,17,19.4254159268068,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,18,8.10395391791059,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,19,2.94982306799598,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,20,3.34722218144917,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,21,9.26970661605718,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,22,22.930444695465,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,23,6.33660905194171,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,24,11.4868906424507,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,25,-0.206783528656917,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,26,19.5119771801271,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,27,-11.3348828474576,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,28,20.4774583145148,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,29,-2.38738345372026,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,30,-1.52404823546129,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,31,5.00750678445048,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,32,3.92875865769907,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,33,5.32541993375162,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,34,22.0649987777718,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,35,1.09807079966014,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,36,6.39971637914042,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,37,18.1653647320751,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,38,12.2789142576516,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,39,7.26551073994015,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,40,12.7059173262517,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,41,8.87867878924349,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,42,28.4575925981052,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,43,32.045401223572,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,44,18.3950118778539,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,45,3.86673019890048,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,46,-6.78812267706028,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,47,4.30622735041331,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,48,12.6709438543236,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,49,10.332656754193,,,,,,,,
draw,unregistered_primitive_like__5-6-5,matched_control_excess,50,8.74529167260182,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,1,-41.0922952661226,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,2,-17.9772980054118,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,3,-26.2904754882165,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,4,-28.0487315279782,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,5,-34.4818170403027,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,6,-33.2257348236996,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,7,-28.0638083506099,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,8,-44.3353953697058,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,9,-21.1826004759932,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,10,-33.5149712494813,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,11,-28.615407745727,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,12,-34.6157105175422,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,13,-41.2561599453402,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,14,-31.2818814293396,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,15,-38.718083299331,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,16,-44.2885612732141,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,17,-28.1536117845084,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,18,-33.3848465701605,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,19,-31.4165373681195,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,20,-31.7606731671663,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,21,-36.9198007887466,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,22,-4.29478808446349,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,23,-29.385462707974,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,24,-34.3594208553309,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,25,-24.5566449635653,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,26,-37.9269178062622,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,27,-32.4042947611153,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,28,-13.3615217366138,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,29,-45.7804217160239,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,30,-43.8077129933192,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,31,-36.4724482388917,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,32,-50.9544416248659,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,33,-40.757111469777,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,34,-25.8644479125003,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,35,-27.4770588797261,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,36,-32.9140665303606,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,37,-31.3037310788665,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,38,-34.1975507063367,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,39,-23.0492260325805,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,40,-31.7968926478234,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,41,-25.7333711811864,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,42,-34.2375538061861,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,43,-10.1205143508807,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,44,-35.1911736568325,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,45,-46.5767956460283,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,46,-20.1078037026841,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,47,-30.4743636557569,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,48,-22.2966109222496,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,49,-24.6910886540244,,,,,,,,
draw,unregistered_primitive_like__2-3-2,primary_net_return_20bps,50,-36.9759998281501,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,1,-29.5888622315612,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,2,-30.7768423766005,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,3,-28.4568634400607,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,4,-41.0998902307797,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,5,-39.9950595497615,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,6,-28.2663959312661,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,7,-17.4092220115805,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,8,-31.1574160174758,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,9,-27.0913643877109,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,10,-25.6794283675244,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,11,-26.38128086413,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,12,-46.4860820988412,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,13,-35.9438711861267,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,14,-32.7549616663788,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,15,-38.8562824874117,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,16,-32.0560613710802,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,17,-34.391163156804,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,18,-29.6708916329312,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,19,-26.5829194449137,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,20,-32.370670245233,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,21,-27.4546854296312,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,22,-15.3991715609171,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,23,-35.7582490048976,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,24,-33.4089738820251,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,25,-35.0232203847629,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,26,-59.561100863393,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,27,-24.5969370202952,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,28,-19.9013556888126,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,29,-37.1200624297835,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,30,-38.6048542291927,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,31,-26.3173752757717,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,32,-58.2502272894742,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,33,-32.7759353796586,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,34,-32.6823035108261,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,35,-19.7603347831813,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,36,-36.9232226314619,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,37,-25.5325851790736,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,38,-24.9619089559581,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,39,-16.7729170754889,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,40,-34.6735768729406,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,41,-29.4668211999828,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,42,-40.5550739319181,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,43,-23.9002328530268,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,44,-34.7481866277424,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,45,-35.9845143693949,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,46,-24.9633877768179,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,47,-29.7035069256495,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,48,-28.2241387406951,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,49,-34.9409260800714,,,,,,,,
draw,unregistered_primitive_like__2-3-2,cohort_relative_net_return_20bps,50,-30.0683588074165,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,1,-20.9804160776394,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,2,22.1540210031901,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,3,-2.13184100516536,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,4,-10.9372686194883,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,5,0.714622791017063,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,6,-16.2763328722308,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,7,-13.9937090982499,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,8,-28.1721742340232,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,9,0.42515386494634,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,10,-4.60783615259363,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,11,-13.4278635209907,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,12,-7.60634754283665,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,13,-17.6372472993577,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,14,-11.7023734465241,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,15,-4.06245830986874,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,16,-32.6487858194388,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,17,-6.98842176201534,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,18,-7.11826284512255,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,19,-12.2720194735697,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,20,-18.3195397424511,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,21,-10.4646552528111,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,22,32.3863679135432,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,23,1.12515665462239,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,24,-13.4705733273001,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,25,10.9724365706452,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,26,-17.8137863887655,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,27,-11.377362200218,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,28,5.85196445531463,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,29,-7.14487522137589,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,30,-21.286490571948,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,31,-4.6203024164569,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,32,-18.1080835386694,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,33,-23.7425332225302,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,34,2.28646665149415,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,35,-5.42752001245568,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,36,1.47139994141164,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,37,-21.5363415874281,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,38,-11.2821602732026,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,39,-10.0608730163786,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,40,-11.081851102551,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,41,-3.8237072776521,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,42,-21.9259274113662,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,43,5.72188331391168,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,44,-6.59826819278516,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,45,-18.2035474323968,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,46,-0.139593511129438,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,47,8.32700017142474,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,48,18.4084104802484,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,49,12.2634046809934,,,,,,,,
draw,unregistered_primitive_like__2-3-2,matched_control_excess,50,-0.467628171293119,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,1,-20.988331915965,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,2,7.69452290311084,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,3,-38.6642502147266,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,4,-36.5266279970242,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,5,-39.1237343828929,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,6,-42.3005411996661,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,7,-34.0434425205453,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,8,-61.091628475868,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,9,-22.4751215529577,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,10,-9.08443015722983,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,11,-24.6116551474504,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,12,-16.2971610971963,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,13,-18.2258781997777,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,14,-55.7587484540347,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,15,-29.3462493902506,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,16,-36.2298317755059,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,17,-27.8370734737509,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,18,-53.377080277193,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,19,-41.5298857589917,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,20,-13.5380157368138,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,21,-65.496315101735,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,22,-3.4933094928884,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,23,-39.0355993510746,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,24,-43.7315984059574,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,25,-20.9918883034052,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,26,14.0921306489303,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,27,-51.7376310452812,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,28,-12.280548814552,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,29,-50.3119894977728,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,30,-43.1417413280283,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,31,-25.2860612825371,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,32,-8.18049025939178,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,33,-13.939092960874,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,34,-41.8046006455557,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,35,-44.1951424030636,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,36,-12.0867147773846,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,37,0.00846878326471662,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,38,-34.9244487672845,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,39,-15.6378338017711,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,40,-55.3744656036637,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,41,-32.8552648829237,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,42,-8.16495148584062,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,43,-40.7873753914798,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,44,-38.8883426922052,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,45,-52.0116702658019,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,46,-10.320659834132,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,47,-26.2391526289924,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,48,-38.9544822345411,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,49,-37.4504543677312,,,,,,,,
draw,unregistered_primitive_like__2-5-2,primary_net_return_20bps,50,-32.5073221671317,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,1,-22.9216155740714,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,2,2.72968669137374,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,3,-13.8963953777728,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,4,-33.8861262969126,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,5,-27.2466045487493,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,6,-16.8845927572485,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,7,-6.63125653213927,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,8,-26.1687330863684,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,9,-6.04495850488222,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,10,-13.6753778245995,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,11,-35.0094884656292,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,12,-17.9603266467488,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,13,-12.1443626473343,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,14,-49.4220344227332,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,15,-12.1716001562989,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,16,-22.4763418442676,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,17,-27.6562377432938,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,18,-11.9247489069141,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,19,-41.7838654632106,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,20,-16.8913494026518,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,21,-40.5166686425785,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,22,-2.47576016108601,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,23,-44.8097302631382,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,24,-23.3879239124314,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,25,-37.8819324606271,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,26,10.4336672259171,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,27,-31.6188285874466,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,28,-10.0890561207918,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,29,-49.8977054170629,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,30,-32.4121224152602,,,,,,,,
draw,unregistered_primitive_like__2-5-2,cohort_relative_net_return_20bps,31,-24.4188604154605,,,,,,,,
