period,session,symbol,eligible_advance_rows,eligible_stocks_in_session,total_weight,expected_total_weight,absolute_weight_difference,record_type,minimum_stock_session_weight,maximum_stock_session_weight
development,2024-06-05,CIFR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-05,HIMS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-05,IONQ,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,IREN,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,MP,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,MRNA,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,MSTR,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,NVTS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,QBTS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,RGTI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-05,RIOT,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,RIVN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-05,SOFI,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-05,WULF,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-06,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,AAOI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,APLD,4,20,0.05,0.05,0,stock_session,,
development,2024-06-06,ASTS,9,20,0.05,0.05,0,stock_session,,
development,2024-06-06,CIFR,13,20,0.05,0.05,0,stock_session,,
development,2024-06-06,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-06,IONQ,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,IREN,9,20,0.05,0.05,0,stock_session,,
development,2024-06-06,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-06,MP,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,MRNA,10,20,0.05,0.05,0,stock_session,,
development,2024-06-06,MSTR,12,20,0.05,0.05,0,stock_session,,
development,2024-06-06,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-06,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,RIOT,10,20,0.05,0.05,0,stock_session,,
development,2024-06-06,RIVN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,SMCI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-06,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-06-06,WULF,2,20,0.05,0.05,0,stock_session,,
development,2024-06-07,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-07,APLD,13,20,0.05,0.05,0,stock_session,,
development,2024-06-07,ASTS,9,20,0.05,0.05,0,stock_session,,
development,2024-06-07,CIFR,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-07,IONQ,6,20,0.05,0.05,0,stock_session,,
development,2024-06-07,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-07,MARA,13,20,0.05,0.05,0,stock_session,,
development,2024-06-07,MP,8,20,0.05,0.05,0,stock_session,,
development,2024-06-07,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,MSTR,10,20,0.05,0.05,0,stock_session,,
development,2024-06-07,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-07,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-07,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,SMCI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-07,SOFI,8,20,0.05,0.05,0,stock_session,,
development,2024-06-07,WULF,8,20,0.05,0.05,0,stock_session,,
development,2024-06-10,AAL,3,20,0.05,0.05,0,stock_session,,
development,2024-06-10,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-10,APLD,12,20,0.05,0.05,0,stock_session,,
development,2024-06-10,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-10,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-10,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-10,IONQ,5,20,0.05,0.05,0,stock_session,,
development,2024-06-10,IREN,10,20,0.05,0.05,0,stock_session,,
development,2024-06-10,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-10,MP,5,20,0.05,0.05,0,stock_session,,
development,2024-06-10,MRNA,6,20,0.05,0.05,0,stock_session,,
development,2024-06-10,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-10,NVTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-10,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-10,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-06-10,RIOT,8,20,0.05,0.05,0,stock_session,,
development,2024-06-10,RIVN,9,20,0.05,0.05,0,stock_session,,
development,2024-06-10,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-10,SOFI,2,20,0.05,0.05,0,stock_session,,
development,2024-06-10,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-11,AAOI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,APLD,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,ASTS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,CIFR,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,HIMS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,IONQ,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,IREN,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,MARA,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-11,MP,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,MRNA,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,MSTR,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,NVTS,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,QBTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,RGTI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-11,RIVN,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,SMCI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,SOFI,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-11,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-12,AAL,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-12,AAOI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-12,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,ASTS,5,20,0.05,0.05,0,stock_session,,
development,2024-06-12,CIFR,2,20,0.05,0.05,0,stock_session,,
development,2024-06-12,HIMS,5,20,0.05,0.05,0,stock_session,,
development,2024-06-12,IONQ,5,20,0.05,0.05,0,stock_session,,
development,2024-06-12,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,MP,12,20,0.05,0.05,0,stock_session,,
development,2024-06-12,MRNA,6,20,0.05,0.05,0,stock_session,,
development,2024-06-12,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,NVTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-06-12,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-06-12,RIVN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-12,SMCI,10,20,0.05,0.05,0,stock_session,,
development,2024-06-12,SOFI,8,20,0.05,0.05,0,stock_session,,
development,2024-06-12,WULF,12,20,0.05,0.05,0,stock_session,,
development,2024-06-13,AAL,4,20,0.05,0.05,0,stock_session,,
development,2024-06-13,AAOI,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-13,APLD,13,20,0.05,0.05,0,stock_session,,
development,2024-06-13,ASTS,8,20,0.05,0.05,0,stock_session,,
development,2024-06-13,CIFR,3,20,0.05,0.05,0,stock_session,,
development,2024-06-13,HIMS,6,20,0.05,0.05,0,stock_session,,
development,2024-06-13,IONQ,12,20,0.05,0.05,0,stock_session,,
development,2024-06-13,IREN,10,20,0.05,0.05,0,stock_session,,
development,2024-06-13,MARA,13,20,0.05,0.05,0,stock_session,,
development,2024-06-13,MP,9,20,0.05,0.05,0,stock_session,,
development,2024-06-13,MRNA,10,20,0.05,0.05,0,stock_session,,
development,2024-06-13,MSTR,13,20,0.05,0.05,0,stock_session,,
development,2024-06-13,NVTS,13,20,0.05,0.05,0,stock_session,,
development,2024-06-13,QBTS,6,20,0.05,0.05,0,stock_session,,
development,2024-06-13,RGTI,10,20,0.05,0.05,0,stock_session,,
development,2024-06-13,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-06-13,RIVN,9,20,0.05,0.05,0,stock_session,,
development,2024-06-13,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-13,SOFI,9,20,0.05,0.05,0,stock_session,,
development,2024-06-13,WULF,5,20,0.05,0.05,0,stock_session,,
development,2024-06-14,AAL,9,20,0.05,0.05,0,stock_session,,
development,2024-06-14,AAOI,13,20,0.05,0.05,0,stock_session,,
development,2024-06-14,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-06-14,ASTS,9,20,0.05,0.05,0,stock_session,,
development,2024-06-14,CIFR,12,20,0.05,0.05,0,stock_session,,
development,2024-06-14,HIMS,13,20,0.05,0.05,0,stock_session,,
development,2024-06-14,IONQ,9,20,0.05,0.05,0,stock_session,,
development,2024-06-14,IREN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-14,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-14,MP,6,20,0.05,0.05,0,stock_session,,
development,2024-06-14,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-14,MSTR,13,20,0.05,0.05,0,stock_session,,
development,2024-06-14,NVTS,10,20,0.05,0.05,0,stock_session,,
development,2024-06-14,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-14,RGTI,12,20,0.05,0.05,0,stock_session,,
development,2024-06-14,RIOT,10,20,0.05,0.05,0,stock_session,,
development,2024-06-14,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-14,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-14,SOFI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-14,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-17,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-17,AAOI,13,20,0.05,0.05,0,stock_session,,
development,2024-06-17,APLD,1,20,0.05,0.05,0,stock_session,,
development,2024-06-17,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-17,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-17,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-17,IONQ,13,20,0.05,0.05,0,stock_session,,
development,2024-06-17,IREN,6,20,0.05,0.05,0,stock_session,,
development,2024-06-17,MARA,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-17,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-17,MRNA,12,20,0.05,0.05,0,stock_session,,
development,2024-06-17,MSTR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-17,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-17,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-17,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-17,RIOT,8,20,0.05,0.05,0,stock_session,,
development,2024-06-17,RIVN,12,20,0.05,0.05,0,stock_session,,
development,2024-06-17,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-17,SOFI,13,20,0.05,0.05,0,stock_session,,
development,2024-06-17,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-18,AAL,6,20,0.05,0.05,0,stock_session,,
development,2024-06-18,AAOI,5,20,0.05,0.05,0,stock_session,,
development,2024-06-18,APLD,13,20,0.05,0.05,0,stock_session,,
development,2024-06-18,ASTS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-18,CIFR,10,20,0.05,0.05,0,stock_session,,
development,2024-06-18,HIMS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,IONQ,10,20,0.05,0.05,0,stock_session,,
development,2024-06-18,IREN,10,20,0.05,0.05,0,stock_session,,
development,2024-06-18,MARA,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,MP,8,20,0.05,0.05,0,stock_session,,
development,2024-06-18,MRNA,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,MSTR,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,NVTS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-18,QBTS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-18,RIOT,12,20,0.05,0.05,0,stock_session,,
development,2024-06-18,RIVN,6,20,0.05,0.05,0,stock_session,,
development,2024-06-18,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-18,SOFI,8,20,0.05,0.05,0,stock_session,,
development,2024-06-18,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-20,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-06-20,AAOI,12,20,0.05,0.05,0,stock_session,,
development,2024-06-20,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-06-20,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-20,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-20,HIMS,4,20,0.05,0.05,0,stock_session,,
development,2024-06-20,IONQ,4,20,0.05,0.05,0,stock_session,,
development,2024-06-20,IREN,13,20,0.05,0.05,0,stock_session,,
development,2024-06-20,MARA,13,20,0.05,0.05,0,stock_session,,
development,2024-06-20,MP,13,20,0.05,0.05,0,stock_session,,
development,2024-06-20,MRNA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-20,MSTR,12,20,0.05,0.05,0,stock_session,,
development,2024-06-20,NVTS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-20,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-20,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-20,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-20,RIVN,9,20,0.05,0.05,0,stock_session,,
development,2024-06-20,SMCI,12,20,0.05,0.05,0,stock_session,,
development,2024-06-20,SOFI,1,20,0.05,0.05,0,stock_session,,
development,2024-06-20,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-21,AAL,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,AAOI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,APLD,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,ASTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,CIFR,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,HIMS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,IONQ,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,IREN,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,MP,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,MRNA,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,MSTR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-21,NVTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,QBTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,RGTI,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,RIOT,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,RIVN,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-21,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-21,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-24,AAL,3,20,0.05,0.05,0,stock_session,,
development,2024-06-24,AAOI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,ASTS,12,20,0.05,0.05,0,stock_session,,
development,2024-06-24,CIFR,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,HIMS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-24,IONQ,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,MP,9,20,0.05,0.05,0,stock_session,,
development,2024-06-24,MRNA,3,20,0.05,0.05,0,stock_session,,
development,2024-06-24,MSTR,6,20,0.05,0.05,0,stock_session,,
development,2024-06-24,NVTS,10,20,0.05,0.05,0,stock_session,,
development,2024-06-24,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-24,RGTI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-24,RIVN,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-24,SMCI,15,20,0.05,0.05,0,stock_session,,
development,2024-06-24,SOFI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-24,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-25,AAOI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,APLD,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,ASTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-25,CIFR,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,HIMS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,IONQ,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,IREN,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,MP,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,MRNA,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,MSTR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-25,NVTS,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,QBTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,RGTI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-25,RIOT,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-25,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-25,SMCI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,SOFI,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-25,WULF,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-26,AAL,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,AAOI,10,20,0.05,0.05,0,stock_session,,
development,2024-06-26,APLD,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,HIMS,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,IONQ,6,20,0.05,0.05,0,stock_session,,
development,2024-06-26,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,MP,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,MSTR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,NVTS,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,QBTS,13,20,0.05,0.05,0,stock_session,,
development,2024-06-26,RGTI,8,20,0.05,0.05,0,stock_session,,
development,2024-06-26,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,RIVN,15,20,0.05,0.05,0,stock_session,,
development,2024-06-26,SMCI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-06-26,SOFI,4,20,0.05,0.05,0,stock_session,,
development,2024-06-26,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-06-27,AAOI,14,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,APLD,14,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,ASTS,14,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,CIFR,14,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,HIMS,15,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,IONQ,7,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,IREN,6,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,MARA,12,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,MP,5,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,MRNA,5,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,MSTR,12,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,NVTS,12,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,QBTS,12,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,RIOT,12,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,SMCI,9,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,SOFI,7,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-27,WULF,11,17,0.0588235294117647,0.0588235294117647,0,stock_session,,
development,2024-06-28,AAL,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,AAOI,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,APLD,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,ASTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-28,CIFR,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,HIMS,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,IONQ,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,IREN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-28,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,MP,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,MRNA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,MSTR,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-28,NVTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,QBTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,RGTI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,RIOT,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,RIVN,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-06-28,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
development,2024-06-28,SOFI,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
development,2024-07-01,AAL,10,20,0.05,0.05,0,stock_session,,
development,2024-07-01,AAOI,9,20,0.05,0.05,0,stock_session,,
development,2024-07-01,APLD,10,20,0.05,0.05,0,stock_session,,
development,2024-07-01,ASTS,12,20,0.05,0.05,0,stock_session,,
development,2024-07-01,CIFR,8,20,0.05,0.05,0,stock_session,,
development,2024-07-01,HIMS,13,20,0.05,0.05,0,stock_session,,
development,2024-07-01,IONQ,10,20,0.05,0.05,0,stock_session,,
development,2024-07-01,IREN,15,20,0.05,0.05,0,stock_session,,
development,2024-07-01,MARA,15,20,0.05,0.05,0,stock_session,,
development,2024-07-01,MP,12,20,0.05,0.05,0,stock_session,,
development,2024-07-01,MRNA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-01,MSTR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-01,NVTS,4,20,0.05,0.05,0,stock_session,,
development,2024-07-01,QBTS,15,20,0.05,0.05,0,stock_session,,
development,2024-07-01,RGTI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-01,RIOT,15,20,0.05,0.05,0,stock_session,,
development,2024-07-01,RIVN,8,20,0.05,0.05,0,stock_session,,
development,2024-07-01,SMCI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
development,2024-07-01,SOFI,10,20,0.05,0.05,0,stock_session,,
development,2024-07-01,WULF,15,20,0.05,0.05,0,stock_session,,
development,2024-07-02,AAL,3,20,0.05,0.05,0,stock_session,,
development,2024-07-02,AAOI,15,20,0.05,0.05,0,stock_session,,
