partition,session,checkpoint,market_proxy_v1,market_shock_state_v1,market_shock_event_id_v1,shock_sign_v1,market_return_w0_v1,market_range_w0_v1,market_return_w1_v1,market_range_w1_v1,fresh_high_m1c_episode_count,represented_stock_count,amplifying_episode_count,resisting_episode_count,neutral_exact_episode_count
assessment,2025-02-25,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-99a16512b970b22174b3d1e2,1.0,0.0024705807490555697,0.0033046320483677265,-0.002333459045267785,0.004258798809597903,0,0,0,0,0
assessment,2025-02-25,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-8dae8184064edc6bc5d6ed75,1.0,0.003343664805337691,0.004695967709584168,0.0003230630873746512,0.0029213361482503283,0,0,0,0,0
assessment,2025-02-26,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-7c0baa48c3a9f9f1002eb363,1.0,0.0019481510792378543,0.0031524626712006658,0.001027557957263863,0.0018934290647237297,0,0,0,0,0
assessment,2025-02-26,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-ac779e50c49625d5b7b2a806,-1.0,-0.0014104927326687561,0.00240303536445838,0.00020688372480782936,0.002031853031926353,0,0,0,0,0
assessment,2025-02-26,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-b243a8bc9b0b43acc4019c3b,-1.0,-0.0013183392630082423,0.0023716959086698113,3.448319029378862e-05,0.0019640960054515912,0,0,0,0,0
assessment,2025-02-27,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-fe27681894d275e2746bba00,1.0,0.005059286437585888,0.005537704572432044,-0.006456444654688563,0.008960064624961758,0,0,0,0,0
assessment,2025-02-27,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-d95e3145a31d52074f5b031d,1.0,0.0015854322546776391,0.003137520473114059,-0.0005799260103501509,0.004789329234184058,0,0,0,0,0
assessment,2025-02-27,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-dd040d2e194f9be4f6e15d38,-1.0,-0.0024905254418383003,0.00327418782085923,-0.0006472042891574622,0.003375873983438023,0,0,0,0,0
assessment,2025-02-27,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-edd1a3b85f04dd64aeb93d3c,1.0,0.004022891603826187,0.004328309783597712,-0.0027802771498716787,0.0031389121754068763,0,0,0,0,0
assessment,2025-02-27,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6ead30962f8371940a7b095f,-1.0,-0.0017000784762859578,0.003840674397032552,0.0028993146985009112,0.0034632166064314787,0,0,0,0,0
assessment,2025-02-27,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e715e772e501bd96783bbacb,-1.0,-0.001771925047822833,0.002778188688164288,0.0025055740178413113,0.003704216739505922,0,0,0,0,0
assessment,2025-02-27,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c269d3bd1cdef2e5915f79ab,-1.0,-0.0023716751842120017,0.003174661028194455,-0.0005883417290167226,0.0020973613287222324,0,0,0,0,0
assessment,2025-02-28,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-470b920a02132816366545fb,1.0,0.002524495769075862,0.002687892435630814,-0.001680972487424615,0.0025576128588237234,0,0,0,0,0
assessment,2025-02-28,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-89c5294d45ec0f7d92b1ac76,-1.0,-0.0022752457298306893,0.004379505931972346,0.0016542410090589412,0.002583936218013818,0,0,0,0,0
assessment,2025-02-28,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-3c280c5cc28b13e5a1b14603,1.0,0.0015517426428705004,0.002170200179791337,3.4542975429575086e-05,0.003346494164042963,0,0,0,0,0
assessment,2025-02-28,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-050d1dc88527e6219e28748b,-1.0,-0.0018716312247250113,0.002380672959836543,0.0009653807370916894,0.0014112914832784828,0,0,0,0,0
assessment,2025-02-28,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-5603dea94896e9eda3b8cc03,1.0,0.0022419393482077552,0.0027252479614294956,-0.002104086608368005,0.0024661211856017015,0,0,0,0,0
assessment,2025-03-03,12,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-de2a57711d852763e9579a20,1.0,0.0035892768949819585,0.004439731771416822,-0.0015056738436036582,0.004726215344366234,0,0,0,0,0
assessment,2025-03-03,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-33abd1cd77d72a6621376c8d,-1.0,-0.00464397274588254,0.004883633792312565,0.0016024859086751467,0.004062208291553634,0,0,0,0,0
assessment,2025-03-03,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-2ff629424852f69f351a7c54,-1.0,-0.0018792830176038375,0.003007943096260326,0.00044387728261183017,0.0034809406380949055,0,0,0,0,0
assessment,2025-03-03,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-66bd017e994bbafe92fb0069,-1.0,-0.0013680155400296638,0.0034167042509080513,0.0014364288451658496,0.0021885318392752392,0,0,0,0,0
assessment,2025-03-03,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a69a592d9c9006b0244056dc,-1.0,-0.004556037198122905,0.004856607533966713,0.0025276544220889864,0.0036220679392385663,0,0,0,0,0
assessment,2025-03-03,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0b0efba13918ccec0312b70d,1.0,0.002876211511346808,0.0037811745181295588,-0.0019183932238991594,0.0028428612447885075,0,0,0,0,0
assessment,2025-03-03,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-21de23b57bad60dc02fac5e9,1.0,0.0016395501649386001,0.0021060001125576687,0.0008892237445716522,0.001366238170770702,0,0,0,0,0
assessment,2025-03-04,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0bce5a2d43d5487227b4c208,1.0,0.002637829034633299,0.005462990341636754,-0.0020365768625643394,0.0055264311274880774,0,0,0,0,0
assessment,2025-03-04,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-bc5f583afe4698bf0e74bb99,-1.0,-0.001975146300269363,0.003937203734820737,0.0011257564376912512,0.0030530338606488674,0,0,0,0,0
assessment,2025-03-04,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-aec926bb89f35065e7a3e5e8,-1.0,-0.0031600234864902947,0.004890176094476917,0.0010544992984031513,0.004057730700506112,0,0,0,0,0
assessment,2025-03-04,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-87a6c174ef6dd5d10086da04,1.0,0.003943487365677963,0.004386231148972197,8.85770229783666e-05,0.0037229039004674416,0,0,0,0,0
assessment,2025-03-05,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-9f1d1514913fa8e16ba612b9,1.0,0.0036552279877130334,0.007938050968278786,-0.0013515075770141763,0.004859273177097038,0,0,0,0,0
assessment,2025-03-05,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-3b06d1277fd94f35c59bf9e2,-1.0,-0.003004389221587869,0.005259316822702371,0.002652515610804975,0.007384280564481182,0,0,0,0,0
assessment,2025-03-05,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-9a5431028260f785b7a1ab83,-1.0,-0.0036582051522835728,0.005154050518086227,0.0033766765935294317,0.006438501731468038,0,0,0,0,0
assessment,2025-03-05,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ad6b5a6e24fff4879394b126,1.0,0.0032684654366646904,0.004890789274603327,-0.004852632784093821,0.006046778913471479,0,0,0,0,0
assessment,2025-03-05,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-b78763a3a4e82a9ff859df28,-1.0,-0.0034652305161792774,0.004487882483423959,-0.0008577089834644726,0.003601049888548708,0,0,0,0,0
assessment,2025-03-05,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-5fc41e7f21eb37d8f005a5dc,-1.0,-0.002858499038791672,0.004111883405484576,-0.0010918272235383548,0.004011702908406248,0,0,0,0,0
assessment,2025-03-05,30,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-7e8cf0c1e40ccd5938041fd5,1.0,0.004304149433688015,0.006285105817892566,-0.0025402316127708423,0.002581963337622095,1,1,1,0,0
assessment,2025-03-05,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ad1887b2279f833fff4359a7,1.0,0.004586903847660574,0.006029290235124044,-0.0008484570513177153,0.0020522494022218716,0,0,0,0,0
assessment,2025-03-06,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-8db8e5db2278b578a8c3d79a,1.0,0.004439003151658319,0.006909189033999371,0.00024150221827305338,0.004768485861569513,0,0,0,0,0
assessment,2025-03-06,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-01d484fd8980ce0c4a450540,1.0,0.0027703558454226025,0.004422181197979169,0.0010188108057689474,0.00311181907304862,0,0,0,0,0
assessment,2025-03-06,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-eacf1d36770a2e6a23a81915,1.0,0.0016007229424671544,0.0037511902937537984,0.00024571007555017354,0.002950363893894557,0,0,0,0,0
assessment,2025-03-06,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6825fc225cd3aba17c3b560f,-1.0,-0.0019623548042810427,0.004383587909792443,0.002383345585615326,0.0038569718694332366,0,0,0,0,0
assessment,2025-03-06,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-1a189145f22931a621ad0032,1.0,0.003801840211468349,0.004383587909792443,-0.003243070026524237,0.004032171785406282,0,0,0,0,0
assessment,2025-03-06,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-88076cc273242dec4cbcc2ec,-1.0,-0.004528526648259502,0.005093868989987251,-0.00011178800647822548,0.004666652840193851,0,0,0,0,0
assessment,2025-03-07,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-bb4233fe033f4ea498e8b60f,-1.0,-0.0023201995015423573,0.006012442525964719,0.0063241200883305,0.0072023741034984035,0,0,0,0,0
assessment,2025-03-07,10,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-bf5a9252b3cea864ac892a3d,-1.0,-0.004800884227471279,0.006195998579445708,-0.0008832517966065871,0.006012442525964719,0,0,0,0,0
assessment,2025-03-07,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-1d0fc38db6eb2a8e731c464c,-1.0,-0.0017031938171330721,0.00308700965895811,-0.001930220112456265,0.004278560144123194,0,0,0,0,0
assessment,2025-03-07,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0726657ae36a880c8ab992d1,1.0,0.0032751293828262133,0.007728971952451629,-0.0040035284192846505,0.0070041686570922294,0,0,0,0,0
assessment,2025-03-07,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-cb5eadbdd45fcb41b4987d88,1.0,0.0015796814074453443,0.006264070003045223,-0.004495989832803673,0.006628497951912788,0,0,0,0,0
assessment,2025-03-07,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-2f73eca99582f10e803f0bed,-1.0,-0.004913488037515711,0.005503584211085374,-0.0008551256731965504,0.002276314935385533,0,0,0,0,0
assessment,2025-03-07,34,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a505a14b216b8c63c23fc0d0,-1.0,-0.0023327207458285846,0.0036778054249758147,0.001758014336933767,0.005307565087956076,0,0,0,0,0
assessment,2025-03-10,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-36c94087d7bc1064184f7afa,-1.0,-0.0027633435399976184,0.0048904659988294645,-0.00182638799459839,0.005220578742974868,0,0,0,0,0
assessment,2025-03-10,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e185d48011875d82f17f6d27,-1.0,-0.0018323608572034884,0.0031966121804569234,-0.0018290094509423123,0.0031226850708598016,0,0,0,0,0
assessment,2025-03-10,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-ef181eeed127edf1739e9874,-1.0,-0.0026242883522889214,0.004100520204077387,0.0009698784957930421,0.0031966121804569234,0,0,0,0,0
assessment,2025-03-10,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c012adbb6efe5fa58f530566,1.0,0.0032600564691432888,0.004378946618640239,-0.0023785653851132365,0.003495691608645465,0,0,0,0,0
assessment,2025-03-10,28,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-1531e54b8ec37cbabf75cc1f,-1.0,-0.001472541516608143,0.005376448013236131,0.003134923557363306,0.004137047150154376,0,0,0,0,0
assessment,2025-03-11,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c675fee4140f62bc3f4efde5,1.0,0.0018693243937436606,0.0053428461608283715,-0.007959535304552387,0.009995539831678836,0,0,0,0,0
assessment,2025-03-11,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-3562f4574ded41209f8da313,1.0,0.006775018714834783,0.0071938855931640636,-1.833789874012903e-05,0.005302585368792501,0,0,0,0,0
assessment,2025-03-11,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-725121eaa9fc41dab72b3ca8,-1.0,-0.0012595759885320648,0.0029154066529905286,0.0057393536297394784,0.008367252079480596,0,0,0,0,0
assessment,2025-03-11,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-152d9b5f028a420166da00ed,1.0,0.0025900860439892377,0.003384883990890971,-0.0014219242963192497,0.003024567366574038,0,0,0,0,0
assessment,2025-03-11,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-018d03f21394de7a125b215e,1.0,0.0017243417490817286,0.00511317899488755,-0.00029129928329707587,0.003384883990890971,0,0,0,0,0
assessment,2025-03-11,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-857960784f07e3ebe7ae2f04,-1.0,-0.004240340074846862,0.004624287831329491,0.004222076485044695,0.005478486781102889,0,0,0,0,0
assessment,2025-03-11,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-48922fd074738956c0205196,-1.0,-0.005231519635331596,0.006286420800718511,0.0009429109237239401,0.003035812509783619,0,0,0,0,0
assessment,2025-03-12,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a96d45f739ccf77ea3ec5515,-1.0,-0.004952586588696926,0.006529589712540545,0.0005467419612189487,0.0029569007211175174,0,0,0,0,0
assessment,2025-03-12,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-eb5134db907313af96d2d0a0,1.0,0.0013743456249747522,0.0042115898641380605,-0.0023249178528094725,0.005006295769697777,0,0,0,0,0
assessment,2025-03-12,24,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-dd2de307fc93a654317b03ec,1.0,0.0036312702121531868,0.0049000975566838596,-0.0008513615920216416,0.003699767943564725,0,0,0,0,0
assessment,2025-03-12,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-ef900f4d854b8f6d97637434,1.0,0.0030881819638903345,0.0037777342078095396,-5.4521472772005947e-05,0.0027150039928667807,0,0,0,0,0
assessment,2025-03-13,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-217257a890caf406d3e019ad,1.0,0.004691812719402962,0.004963603338713654,-0.002485647146703156,0.004971882081529486,0,0,0,0,0
assessment,2025-03-13,14,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-4047fa4c58c58bdf5c0c58be,-1.0,-0.003996769368740693,0.005469475804535476,0.0036823324382697963,0.004703974839228967,0,0,0,0,0
assessment,2025-03-13,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a24cfbe1cfe0dfb654e7b7e5,-1.0,-0.0030178512134644204,0.003383682806510786,0.0008624302729095155,0.002886772399948821,0,0,0,0,0
assessment,2025-03-13,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-e8d842695e8eb7beeb35b582,-1.0,-0.0024512532956111315,0.0040638374500846855,0.0009139264308258001,0.0031190861414157056,0,0,0,0,0
assessment,2025-03-13,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-d45b09732b8d4a7d1a7e91e9,-1.0,-0.004001499460219387,0.005029453351634957,-5.4894992019457736e-05,0.0015389604526745053,0,0,0,0,0
assessment,2025-03-13,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-89887482a78c4605411d08f3,-1.0,-0.0032895269648629036,0.003638536210921723,-0.0002568545882896448,0.004517207818140549,0,0,0,0,0
assessment,2025-03-13,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-7cf289b6e8ab631e7cf93f82,1.0,0.0013261030017229683,0.0031256567211479843,7.071772698910626e-05,0.004517207818140549,0,0,0,0,0
assessment,2025-03-14,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-06f8915c960ea776644bcbc5,-1.0,-0.004438166751296408,0.006981019636198687,0.0037998051324495737,0.003869667818329562,0,0,0,0,0
assessment,2025-03-14,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c8d7f0c4fe12910608278c53,1.0,0.001988504242995966,0.0034995334262006785,0.0006350253022326297,0.0032862116225630994,0,0,0,0,0
assessment,2025-03-14,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-dc7b75b093c2e72fedd981f4,1.0,0.00256985098221144,0.00400624892881484,0.0013134821124554418,0.0033762082995196095,0,0,0,0,0
assessment,2025-03-14,20,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-2b2b729bbc1ce7193051e412,1.0,0.0020740096743013968,0.0035786591334084268,0.0007967167812824405,0.0028745830403415647,0,0,0,0,0
assessment,2025-03-14,34,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-f37691ef15bdaf0d49620476,-1.0,-0.002010862529996948,0.002753561303662458,-0.0003347334935360153,0.0018091366309325343,0,0,0,0,0
assessment,2025-03-17,10,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-2b856c57b0ca29cd6be69875,1.0,0.0019230668733524526,0.003054995457407757,-0.00012440215804138718,0.0037006109284803772,0,0,0,0,0
assessment,2025-03-17,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-ce55248e29908af6cf5d13c7,-1.0,-0.0025295898814747166,0.0026234396083692378,0.0009114074105645289,0.00341361056409741,0,0,0,0,0
assessment,2025-03-17,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-a083f28c052d84c753e5ec18,1.0,0.001651471302915203,0.0029073692317324496,-0.0020670359228139317,0.0035955048257383763,0,0,0,0,0
assessment,2025-03-17,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-b8e4597dcefc8f443701ce4f,-1.0,-0.0026229500638849878,0.003237970130096854,0.0016872489212185382,0.0030924817156679726,0,0,0,0,0
assessment,2025-03-17,22,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-048f4be7dc0630620ba43a88,1.0,0.002464528942593169,0.0029329563508036687,-0.0026596012758159275,0.0028031237863087428,0,0,0,0,0
assessment,2025-03-17,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-bd29f781f085e105369a324d,-1.0,-0.003347856336094715,0.00387688148324219,0.0019427362043167077,0.002842527749682959,0,0,0,0,0
assessment,2025-03-18,16,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-16185ddedc12806cefa0ef02,-1.0,-0.0017097800386875108,0.0032555638198486603,0.001969435110520181,0.0019177470115416635,0,0,0,0,0
assessment,2025-03-18,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-3ed8ab7eeb28cca1795da2e6,-1.0,-0.002436532011839566,0.004202767047098139,-0.0014825371588907254,0.0032555638198486603,0,0,0,0,0
assessment,2025-03-18,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-0845363ffc6416e00de38f14,-1.0,-0.0015633780569726783,0.002449577358514309,0.0002537726896861771,0.002021093178874976,0,0,0,0,0
assessment,2025-03-20,16,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-86497e0c2b4db8fad9c6da0b,1.0,0.0022002467917277553,0.0029739125923021665,0.00031014483017161113,0.002636983971169503,0,0,0,0,0
assessment,2025-03-20,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-ee3cc908903faf1b77988d33,-1.0,-0.0016017460562763115,0.0022055959106407935,0.0015275938900939283,0.0029739125923021665,0,0,0,0,0
assessment,2025-03-20,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-913b698322d16c2c974810bf,-1.0,-0.0012484387712082155,0.002683093067312103,-0.0009619618692559396,0.0017800484074449938,0,0,0,0,0
assessment,2025-03-20,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-41c230edb5899c2612451953,1.0,0.0021756379751935707,0.0031630223774030486,-0.0013113471005272179,0.0022098320390400517,0,0,0,0,0
assessment,2025-03-20,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6e7148fafb868d878470839c,-1.0,-0.0016769283592418553,0.002707637147956258,0.00012479121227661192,0.0025248427995207276,0,0,0,0,0
assessment,2025-03-20,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-37ac357ef78431e5dafb6699,-1.0,-0.002265688899321152,0.0029078935695268965,0.001462289643999135,0.0017079797670740513,0,0,0,0,0
assessment,2025-03-21,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-857e8f4582b03b4073db2a81,-1.0,-0.0024252350816333723,0.0032202282068786886,0.0018817687208039825,0.002749430617380373,0,0,0,0,0
assessment,2025-03-21,18,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-15d12835a7bab19bb30934e2,1.0,0.0026032932928533132,0.003357107695937718,0.0003076419277196008,0.0020252366033032517,0,0,0,0,0
assessment,2025-03-21,22,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-2b1f5f06a78750a3c5c49a1d,-1.0,-0.001840095716215919,0.0027422316221765047,0.002309358229764419,0.0036085490155094565,0,0,0,0,0
assessment,2025-03-21,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-651b686e26e6d98e2e2d2195,1.0,0.0019362982144100543,0.003290383323259798,-0.0011055322848956164,0.002206326735471606,0,0,0,0,0
assessment,2025-03-21,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-f4def3f82182f2bb551239e5,1.0,0.004148538609223309,0.004526989952595458,0.0005272437579651148,0.0021707111235128905,0,0,0,0,0
assessment,2025-03-25,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-c60bc933d9ea00d7c5e42192,-1.0,-0.0014940216554485202,0.002057278275124479,-0.0002811066304378105,0.0008080140989604468,0,0,0,0,0
assessment,2025-03-26,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-7753e573c6a242713e04a875,-1.0,-0.0021544305120520754,0.002949275771103875,0.0001058408407747961,0.0009169688734733382,0,0,0,0,0
assessment,2025-03-26,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-dde9131f1c2306435e715c6f,-1.0,-0.0024433979758376385,0.0036307752705580895,-0.0003536405230656059,0.0013427223196166873,0,0,0,0,0
assessment,2025-03-27,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0e7de5c189262a71217cfaea,1.0,0.0032808523723868634,0.0035195510292810894,0.0006968242281780171,0.0030243553506433766,0,0,0,0,0
assessment,2025-03-27,24,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-dec988ebfb249e00012224b4,-1.0,-0.0016033063003228602,0.0019589983717991965,-9.080240074712929e-05,0.0014952935040322927,0,0,0,0,0
assessment,2025-03-27,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-599d7250bd767433dadcbf38,-1.0,-0.0033901463547244917,0.003959748378638936,0.0004987177316165271,0.0013530534111904258,0,0,0,0,0
assessment,2025-03-27,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-522c64c35751c94b9d131f26,1.0,0.0015183433078283432,0.002718393553635694,-0.0006419191312848004,0.001501762970803904,0,0,0,0,0
assessment,2025-03-27,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-eb3f29b54406adb118a8d317,1.0,0.0022494161912955746,0.0023769919456623914,0.0010013554605668837,0.001502139152799471,0,0,0,0,0
assessment,2025-03-28,18,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-6a129eeeaa6ec47e6d7a55cd,-1.0,-0.0014873468421807592,0.002534673485788739,-0.00011254811910839626,0.0031626470132132853,0,0,0,0,0
assessment,2025-03-28,20,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-886da18c19cf9fc6ab5abd23,-1.0,-0.0018062761221999736,0.0022470796550832224,-0.0005224034678680354,0.002144680559789335,0,0,0,0,0
assessment,2025-03-28,26,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-dcdff859fafb1f625fa85aa8,1.0,0.0028215575158466607,0.0025818373736805327,3.645933972515664e-05,0.002074450797544987,0,0,0,0,0
assessment,2025-03-28,30,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-9503600e18ee739d434ff131,-1.0,-0.002005628109928498,0.0024054936076089036,0.0002909041266846062,0.0019995244578782582,0,0,0,0,0
assessment,2025-03-31,8,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c41f20da23f6a3231699c7c5,1.0,0.00402721998430909,0.0043965828651752505,0.00044437656053451633,0.005175799878381774,0,0,0,0,0
assessment,2025-03-31,12,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-11be189d4a407741967dc37a,-1.0,-0.002679824601615209,0.0031562820949849477,0.0024059521140632006,0.0036025711611919844,0,0,0,0,0
assessment,2025-03-31,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-010bbb068dae347429fd5fce,1.0,0.0026963467653481734,0.004690208801551353,-0.0028431051351584524,0.003583641005421528,0,0,0,0,0
assessment,2025-03-31,24,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-c86ccfa7d6fef70692df2e06,1.0,0.0018567707514355347,0.004086430574815458,9.588343855881083e-05,0.0021552429863147984,0,0,0,0,0
assessment,2025-03-31,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-b5b2267b491863ffab208f84,1.0,0.0018508501551359714,0.0020947792176671943,0.0011041555753595258,0.002538219823465567,0,0,0,0,0
assessment,2025-03-31,32,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-dc4dfbbb68d6e3a634c71962,-1.0,-0.002499454075726107,0.00249979186402313,0.0008076365454798594,0.0017188542374390122,0,0,0,0,0
assessment,2025-04-01,8,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-a78439e319c9adc5e20d8e1c,-1.0,-0.0048604478500760065,0.005502312607883571,0.0019504427123007422,0.004651784443871024,0,0,0,0,0
assessment,2025-04-01,14,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-b1b869d570d3a7b3c8ae824f,1.0,0.0035007848917611895,0.005470524916931267,-0.000391705822027894,0.0036141115665101046,0,0,0,0,0
assessment,2025-04-01,26,VTI,NEGATIVE_SHOCK_ONSET,market-shock-v1-f54954e44f85b7255117edc1,-1.0,-0.0015015358687360525,0.002628191811284516,0.002319988762189445,0.0031540477082829905,0,0,0,0,0
assessment,2025-04-01,28,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-67b79843feef8d405067d9d4,1.0,0.0012734201487270122,0.002646838912777484,-0.0007154340975800647,0.002537471955226472,0,0,0,0,0
assessment,2025-04-01,32,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-0c50adeb09853b9cffc86473,1.0,0.001841188793297155,0.0024957301902067976,0.0005730590638149023,0.002813682356241932,0,0,0,0,0
assessment,2025-04-01,34,VTI,POSITIVE_SHOCK_ONSET,market-shock-v1-2d3c139e7da7a3ee9ad3becf,1.0,0.0009765429813705194,0.001909739284286754,0.0009447852968033339,0.0025351576360873227,0,0,0,0,0
