period,arm,policy,evaluation_scope,eligible_episode_count,acted_episode_count,abstention_count,unique_shock_event_count,session_count,stock_count,call_count,put_count,material_up_count,material_down_count,no_material_move_count,material_direction_accuracy,accuracy_counting_no_move_as_failure,material_following_prediction_rate,material_opposing_prediction_rate,material_following_minus_opposing_rate,mean_aligned_return,median_aligned_return,positive_session_rate,positive_month_rate,maximum_stock_share,maximum_session_share,maximum_shock_event_share,maximum_checkpoint_share,market_shock_state_v1,tail_phase_v1,phase_population,support_status,checkpoint_distribution_json
assessment,continuation_v1,continuation_v1,POSITIVE_SHOCK_ONSET|PERSISTENT,44,31,13,24,17,13,31,0,13,5,13,0.7222222222222222,0.41935483870967744,0.7222222222222222,0.2777777777777778,0.4444444444444444,0.005593592407478105,0.003299871558954191,0.6470588235294118,0.5714285714285714,0.22580645161290322,0.16129032258064516,0.0967741935483871,0.25806451612903225,POSITIVE_SHOCK_ONSET,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,reported_descriptive,"{""10"":{""count"":9,""rate"":0.20454545454545456},""12"":{""count"":4,""rate"":0.09090909090909091},""14"":{""count"":4,""rate"":0.09090909090909091},""16"":{""count"":4,""rate"":0.09090909090909091},""18"":{""count"":1,""rate"":0.022727272727272728},""20"":{""count"":6,""rate"":0.13636363636363635},""22"":{""count"":2,""rate"":0.045454545454545456},""26"":{""count"":2,""rate"":0.045454545454545456},""28"":{""count"":2,""rate"":0.045454545454545456},""30"":{""count"":1,""rate"":0.022727272727272728},""8"":{""count"":9,""rate"":0.20454545454545456}}"
assessment,resistance_v1,resistance_v1,POSITIVE_SHOCK_ONSET|PERSISTENT,44,13,31,11,8,9,0,13,1,8,4,0.8888888888888888,0.6153846153846154,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.009790474985121363,0.011779736328217797,1.0,1.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.3076923076923077,POSITIVE_SHOCK_ONSET,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,reported_descriptive,"{""10"":{""count"":9,""rate"":0.20454545454545456},""12"":{""count"":4,""rate"":0.09090909090909091},""14"":{""count"":4,""rate"":0.09090909090909091},""16"":{""count"":4,""rate"":0.09090909090909091},""18"":{""count"":1,""rate"":0.022727272727272728},""20"":{""count"":6,""rate"":0.13636363636363635},""22"":{""count"":2,""rate"":0.045454545454545456},""26"":{""count"":2,""rate"":0.045454545454545456},""28"":{""count"":2,""rate"":0.045454545454545456},""30"":{""count"":1,""rate"":0.022727272727272728},""8"":{""count"":9,""rate"":0.20454545454545456}}"
assessment,frozen_A1,frozen_A1,POSITIVE_SHOCK_ONSET|PERSISTENT,44,24,20,22,16,12,1,23,7,7,10,0.42857142857142855,0.25,0.42857142857142855,0.5714285714285714,-0.14285714285714285,-0.0035283473729117534,-0.0014936916229832016,0.5,0.5714285714285714,0.20833333333333334,0.125,0.08333333333333333,0.16666666666666666,POSITIVE_SHOCK_ONSET,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,reported_descriptive,"{""10"":{""count"":9,""rate"":0.20454545454545456},""12"":{""count"":4,""rate"":0.09090909090909091},""14"":{""count"":4,""rate"":0.09090909090909091},""16"":{""count"":4,""rate"":0.09090909090909091},""18"":{""count"":1,""rate"":0.022727272727272728},""20"":{""count"":6,""rate"":0.13636363636363635},""22"":{""count"":2,""rate"":0.045454545454545456},""26"":{""count"":2,""rate"":0.045454545454545456},""28"":{""count"":2,""rate"":0.045454545454545456},""30"":{""count"":1,""rate"":0.022727272727272728},""8"":{""count"":9,""rate"":0.20454545454545456}}"
assessment,continuation_v1,continuation_v1,POSITIVE_SHOCK_ONSET|RE_ENTRY,8,8,0,8,8,6,8,0,3,2,3,0.6,0.375,0.6,0.4,0.2,0.005493000930120404,0.004476533399333566,0.625,0.6,0.25,0.125,0.125,0.375,POSITIVE_SHOCK_ONSET,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":3,""rate"":0.375},""14"":{""count"":1,""rate"":0.125},""20"":{""count"":2,""rate"":0.25},""24"":{""count"":1,""rate"":0.125},""30"":{""count"":1,""rate"":0.125}}"
assessment,resistance_v1,resistance_v1,POSITIVE_SHOCK_ONSET|RE_ENTRY,8,0,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,POSITIVE_SHOCK_ONSET,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":3,""rate"":0.375},""14"":{""count"":1,""rate"":0.125},""20"":{""count"":2,""rate"":0.25},""24"":{""count"":1,""rate"":0.125},""30"":{""count"":1,""rate"":0.125}}"
assessment,frozen_A1,frozen_A1,POSITIVE_SHOCK_ONSET|RE_ENTRY,8,5,3,5,5,4,0,5,3,1,1,0.25,0.2,0.25,0.75,-0.5,-0.010865219949166649,-0.009011507572991117,0.2,0.2,0.4,0.2,0.2,0.4,POSITIVE_SHOCK_ONSET,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":3,""rate"":0.375},""14"":{""count"":1,""rate"":0.125},""20"":{""count"":2,""rate"":0.25},""24"":{""count"":1,""rate"":0.125},""30"":{""count"":1,""rate"":0.125}}"
assessment,continuation_v1,continuation_v1,ONGOING_NEGATIVE_SHOCK|FIRST_ENTRY,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":1,""rate"":0.5},""8"":{""count"":1,""rate"":0.5}}"
assessment,resistance_v1,resistance_v1,ONGOING_NEGATIVE_SHOCK|FIRST_ENTRY,2,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":1,""rate"":0.5},""8"":{""count"":1,""rate"":0.5}}"
assessment,frozen_A1,frozen_A1,ONGOING_NEGATIVE_SHOCK|FIRST_ENTRY,2,1,1,0,1,1,0,1,0,1,0,1.0,1.0,1.0,0.0,1.0,0.014901907179127418,0.014901907179127418,1.0,1.0,1.0,1.0,,1.0,ONGOING_NEGATIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""10"":{""count"":1,""rate"":0.5},""8"":{""count"":1,""rate"":0.5}}"
assessment,continuation_v1,continuation_v1,ONGOING_NEGATIVE_SHOCK|PERSISTENT,21,0,21,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":8,""rate"":0.38095238095238093},""14"":{""count"":1,""rate"":0.047619047619047616},""16"":{""count"":5,""rate"":0.23809523809523808},""8"":{""count"":7,""rate"":0.3333333333333333}}"
assessment,resistance_v1,resistance_v1,ONGOING_NEGATIVE_SHOCK|PERSISTENT,21,0,21,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":8,""rate"":0.38095238095238093},""14"":{""count"":1,""rate"":0.047619047619047616},""16"":{""count"":5,""rate"":0.23809523809523808},""8"":{""count"":7,""rate"":0.3333333333333333}}"
assessment,frozen_A1,frozen_A1,ONGOING_NEGATIVE_SHOCK|PERSISTENT,21,6,15,0,4,5,3,3,3,1,2,0.25,0.16666666666666666,0.25,0.75,-0.5,-0.005910513184962121,-0.011101412043661234,0.25,0.0,0.3333333333333333,0.5,,0.5,ONGOING_NEGATIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":8,""rate"":0.38095238095238093},""14"":{""count"":1,""rate"":0.047619047619047616},""16"":{""count"":5,""rate"":0.23809523809523808},""8"":{""count"":7,""rate"":0.3333333333333333}}"
assessment,continuation_v1,continuation_v1,ONGOING_NEGATIVE_SHOCK|RE_ENTRY,6,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""12"":{""count"":1,""rate"":0.16666666666666666},""14"":{""count"":5,""rate"":0.8333333333333334}}"
assessment,resistance_v1,resistance_v1,ONGOING_NEGATIVE_SHOCK|RE_ENTRY,6,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_NEGATIVE_SHOCK,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""12"":{""count"":1,""rate"":0.16666666666666666},""14"":{""count"":5,""rate"":0.8333333333333334}}"
assessment,frozen_A1,frozen_A1,ONGOING_NEGATIVE_SHOCK|RE_ENTRY,6,2,4,0,1,2,0,2,0,1,1,1.0,0.5,1.0,0.0,1.0,0.005483220020358131,0.005483220020358131,1.0,1.0,0.5,1.0,,1.0,ONGOING_NEGATIVE_SHOCK,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""12"":{""count"":1,""rate"":0.16666666666666666},""14"":{""count"":5,""rate"":0.8333333333333334}}"
assessment,continuation_v1,continuation_v1,ONGOING_POSITIVE_SHOCK|FIRST_ENTRY,4,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""8"":{""count"":4,""rate"":1.0}}"
assessment,resistance_v1,resistance_v1,ONGOING_POSITIVE_SHOCK|FIRST_ENTRY,4,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""8"":{""count"":4,""rate"":1.0}}"
assessment,frozen_A1,frozen_A1,ONGOING_POSITIVE_SHOCK|FIRST_ENTRY,4,2,2,0,1,2,1,1,1,0,1,1.0,0.5,1.0,0.0,1.0,0.0020176503473422797,0.0020176503473422797,1.0,1.0,0.5,1.0,,1.0,ONGOING_POSITIVE_SHOCK,FIRST_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""8"":{""count"":4,""rate"":1.0}}"
assessment,continuation_v1,continuation_v1,ONGOING_POSITIVE_SHOCK|PERSISTENT,15,0,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":6,""rate"":0.4},""14"":{""count"":1,""rate"":0.06666666666666667},""32"":{""count"":1,""rate"":0.06666666666666667},""8"":{""count"":7,""rate"":0.4666666666666667}}"
assessment,resistance_v1,resistance_v1,ONGOING_POSITIVE_SHOCK|PERSISTENT,15,0,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":6,""rate"":0.4},""14"":{""count"":1,""rate"":0.06666666666666667},""32"":{""count"":1,""rate"":0.06666666666666667},""8"":{""count"":7,""rate"":0.4666666666666667}}"
assessment,frozen_A1,frozen_A1,ONGOING_POSITIVE_SHOCK|PERSISTENT,15,7,8,0,4,6,5,2,5,0,2,0.8,0.5714285714285714,0.8,0.2,0.6,0.005889727655478862,0.01061830267072515,0.75,0.75,0.2857142857142857,0.42857142857142855,,0.42857142857142855,ONGOING_POSITIVE_SHOCK,PERSISTENT,persistent_checkpoint_rows_descriptive_not_independent,blocked_insufficient_support,"{""10"":{""count"":6,""rate"":0.4},""14"":{""count"":1,""rate"":0.06666666666666667},""32"":{""count"":1,""rate"":0.06666666666666667},""8"":{""count"":7,""rate"":0.4666666666666667}}"
assessment,continuation_v1,continuation_v1,ONGOING_POSITIVE_SHOCK|RE_ENTRY,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""14"":{""count"":1,""rate"":1.0}}"
assessment,resistance_v1,resistance_v1,ONGOING_POSITIVE_SHOCK|RE_ENTRY,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,ONGOING_POSITIVE_SHOCK,RE_ENTRY,fresh_tail_entries,blocked_insufficient_support,"{""14"":{""count"":1,""rate"":1.0}}"
