slice_type,slice_value,variant,eligible_source_opportunities,available_delayed_entries,admitted_opportunities,rejected_opportunities,coverage,gross_payoff_bps,net_payoff_bps,net_per_admitted_opportunity_bps,median_net_payoff_bps,positive_payoff_rate,profit_factor,total_cost_bps,maximum_drawdown_bps,average_remaining_mfe_bps,average_remaining_mae_bps,mean_fraction_original_payoff_remaining,run_id,contract_hash,data_snapshot_hash,model_version
symbol,APLD,E_anchor_veto_plus_price_acceptance_plus_range,61,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,ASTS,A_same_clock_base,17,9,9,0,1,-169.865982775,-259.865982775,-28.8739980861,-70.5454102055,0.333333333333,0.771450820974,90,-534.252358804,179.016442393,-213.344034912,0.0701433939571,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,ASTS,B_anchor_veto_only,17,9,9,0,1,-169.865982775,-259.865982775,-28.8739980861,-70.5454102055,0.333333333333,0.771450820974,90,-534.252358804,179.016442393,-213.344034912,0.0701433939571,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,ASTS,C_price_acceptance_only,17,9,4,5,0.444444444444,318.023337708,278.023337708,69.505834427,62.5124101605,0.5,2.3775467351,40,-67.2655007574,214.180837432,-131.330184404,-0.99909793249,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,ASTS,D_anchor_veto_plus_price_acceptance,17,9,4,5,0.444444444444,318.023337708,278.023337708,69.505834427,62.5124101605,0.5,2.3775467351,40,-67.2655007574,214.180837432,-131.330184404,-0.99909793249,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,ASTS,E_anchor_veto_plus_price_acceptance_plus_range,17,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,CIFR,A_same_clock_base,64,42,42,0,1,1949.18042436,1529.18042436,36.4090577228,41.3242786894,0.547619047619,1.50323086941,420,-880.937702376,226.626108525,-192.593229733,1.09682514942,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,CIFR,B_anchor_veto_only,64,42,40,2,0.952380952381,2124.19918069,1724.19918069,43.1049795173,41.3242786894,0.55,1.63269188269,400,-677.586229582,227.167989378,-188.376397296,1.10755716409,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,CIFR,C_price_acceptance_only,64,42,23,19,0.547619047619,2822.61666927,2592.61666927,112.722463881,113.257777238,0.695652173913,5.26546907752,230,-339.613203458,251.821556081,-151.527456688,0.944764867114,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,CIFR,D_anchor_veto_plus_price_acceptance,64,42,22,20,0.52380952381,2694.08989369,2474.08989369,112.458631531,98.3093865442,0.681818181818,5.07046443141,220,-339.613203458,246.100887099,-156.837303775,0.948035123921,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,CIFR,E_anchor_veto_plus_price_acceptance_plus_range,64,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,HIMS,A_same_clock_base,16,14,14,0,1,536.02773482,396.02773482,28.2876953443,19.2157112399,0.5,1.46695851684,140,-680.269450147,185.437776823,-143.54376267,1.19546793126,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,HIMS,B_anchor_veto_only,16,14,13,1,0.928571428571,615.992617752,485.992617752,37.3840475194,81.4459959321,0.538461538462,1.64103655054,130,-590.304567215,188.951485158,-145.525059244,1.24998165578,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,HIMS,C_price_acceptance_only,16,14,5,9,0.357142857143,42.5969993261,-7.40300067391,-1.48060013478,-43.0145734524,0.4,0.974804052875,50,-196.785669696,128.105136906,-167.464625218,1.34655616395,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,HIMS,D_anchor_veto_plus_price_acceptance,16,14,5,9,0.357142857143,42.5969993261,-7.40300067391,-1.48060013478,-43.0145734524,0.4,0.974804052875,50,-196.785669696,128.105136906,-167.464625218,1.34655616395,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,HIMS,E_anchor_veto_plus_price_acceptance_plus_range,16,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IONQ,A_same_clock_base,45,17,17,0,1,-498.513699538,-668.513699538,-39.324335267,-43.7833325724,0.411764705882,0.659218100739,170,-1360.77278663,198.993254775,-191.708221837,0.75062809666,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IONQ,B_anchor_veto_only,45,17,15,2,0.882352941176,-1426.60942262,-1576.60942262,-105.107294842,-57.2934192182,0.333333333333,0.196306741648,150,-1360.77278663,149.269969407,-205.289608199,0.69494970549,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IONQ,C_price_acceptance_only,45,17,9,8,0.529411764706,372.874641117,282.874641117,31.4305156796,20.3358191248,0.555555555556,1.31160150839,90,-409.384445979,213.202045144,-186.441860981,2.07404366804,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IONQ,D_anchor_veto_plus_price_acceptance,45,17,7,10,0.411764705882,-555.221081969,-625.221081969,-89.3172974242,-57.2934192182,0.428571428571,0.311285623019,70,-409.384445979,110.711802317,-214.040157227,2.3328515645,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IONQ,E_anchor_veto_plus_price_acceptance_plus_range,45,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IREN,A_same_clock_base,57,29,29,0,1,-1585.26521016,-1875.26521016,-64.6643175918,-70.6269614836,0.379310344828,0.399521499226,290,-1554.15409905,139.453719573,-199.739428223,0.825727594099,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IREN,B_anchor_veto_only,57,29,29,0,1,-1585.26521016,-1875.26521016,-64.6643175918,-70.6269614836,0.379310344828,0.399521499226,290,-1554.15409905,139.453719573,-199.739428223,0.825727594099,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IREN,C_price_acceptance_only,57,29,18,11,0.620689655172,-1199.77853235,-1379.77853235,-76.6543629081,-101.74627816,0.333333333333,0.352733212995,180,-1058.66742124,132.082125939,-227.473777515,0.954085796344,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IREN,D_anchor_veto_plus_price_acceptance,57,29,18,11,0.620689655172,-1199.77853235,-1379.77853235,-76.6543629081,-101.74627816,0.333333333333,0.352733212995,180,-1058.66742124,132.082125939,-227.473777515,0.954085796344,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,IREN,E_anchor_veto_plus_price_acceptance_plus_range,57,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MARA,A_same_clock_base,33,4,4,0,1,31.3166041414,-8.68339585858,-2.17084896464,136.318475853,0.75,0.985466500214,40,0,225.213006891,-212.299892583,1.04264298666,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MARA,B_anchor_veto_only,33,4,3,1,0.75,618.791127581,588.791127581,196.263709194,139.414949495,1,,30,0,228.140096796,-78.3423509987,1.05834597637,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MARA,C_price_acceptance_only,33,4,4,0,1,31.3166041414,-8.68339585858,-2.17084896464,136.318475853,0.75,0.985466500214,40,0,225.213006891,-212.299892583,1.04264298666,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MARA,D_anchor_veto_plus_price_acceptance,33,4,3,1,0.75,618.791127581,588.791127581,196.263709194,139.414949495,1,,30,0,228.140096796,-78.3423509987,1.05834597637,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MARA,E_anchor_veto_plus_price_acceptance_plus_range,33,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MP,A_same_clock_base,14,14,14,0,1,-545.88793026,-685.88793026,-48.9919950186,5.81952443563,0.5,0.423614558311,140,-832.558028738,115.25407876,-155.740812935,1.40536441321,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MP,B_anchor_veto_only,14,14,12,2,0.857142857143,-436.15540076,-556.15540076,-46.3462833967,5.81952443563,0.5,0.446558498487,120,-702.825499238,126.453814725,-152.605363072,1.42884468784,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MP,C_price_acceptance_only,14,14,8,6,0.571428571429,-27.5858177619,-107.585817762,-13.4482272202,29.6677646836,0.625,0.750711457575,80,-296.643909409,113.473093377,-133.200661221,1.45422589778,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MP,D_anchor_veto_plus_price_acceptance,14,14,6,8,0.428571428571,82.1467117386,22.1467117386,3.6911186231,29.6677646836,0.666666666667,1.08984694263,60,-232.268105638,135.278903513,-119.416377591,1.51747360856,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MP,E_anchor_veto_plus_price_acceptance_plus_range,14,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MRNA,A_same_clock_base,9,7,7,0,1,57.0576543926,-12.9423456074,-1.84890651534,-51.1372491076,0.428571428571,0.974251402244,70,-247.851085586,130.96686568,-127.395701826,-0.268998085681,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MRNA,B_anchor_veto_only,9,7,7,0,1,57.0576543926,-12.9423456074,-1.84890651534,-51.1372491076,0.428571428571,0.974251402244,70,-247.851085586,130.96686568,-127.395701826,-0.268998085681,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MRNA,C_price_acceptance_only,9,7,6,1,0.857142857143,243.771490871,183.771490871,30.6285818118,20.8320846661,0.5,1.60070000431,60,-65.4007369837,148.536290882,-106.83069039,-0.469399159521,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MRNA,D_anchor_veto_plus_price_acceptance,9,7,6,1,0.857142857143,243.771490871,183.771490871,30.6285818118,20.8320846661,0.5,1.60070000431,60,-65.4007369837,148.536290882,-106.83069039,-0.469399159521,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MRNA,E_anchor_veto_plus_price_acceptance_plus_range,9,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MSTR,A_same_clock_base,20,10,10,0,1,-2395.12262741,-2495.12262741,-249.512262741,-83.9313526394,0.4,0.17670165569,100,-2792.8234302,111.729562759,-399.081349449,1.05634983577,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MSTR,B_anchor_veto_only,20,10,9,1,0.9,-2270.96458875,-2360.96458875,-262.32939875,-33.704666616,0.444444444444,0.184886043041,90,-2658.66539154,121.585911892,-414.311141384,1.10641777785,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MSTR,C_price_acceptance_only,20,10,5,5,0.5,-2711.82145987,-2761.82145987,-552.364291974,-557.936643396,0.2,0.0352657071866,50,-2862.77939993,59.0126782077,-660.609664621,0.99825570678,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MSTR,D_anchor_veto_plus_price_acceptance,20,10,5,5,0.5,-2711.82145987,-2761.82145987,-552.364291974,-557.936643396,0.2,0.0352657071866,50,-2862.77939993,59.0126782077,-660.609664621,0.99825570678,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,MSTR,E_anchor_veto_plus_price_acceptance_plus_range,20,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,NVTS,A_same_clock_base,18,17,17,0,1,-484.106989635,-654.106989635,-38.4768817432,4.53343023256,0.529411764706,0.653967443748,170,-799.889477874,166.817748735,-203.682428988,0.731092876755,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,NVTS,B_anchor_veto_only,18,17,17,0,1,-484.106989635,-654.106989635,-38.4768817432,4.53343023256,0.529411764706,0.653967443748,170,-799.889477874,166.817748735,-203.682428988,0.731092876755,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,NVTS,C_price_acceptance_only,18,17,8,9,0.470588235294,-207.636940534,-287.636940534,-35.9546175668,-17.832278481,0.375,0.536040591498,80,-490.621873886,127.474260494,-153.942403197,0.66310339152,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,NVTS,D_anchor_veto_plus_price_acceptance,18,17,8,9,0.470588235294,-207.636940534,-287.636940534,-35.9546175668,-17.832278481,0.375,0.536040591498,80,-490.621873886,127.474260494,-153.942403197,0.66310339152,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,NVTS,E_anchor_veto_plus_price_acceptance_plus_range,18,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,QBTS,A_same_clock_base,43,17,17,0,1,-131.995323099,-301.995323099,-17.7644307705,-10.1580594927,0.470588235294,0.826099577696,170,-1127.67394357,213.460355899,-192.723393457,0.947522706587,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,QBTS,B_anchor_veto_only,43,17,16,1,0.941176470588,184.396100389,24.3961003894,1.52475627434,38.8181820722,0.5,1.01729965038,160,-801.282520081,221.793112004,-178.801398818,0.941917627213,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,QBTS,C_price_acceptance_only,43,17,13,4,0.764705882353,-713.312793664,-843.312793664,-64.8702148973,-34.9460570593,0.384615384615,0.509172983678,130,-1292.84821116,220.16742898,-203.811626059,0.926699887229,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,QBTS,D_anchor_veto_plus_price_acceptance,43,17,12,5,0.705882352941,-396.921370176,-516.921370176,-43.076780848,-22.552058276,0.416666666667,0.628583129814,120,-966.456787674,231.836693211,-186.172985924,0.917491213117,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,QBTS,E_anchor_veto_plus_price_acceptance_plus_range,43,0,0,0,,,,,,,,,0,,,,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,RGTI,A_same_clock_base,42,19,19,0,1,79.0985329231,-110.901467077,-5.83691931984,-88.2413544669,0.368421052632,0.960953268444,190,-1606.53032099,279.27264208,-267.021648231,1.04213554303,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,RGTI,B_anchor_veto_only,42,19,17,2,0.894736842105,-234.31285917,-404.31285917,-23.7831093629,-88.2413544669,0.352941176471,0.84962907153,170,-1817.38589216,278.798866658,-257.781550527,1.01231388587,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
symbol,RGTI,C_price_acceptance_only,42,19,9,10,0.473684210526,-81.3998640227,-171.399864023,-19.0444293359,-88.2413544669,0.444444444444,0.899262884182,90,-1319.41309432,272.40246931,-318.403533144,1.02986593769,clean-anchor-ee4b0f206c7412cba0fd4a4b,807e9d6b72e3ea59d9ca960f8d03f1e2b482ceb50086844bef298b1e8e06e42d,ecff4d50651fb210e93f2ddb1d2bd736f864ed83d6812e7a830abb51f58cfe05,clean_anchor_price_acceptance_v1.0.0
