feature,stock,checkpoint,checkpoint_group,fallback_level,source_checkpoint_group,support,median,iqr,clip_lower,clip_upper,missing_value,zero_scale,fold
a_attempt_path_length,QBTS,18,middle,stock_adjacent_checkpoint_group,early,50,0.025123584892917092,0.01897983164726993,0.005219102849595241,0.06501541447806714,0.025123584892917092,False,full
a_attempt_path_length,QBTS,20,middle,stock_adjacent_checkpoint_group,early,50,0.025123584892917092,0.01897983164726993,0.005219102849595241,0.06501541447806714,0.025123584892917092,False,full
a_attempt_path_length,QBTS,22,middle,stock_adjacent_checkpoint_group,early,50,0.025123584892917092,0.01897983164726993,0.005219102849595241,0.06501541447806714,0.025123584892917092,False,full
a_attempt_path_length,QBTS,24,middle,stock_adjacent_checkpoint_group,early,50,0.025123584892917092,0.01897983164726993,0.005219102849595241,0.06501541447806714,0.025123584892917092,False,full
a_attempt_path_length,QBTS,26,late,stock_adjacent_checkpoint_group,middle,50,0.01462165981688315,0.013214546973029142,0.004147003194414882,0.04274125798189049,0.01462165981688315,False,full
a_attempt_path_length,QBTS,28,late,stock_adjacent_checkpoint_group,middle,50,0.01462165981688315,0.013214546973029142,0.004147003194414882,0.04274125798189049,0.01462165981688315,False,full
a_attempt_path_length,QBTS,30,late,stock_adjacent_checkpoint_group,middle,50,0.01462165981688315,0.013214546973029142,0.004147003194414882,0.04274125798189049,0.01462165981688315,False,full
a_attempt_path_length,QBTS,32,late,stock_adjacent_checkpoint_group,middle,50,0.01462165981688315,0.013214546973029142,0.004147003194414882,0.04274125798189049,0.01462165981688315,False,full
a_attempt_path_length,QBTS,34,late,stock_adjacent_checkpoint_group,middle,50,0.01462165981688315,0.013214546973029142,0.004147003194414882,0.04274125798189049,0.01462165981688315,False,full
a_attempt_path_length,RGTI,6,early,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,8,early,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,10,early,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,12,early,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,14,early,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,16,middle,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,18,middle,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,20,middle,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,22,middle,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,24,middle,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,26,late,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,28,late,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,30,late,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,32,late,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,RGTI,34,late,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_path_length,__POOLED__,-1,pooled,development_pooled,pooled,18596,0.01182419813579981,0.012327895146957158,0.001447607117408075,0.05719190017712009,0.01182419813579981,False,full
a_attempt_price_impact,QBTS,6,early,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,8,early,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,10,early,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,12,early,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,14,early,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,16,middle,stock_adjacent_checkpoint_group,early,50,0.011760722544336882,0.01754248937881836,5.593515369130496e-17,0.0668743142440063,0.011760722544336882,False,full
a_attempt_price_impact,QBTS,18,middle,stock_adjacent_checkpoint_group,early,50,0.011760722544336882,0.01754248937881836,5.593515369130496e-17,0.0668743142440063,0.011760722544336882,False,full
a_attempt_price_impact,QBTS,20,middle,stock_adjacent_checkpoint_group,early,50,0.011760722544336882,0.01754248937881836,5.593515369130496e-17,0.0668743142440063,0.011760722544336882,False,full
a_attempt_price_impact,QBTS,22,middle,stock_adjacent_checkpoint_group,early,50,0.011760722544336882,0.01754248937881836,5.593515369130496e-17,0.0668743142440063,0.011760722544336882,False,full
a_attempt_price_impact,QBTS,24,middle,stock_adjacent_checkpoint_group,early,50,0.011760722544336882,0.01754248937881836,5.593515369130496e-17,0.0668743142440063,0.011760722544336882,False,full
a_attempt_price_impact,QBTS,26,late,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,28,late,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,30,late,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,32,late,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,QBTS,34,late,stock_adjacent_checkpoint_group,middle,50,0.007623804743718902,0.01956552476940358,2.232629811390567e-16,0.06652359993269424,0.007623804743718902,False,full
a_attempt_price_impact,RGTI,6,early,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,8,early,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,10,early,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,12,early,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,14,early,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,16,middle,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,18,middle,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,20,middle,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,22,middle,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,24,middle,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,26,late,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,28,late,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,30,late,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,32,late,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,RGTI,34,late,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_price_impact,__POOLED__,-1,pooled,development_pooled,pooled,18596,0.007124631977166448,0.011045579934873491,1.0426992439108635e-16,0.05254367532247215,0.007124631977166448,False,full
a_attempt_return_abs,QBTS,6,early,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,8,early,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,10,early,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,12,early,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,14,early,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,16,middle,stock_adjacent_checkpoint_group,early,50,0.01647064933392818,0.02127989979524539,1.0215786550027417e-16,0.05001094557372427,0.01647064933392818,False,full
a_attempt_return_abs,QBTS,18,middle,stock_adjacent_checkpoint_group,early,50,0.01647064933392818,0.02127989979524539,1.0215786550027417e-16,0.05001094557372427,0.01647064933392818,False,full
a_attempt_return_abs,QBTS,20,middle,stock_adjacent_checkpoint_group,early,50,0.01647064933392818,0.02127989979524539,1.0215786550027417e-16,0.05001094557372427,0.01647064933392818,False,full
a_attempt_return_abs,QBTS,22,middle,stock_adjacent_checkpoint_group,early,50,0.01647064933392818,0.02127989979524539,1.0215786550027417e-16,0.05001094557372427,0.01647064933392818,False,full
a_attempt_return_abs,QBTS,24,middle,stock_adjacent_checkpoint_group,early,50,0.01647064933392818,0.02127989979524539,1.0215786550027417e-16,0.05001094557372427,0.01647064933392818,False,full
a_attempt_return_abs,QBTS,26,late,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,28,late,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,30,late,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,32,late,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,QBTS,34,late,stock_adjacent_checkpoint_group,middle,50,0.008647242774514091,0.011497185246610277,7.984932159921243e-17,0.02982023009974723,0.008647242774514091,False,full
a_attempt_return_abs,RGTI,6,early,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,8,early,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,10,early,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,12,early,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,14,early,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,16,middle,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,18,middle,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,20,middle,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,22,middle,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,24,middle,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,26,late,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,28,late,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,30,late,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,32,late,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,RGTI,34,late,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_attempt_return_abs,__POOLED__,-1,pooled,development_pooled,pooled,18596,0.005738172703096399,0.008769465913172594,7.024545875533584e-17,0.04112518469244109,0.005738172703096399,False,full
a_boundary_distance_inside,AAL,6,early,stock_adjacent_checkpoint_group,middle,450,0.0,0.002884928209870622,-0.012882169254881757,0.01731498308828707,0.0,False,full
a_boundary_distance_inside,AAL,8,early,stock_adjacent_checkpoint_group,middle,450,0.0,0.002884928209870622,-0.012882169254881757,0.01731498308828707,0.0,False,full
a_boundary_distance_inside,AAL,10,early,stock_adjacent_checkpoint_group,middle,450,0.0,0.002884928209870622,-0.012882169254881757,0.01731498308828707,0.0,False,full
a_boundary_distance_inside,AAOI,6,early,stock_adjacent_checkpoint_group,middle,305,0.0,0.00950916832171323,-0.04100270242601049,0.04083543858340688,0.0,False,full
a_boundary_distance_inside,AAOI,8,early,stock_adjacent_checkpoint_group,middle,305,0.0,0.00950916832171323,-0.04100270242601049,0.04083543858340688,0.0,False,full
a_boundary_distance_inside,AAOI,10,early,stock_adjacent_checkpoint_group,middle,305,0.0,0.00950916832171323,-0.04100270242601049,0.04083543858340688,0.0,False,full
a_boundary_distance_inside,APLD,6,early,stock_adjacent_checkpoint_group,middle,289,0.0,0.011862988517899896,-0.041222371701244806,0.047343376891593486,0.0,False,full
a_boundary_distance_inside,APLD,8,early,stock_adjacent_checkpoint_group,middle,289,0.0,0.011862988517899896,-0.041222371701244806,0.047343376891593486,0.0,False,full
a_boundary_distance_inside,APLD,10,early,stock_adjacent_checkpoint_group,middle,289,0.0,0.011862988517899896,-0.041222371701244806,0.047343376891593486,0.0,False,full
a_boundary_distance_inside,ASTS,6,early,stock_adjacent_checkpoint_group,middle,414,0.0,0.00850521015857402,-0.03390525475222762,0.06058642542690335,0.0,False,full
a_boundary_distance_inside,ASTS,8,early,stock_adjacent_checkpoint_group,middle,414,0.0,0.00850521015857402,-0.03390525475222762,0.06058642542690335,0.0,False,full
a_boundary_distance_inside,ASTS,10,early,stock_adjacent_checkpoint_group,middle,414,0.0,0.00850521015857402,-0.03390525475222762,0.06058642542690335,0.0,False,full
a_boundary_distance_inside,CIFR,6,early,stock_adjacent_checkpoint_group,middle,475,0.0,0.011308129766451291,-0.038030974133979184,0.05939246913704445,0.0,False,full
a_boundary_distance_inside,CIFR,8,early,stock_adjacent_checkpoint_group,middle,475,0.0,0.011308129766451291,-0.038030974133979184,0.05939246913704445,0.0,False,full
a_boundary_distance_inside,CIFR,10,early,stock_adjacent_checkpoint_group,middle,475,0.0,0.011308129766451291,-0.038030974133979184,0.05939246913704445,0.0,False,full
a_boundary_distance_inside,HIMS,6,early,stock_adjacent_checkpoint_group,middle,300,0.0,0.005829578240298289,-0.040758994968582436,0.03456673155865849,0.0,False,full
a_boundary_distance_inside,HIMS,8,early,stock_adjacent_checkpoint_group,middle,300,0.0,0.005829578240298289,-0.040758994968582436,0.03456673155865849,0.0,False,full
a_boundary_distance_inside,HIMS,10,early,stock_adjacent_checkpoint_group,middle,300,0.0,0.005829578240298289,-0.040758994968582436,0.03456673155865849,0.0,False,full
a_boundary_distance_inside,IONQ,6,early,stock_adjacent_checkpoint_group,middle,330,0.0,0.007134881914522773,-0.03145558401500641,0.03255724876493684,0.0,False,full
a_boundary_distance_inside,IONQ,8,early,stock_adjacent_checkpoint_group,middle,330,0.0,0.007134881914522773,-0.03145558401500641,0.03255724876493684,0.0,False,full
a_boundary_distance_inside,IONQ,10,early,stock_adjacent_checkpoint_group,middle,330,0.0,0.007134881914522773,-0.03145558401500641,0.03255724876493684,0.0,False,full
a_boundary_distance_inside,IREN,6,early,stock_adjacent_checkpoint_group,middle,350,0.0,0.011751191074080052,-0.053539455407914584,0.05303197544604782,0.0,False,full
a_boundary_distance_inside,IREN,8,early,stock_adjacent_checkpoint_group,middle,350,0.0,0.011751191074080052,-0.053539455407914584,0.05303197544604782,0.0,False,full
a_boundary_distance_inside,IREN,10,early,stock_adjacent_checkpoint_group,middle,350,0.0,0.011751191074080052,-0.053539455407914584,0.05303197544604782,0.0,False,full
a_boundary_distance_inside,MARA,6,early,stock_adjacent_checkpoint_group,middle,415,0.0,0.008330013472256162,-0.0427589141655513,0.048575475263409225,0.0,False,full
a_boundary_distance_inside,MARA,8,early,stock_adjacent_checkpoint_group,middle,415,0.0,0.008330013472256162,-0.0427589141655513,0.048575475263409225,0.0,False,full
a_boundary_distance_inside,MARA,10,early,stock_adjacent_checkpoint_group,middle,415,0.0,0.008330013472256162,-0.0427589141655513,0.048575475263409225,0.0,False,full
a_boundary_distance_inside,MP,6,early,stock_adjacent_checkpoint_group,middle,115,0.0,0.006580389672081043,-0.017659018154124424,0.020400011250349983,0.0,False,full
a_boundary_distance_inside,MP,8,early,stock_adjacent_checkpoint_group,middle,115,0.0,0.006580389672081043,-0.017659018154124424,0.020400011250349983,0.0,False,full
a_boundary_distance_inside,MP,10,early,stock_adjacent_checkpoint_group,middle,115,0.0,0.006580389672081043,-0.017659018154124424,0.020400011250349983,0.0,False,full
a_boundary_distance_inside,MRNA,6,early,stock_adjacent_checkpoint_group,middle,435,0.0,0.005124185146757265,-0.023712177361190887,0.019028739274500328,0.0,False,full
a_boundary_distance_inside,MRNA,8,early,stock_adjacent_checkpoint_group,middle,435,0.0,0.005124185146757265,-0.023712177361190887,0.019028739274500328,0.0,False,full
a_boundary_distance_inside,MRNA,10,early,stock_adjacent_checkpoint_group,middle,435,0.0,0.005124185146757265,-0.023712177361190887,0.019028739274500328,0.0,False,full
a_boundary_distance_inside,MSTR,6,early,stock_adjacent_checkpoint_group,middle,106,0.0,0.010125336702004816,-0.030002659031680375,0.03685960846539839,0.0,False,full
a_boundary_distance_inside,MSTR,8,early,stock_adjacent_checkpoint_group,middle,106,0.0,0.010125336702004816,-0.030002659031680375,0.03685960846539839,0.0,False,full
