record_type,draw,comparison,metric,estimate,lower_90,upper_90,lower_95,upper_95,draws
draw,46,A3_minus_A2,brier,-0.00409431263714,,,,,200
draw,47,A3_minus_A2,brier,-0.00729785740593,,,,,200
draw,48,A3_minus_A2,brier,-0.00637395431362,,,,,200
draw,49,A3_minus_A2,brier,-0.00286479660304,,,,,200
draw,50,A3_minus_A2,brier,-0.00351012007133,,,,,200
draw,51,A3_minus_A2,brier,-0.00558380751888,,,,,200
draw,52,A3_minus_A2,brier,-0.0045039155127,,,,,200
draw,53,A3_minus_A2,brier,-0.00465077733833,,,,,200
draw,54,A3_minus_A2,brier,-0.00225051112244,,,,,200
draw,55,A3_minus_A2,brier,-0.00351522110825,,,,,200
draw,56,A3_minus_A2,brier,-0.00223680413923,,,,,200
draw,57,A3_minus_A2,brier,-0.00433443210972,,,,,200
draw,58,A3_minus_A2,brier,-0.0011561923063,,,,,200
draw,59,A3_minus_A2,brier,-0.00307023190302,,,,,200
draw,60,A3_minus_A2,brier,-0.00308512328271,,,,,200
draw,61,A3_minus_A2,brier,-0.00664089213428,,,,,200
draw,62,A3_minus_A2,brier,-0.00488678761699,,,,,200
draw,63,A3_minus_A2,brier,-0.00184187984751,,,,,200
draw,64,A3_minus_A2,brier,-0.00428597313701,,,,,200
draw,65,A3_minus_A2,brier,-0.00296556169118,,,,,200
draw,66,A3_minus_A2,brier,-0.00584936627781,,,,,200
draw,67,A3_minus_A2,brier,-0.00189170110271,,,,,200
draw,68,A3_minus_A2,brier,-0.00199313084871,,,,,200
draw,69,A3_minus_A2,brier,-0.00350909048079,,,,,200
draw,70,A3_minus_A2,brier,-0.00342032234289,,,,,200
draw,71,A3_minus_A2,brier,-0.00108729246608,,,,,200
draw,72,A3_minus_A2,brier,-0.0033402446136,,,,,200
draw,73,A3_minus_A2,brier,-0.00117324953679,,,,,200
draw,74,A3_minus_A2,brier,-0.00159049314046,,,,,200
draw,75,A3_minus_A2,brier,-0.00463350758071,,,,,200
draw,76,A3_minus_A2,brier,-0.00202246974491,,,,,200
draw,77,A3_minus_A2,brier,-0.00582003198639,,,,,200
draw,78,A3_minus_A2,brier,-0.00719605507076,,,,,200
draw,79,A3_minus_A2,brier,-0.000359296170037,,,,,200
draw,80,A3_minus_A2,brier,-0.000963293019583,,,,,200
draw,81,A3_minus_A2,brier,-0.00491792007269,,,,,200
draw,82,A3_minus_A2,brier,-0.0100373962894,,,,,200
draw,83,A3_minus_A2,brier,-0.00371187283527,,,,,200
draw,84,A3_minus_A2,brier,-0.00343999327997,,,,,200
draw,85,A3_minus_A2,brier,-0.00268989326944,,,,,200
draw,86,A3_minus_A2,brier,-0.00473668021089,,,,,200
draw,87,A3_minus_A2,brier,-0.00216368897132,,,,,200
draw,88,A3_minus_A2,brier,-0.00245181623884,,,,,200
draw,89,A3_minus_A2,brier,0.000641826748343,,,,,200
draw,90,A3_minus_A2,brier,-0.00177736042033,,,,,200
draw,91,A3_minus_A2,brier,-0.00174519889544,,,,,200
draw,92,A3_minus_A2,brier,-0.00423213254608,,,,,200
draw,93,A3_minus_A2,brier,-0.00439183023369,,,,,200
draw,94,A3_minus_A2,brier,-0.00839008910239,,,,,200
draw,95,A3_minus_A2,brier,-0.00242788953669,,,,,200
draw,96,A3_minus_A2,brier,-0.002962184682,,,,,200
draw,97,A3_minus_A2,brier,-0.00387861986393,,,,,200
draw,98,A3_minus_A2,brier,-0.00117830880912,,,,,200
draw,99,A3_minus_A2,brier,-0.00338708517234,,,,,200
draw,100,A3_minus_A2,brier,-0.0023154894037,,,,,200
draw,101,A3_minus_A2,brier,-0.000760834774909,,,,,200
draw,102,A3_minus_A2,brier,-0.00101046662301,,,,,200
draw,103,A3_minus_A2,brier,-0.00232309408759,,,,,200
draw,104,A3_minus_A2,brier,-0.00128756519373,,,,,200
draw,105,A3_minus_A2,brier,-0.00324571239456,,,,,200
draw,106,A3_minus_A2,brier,-0.00577140144228,,,,,200
draw,107,A3_minus_A2,brier,-0.00142130360457,,,,,200
draw,108,A3_minus_A2,brier,-0.00313993563221,,,,,200
draw,109,A3_minus_A2,brier,-0.00452507097707,,,,,200
draw,110,A3_minus_A2,brier,-0.00410102604685,,,,,200
draw,111,A3_minus_A2,brier,-0.00368622899807,,,,,200
draw,112,A3_minus_A2,brier,-0.00387821699736,,,,,200
draw,113,A3_minus_A2,brier,-0.00046317757037,,,,,200
draw,114,A3_minus_A2,brier,-0.00742015532708,,,,,200
draw,115,A3_minus_A2,brier,-0.0040205385113,,,,,200
draw,116,A3_minus_A2,brier,-0.00267542754481,,,,,200
draw,117,A3_minus_A2,brier,-0.00399372779352,,,,,200
draw,118,A3_minus_A2,brier,-0.00231815316477,,,,,200
draw,119,A3_minus_A2,brier,-0.00155050113563,,,,,200
draw,120,A3_minus_A2,brier,-0.00360262951523,,,,,200
draw,121,A3_minus_A2,brier,-0.00522949613835,,,,,200
draw,122,A3_minus_A2,brier,-0.00471840828765,,,,,200
draw,123,A3_minus_A2,brier,-0.00357071221303,,,,,200
draw,124,A3_minus_A2,brier,-0.00422138502868,,,,,200
draw,125,A3_minus_A2,brier,-0.00592782165907,,,,,200
draw,126,A3_minus_A2,brier,-0.00341401533828,,,,,200
draw,127,A3_minus_A2,brier,-0.00447379438927,,,,,200
draw,128,A3_minus_A2,brier,-0.00070131751128,,,,,200
draw,129,A3_minus_A2,brier,-0.00268905580513,,,,,200
draw,130,A3_minus_A2,brier,-0.00435551680518,,,,,200
draw,131,A3_minus_A2,brier,-0.00326766177583,,,,,200
draw,132,A3_minus_A2,brier,-0.00406288566981,,,,,200
draw,133,A3_minus_A2,brier,-0.000781368141795,,,,,200
draw,134,A3_minus_A2,brier,-0.00254850579705,,,,,200
draw,135,A3_minus_A2,brier,-0.00270995887503,,,,,200
draw,136,A3_minus_A2,brier,-0.00355706030018,,,,,200
draw,137,A3_minus_A2,brier,-0.00311468491038,,,,,200
draw,138,A3_minus_A2,brier,-0.00243752401095,,,,,200
draw,139,A3_minus_A2,brier,-0.00599334725149,,,,,200
draw,140,A3_minus_A2,brier,-0.00414677212197,,,,,200
draw,141,A3_minus_A2,brier,-0.00380786193409,,,,,200
draw,142,A3_minus_A2,brier,-0.00268450862045,,,,,200
draw,143,A3_minus_A2,brier,-0.00251340977777,,,,,200
draw,144,A3_minus_A2,brier,-0.00166134629723,,,,,200
draw,145,A3_minus_A2,brier,-0.00221657450942,,,,,200
draw,146,A3_minus_A2,brier,-0.003655441005,,,,,200
draw,147,A3_minus_A2,brier,-0.00264253847479,,,,,200
draw,148,A3_minus_A2,brier,-0.00234320203266,,,,,200
draw,149,A3_minus_A2,brier,-0.00408480454497,,,,,200
draw,150,A3_minus_A2,brier,-0.00540296942681,,,,,200
draw,151,A3_minus_A2,brier,-0.00215280354062,,,,,200
draw,152,A3_minus_A2,brier,-0.00459141903404,,,,,200
draw,153,A3_minus_A2,brier,-0.00498021542973,,,,,200
draw,154,A3_minus_A2,brier,-0.00201703968146,,,,,200
draw,155,A3_minus_A2,brier,-0.00154892600473,,,,,200
draw,156,A3_minus_A2,brier,-0.00096921233568,,,,,200
draw,157,A3_minus_A2,brier,-0.00171665811738,,,,,200
draw,158,A3_minus_A2,brier,-0.00404658624372,,,,,200
draw,159,A3_minus_A2,brier,-0.0041036897441,,,,,200
draw,160,A3_minus_A2,brier,-0.00468683844053,,,,,200
draw,161,A3_minus_A2,brier,-0.00260855899149,,,,,200
draw,162,A3_minus_A2,brier,-0.00429698291953,,,,,200
draw,163,A3_minus_A2,brier,-0.00388916691135,,,,,200
draw,164,A3_minus_A2,brier,-0.0019466896869,,,,,200
draw,165,A3_minus_A2,brier,-0.0056480717469,,,,,200
draw,166,A3_minus_A2,brier,-0.00588026716313,,,,,200
draw,167,A3_minus_A2,brier,-0.00331730446276,,,,,200
draw,168,A3_minus_A2,brier,-0.00741274795602,,,,,200
draw,169,A3_minus_A2,brier,-0.00680442458923,,,,,200
draw,170,A3_minus_A2,brier,-0.00662296490676,,,,,200
draw,171,A3_minus_A2,brier,-0.00593386170372,,,,,200
draw,172,A3_minus_A2,brier,-0.00326162539832,,,,,200
draw,173,A3_minus_A2,brier,-0.00388712816121,,,,,200
draw,174,A3_minus_A2,brier,-0.0022121390446,,,,,200
draw,175,A3_minus_A2,brier,-0.00257928123089,,,,,200
draw,176,A3_minus_A2,brier,-0.00319626874068,,,,,200
draw,177,A3_minus_A2,brier,-0.00593624309701,,,,,200
draw,178,A3_minus_A2,brier,-0.00238478057258,,,,,200
draw,179,A3_minus_A2,brier,-0.00406223083769,,,,,200
draw,180,A3_minus_A2,brier,-0.00174380102966,,,,,200
draw,181,A3_minus_A2,brier,-0.00490212662719,,,,,200
draw,182,A3_minus_A2,brier,-0.00452207389784,,,,,200
draw,183,A3_minus_A2,brier,-0.00251186667181,,,,,200
draw,184,A3_minus_A2,brier,-0.00481328604176,,,,,200
draw,185,A3_minus_A2,brier,-0.00407215406752,,,,,200
draw,186,A3_minus_A2,brier,-0.00485588600145,,,,,200
draw,187,A3_minus_A2,brier,-0.00557922035231,,,,,200
draw,188,A3_minus_A2,brier,-0.00496776609538,,,,,200
draw,189,A3_minus_A2,brier,-0.003705139414,,,,,200
draw,190,A3_minus_A2,brier,-0.00406912911947,,,,,200
draw,191,A3_minus_A2,brier,-0.00248162726942,,,,,200
draw,192,A3_minus_A2,brier,-0.00438436972939,,,,,200
draw,193,A3_minus_A2,brier,-0.00462083800317,,,,,200
draw,194,A3_minus_A2,brier,-0.0061939442091,,,,,200
draw,195,A3_minus_A2,brier,-0.00161069939945,,,,,200
draw,196,A3_minus_A2,brier,-0.00194889954102,,,,,200
draw,197,A3_minus_A2,brier,-0.000490623229162,,,,,200
draw,198,A3_minus_A2,brier,-0.00193973483003,,,,,200
draw,199,A3_minus_A2,brier,-0.00364379508416,,,,,200
draw,0,A3_minus_A2,log_loss,-0.0106256554009,,,,,200
draw,1,A3_minus_A2,log_loss,-0.0187744554968,,,,,200
draw,2,A3_minus_A2,log_loss,-0.0123557534768,,,,,200
draw,3,A3_minus_A2,log_loss,-0.0175677326809,,,,,200
draw,4,A3_minus_A2,log_loss,-0.0180613256686,,,,,200
draw,5,A3_minus_A2,log_loss,-0.00839908295504,,,,,200
draw,6,A3_minus_A2,log_loss,-0.0131852774202,,,,,200
draw,7,A3_minus_A2,log_loss,-0.0207300153122,,,,,200
draw,8,A3_minus_A2,log_loss,-0.010421878386,,,,,200
draw,9,A3_minus_A2,log_loss,-0.0110476132859,,,,,200
draw,10,A3_minus_A2,log_loss,-0.00489360648164,,,,,200
draw,11,A3_minus_A2,log_loss,-0.00568462101538,,,,,200
draw,12,A3_minus_A2,log_loss,-0.0146787760146,,,,,200
draw,13,A3_minus_A2,log_loss,-0.0206499635763,,,,,200
draw,14,A3_minus_A2,log_loss,-0.0150660957954,,,,,200
draw,15,A3_minus_A2,log_loss,-0.0171570489614,,,,,200
draw,16,A3_minus_A2,log_loss,-0.0102481844718,,,,,200
draw,17,A3_minus_A2,log_loss,-0.0121508427288,,,,,200
draw,18,A3_minus_A2,log_loss,-0.00831337188507,,,,,200
draw,19,A3_minus_A2,log_loss,-0.0154770359451,,,,,200
draw,20,A3_minus_A2,log_loss,-0.0221836277996,,,,,200
draw,21,A3_minus_A2,log_loss,-0.00969098572367,,,,,200
draw,22,A3_minus_A2,log_loss,-0.015108265838,,,,,200
draw,23,A3_minus_A2,log_loss,-0.0187020835743,,,,,200
draw,24,A3_minus_A2,log_loss,-0.00326956303449,,,,,200
draw,25,A3_minus_A2,log_loss,-0.00658850949286,,,,,200
draw,26,A3_minus_A2,log_loss,-0.0217448489694,,,,,200
draw,27,A3_minus_A2,log_loss,-0.00114429257422,,,,,200
draw,28,A3_minus_A2,log_loss,-0.0152048976699,,,,,200
draw,29,A3_minus_A2,log_loss,-0.0139353923737,,,,,200
draw,30,A3_minus_A2,log_loss,-0.0147214919052,,,,,200
draw,31,A3_minus_A2,log_loss,-0.0275011040658,,,,,200
draw,32,A3_minus_A2,log_loss,-0.0222563106987,,,,,200
draw,33,A3_minus_A2,log_loss,-0.02576289994,,,,,200
draw,34,A3_minus_A2,log_loss,-0.0211820658615,,,,,200
draw,35,A3_minus_A2,log_loss,-0.0121596146325,,,,,200
draw,36,A3_minus_A2,log_loss,-0.0131308784982,,,,,200
draw,37,A3_minus_A2,log_loss,-0.0246185665976,,,,,200
draw,38,A3_minus_A2,log_loss,-0.0242997957351,,,,,200
draw,39,A3_minus_A2,log_loss,-0.0137223296242,,,,,200
draw,40,A3_minus_A2,log_loss,-0.0102433664047,,,,,200
draw,41,A3_minus_A2,log_loss,-0.00698881642942,,,,,200
draw,42,A3_minus_A2,log_loss,-0.0206498679392,,,,,200
draw,43,A3_minus_A2,log_loss,-0.0246460370185,,,,,200
draw,44,A3_minus_A2,log_loss,-0.0228771342462,,,,,200
draw,45,A3_minus_A2,log_loss,-0.0174757410047,,,,,200
draw,46,A3_minus_A2,log_loss,-0.0150972360231,,,,,200
draw,47,A3_minus_A2,log_loss,-0.0274772085502,,,,,200
draw,48,A3_minus_A2,log_loss,-0.0221084751005,,,,,200
draw,49,A3_minus_A2,log_loss,-0.0114037048609,,,,,200
draw,50,A3_minus_A2,log_loss,-0.0159629685438,,,,,200
draw,51,A3_minus_A2,log_loss,-0.019974060913,,,,,200
draw,52,A3_minus_A2,log_loss,-0.0149281114015,,,,,200
draw,53,A3_minus_A2,log_loss,-0.0156959076608,,,,,200
draw,54,A3_minus_A2,log_loss,-0.0109992403889,,,,,200
draw,55,A3_minus_A2,log_loss,-0.0144917454665,,,,,200
draw,56,A3_minus_A2,log_loss,-0.00959229054729,,,,,200
draw,57,A3_minus_A2,log_loss,-0.0156908278737,,,,,200
draw,58,A3_minus_A2,log_loss,-0.00802426994131,,,,,200
draw,59,A3_minus_A2,log_loss,-0.00896783703177,,,,,200
draw,60,A3_minus_A2,log_loss,-0.0131756099119,,,,,200
draw,61,A3_minus_A2,log_loss,-0.0257146497344,,,,,200
draw,62,A3_minus_A2,log_loss,-0.0185883680417,,,,,200
draw,63,A3_minus_A2,log_loss,-0.00974622818868,,,,,200
draw,64,A3_minus_A2,log_loss,-0.0164987666643,,,,,200
draw,65,A3_minus_A2,log_loss,-0.0140915457449,,,,,200
draw,66,A3_minus_A2,log_loss,-0.021589264313,,,,,200
draw,67,A3_minus_A2,log_loss,-0.00953450359197,,,,,200
draw,68,A3_minus_A2,log_loss,-0.0111505290642,,,,,200
draw,69,A3_minus_A2,log_loss,-0.0141628172734,,,,,200
draw,70,A3_minus_A2,log_loss,-0.0171278457414,,,,,200
draw,71,A3_minus_A2,log_loss,-0.00614979760759,,,,,200
draw,72,A3_minus_A2,log_loss,-0.0139736968664,,,,,200
draw,73,A3_minus_A2,log_loss,-0.00942569682781,,,,,200
draw,74,A3_minus_A2,log_loss,-0.00880255273153,,,,,200
draw,75,A3_minus_A2,log_loss,-0.0187047872092,,,,,200
draw,76,A3_minus_A2,log_loss,-0.0105145753062,,,,,200
draw,77,A3_minus_A2,log_loss,-0.0222662497004,,,,,200
draw,78,A3_minus_A2,log_loss,-0.0272199193598,,,,,200
draw,79,A3_minus_A2,log_loss,-0.00930382964969,,,,,200
draw,80,A3_minus_A2,log_loss,-0.00584018204732,,,,,200
draw,81,A3_minus_A2,log_loss,-0.0182960860165,,,,,200
draw,82,A3_minus_A2,log_loss,-0.0353223789014,,,,,200
draw,83,A3_minus_A2,log_loss,-0.0159569128798,,,,,200
draw,84,A3_minus_A2,log_loss,-0.0123520334982,,,,,200
draw,85,A3_minus_A2,log_loss,-0.00965769463433,,,,,200
draw,86,A3_minus_A2,log_loss,-0.0190277132292,,,,,200
draw,87,A3_minus_A2,log_loss,-0.012044939032,,,,,200
draw,88,A3_minus_A2,log_loss,-0.00933776547369,,,,,200
draw,89,A3_minus_A2,log_loss,-0.00290750737383,,,,,200
draw,90,A3_minus_A2,log_loss,-0.00805513855686,,,,,200
draw,91,A3_minus_A2,log_loss,-0.00792216097506,,,,,200
draw,92,A3_minus_A2,log_loss,-0.0173144562977,,,,,200
draw,93,A3_minus_A2,log_loss,-0.0146368501469,,,,,200
draw,94,A3_minus_A2,log_loss,-0.0317411223152,,,,,200
draw,95,A3_minus_A2,log_loss,-0.0110614498266,,,,,200
draw,96,A3_minus_A2,log_loss,-0.0157934768328,,,,,200
draw,97,A3_minus_A2,log_loss,-0.0153272538553,,,,,200
draw,98,A3_minus_A2,log_loss,-0.00798889528525,,,,,200
draw,99,A3_minus_A2,log_loss,-0.015326440617,,,,,200
draw,100,A3_minus_A2,log_loss,-0.0101834326698,,,,,200
draw,101,A3_minus_A2,log_loss,-0.00352671257886,,,,,200
draw,102,A3_minus_A2,log_loss,-0.00480728591167,,,,,200
draw,103,A3_minus_A2,log_loss,-0.0125063741601,,,,,200
draw,104,A3_minus_A2,log_loss,-0.00868195773837,,,,,200
draw,105,A3_minus_A2,log_loss,-0.0135030048319,,,,,200
draw,106,A3_minus_A2,log_loss,-0.0197816964665,,,,,200
draw,107,A3_minus_A2,log_loss,-0.00783366508432,,,,,200
draw,108,A3_minus_A2,log_loss,-0.0144551198034,,,,,200
draw,109,A3_minus_A2,log_loss,-0.015654822341,,,,,200
draw,110,A3_minus_A2,log_loss,-0.0164702459775,,,,,200
draw,111,A3_minus_A2,log_loss,-0.0153382684977,,,,,200
draw,112,A3_minus_A2,log_loss,-0.0150409562283,,,,,200
draw,113,A3_minus_A2,log_loss,-0.00484999774727,,,,,200
draw,114,A3_minus_A2,log_loss,-0.0320938031862,,,,,200
draw,115,A3_minus_A2,log_loss,-0.0175655419239,,,,,200
draw,116,A3_minus_A2,log_loss,-0.0118617389995,,,,,200
draw,117,A3_minus_A2,log_loss,-0.0205797632266,,,,,200
draw,118,A3_minus_A2,log_loss,-0.0105786786872,,,,,200
draw,119,A3_minus_A2,log_loss,-0.00777687820604,,,,,200
draw,120,A3_minus_A2,log_loss,-0.0178567169361,,,,,200
draw,121,A3_minus_A2,log_loss,-0.0192352793158,,,,,200
draw,122,A3_minus_A2,log_loss,-0.016338036302,,,,,200
draw,123,A3_minus_A2,log_loss,-0.0165095699053,,,,,200
draw,124,A3_minus_A2,log_loss,-0.0127414914049,,,,,200
draw,125,A3_minus_A2,log_loss,-0.024632568524,,,,,200
draw,126,A3_minus_A2,log_loss,-0.0134088819706,,,,,200
draw,127,A3_minus_A2,log_loss,-0.0164262177252,,,,,200
draw,128,A3_minus_A2,log_loss,-0.00616059016753,,,,,200
draw,129,A3_minus_A2,log_loss,-0.0146729453293,,,,,200
draw,130,A3_minus_A2,log_loss,-0.0154183210521,,,,,200
draw,131,A3_minus_A2,log_loss,-0.0128343847504,,,,,200
draw,132,A3_minus_A2,log_loss,-0.0171684369588,,,,,200
draw,133,A3_minus_A2,log_loss,-0.00466113366762,,,,,200
draw,134,A3_minus_A2,log_loss,-0.0114658009639,,,,,200
draw,135,A3_minus_A2,log_loss,-0.0100250112068,,,,,200
draw,136,A3_minus_A2,log_loss,-0.0163879014633,,,,,200
draw,137,A3_minus_A2,log_loss,-0.0113902571625,,,,,200
draw,138,A3_minus_A2,log_loss,-0.0119968644603,,,,,200
draw,139,A3_minus_A2,log_loss,-0.0231059267003,,,,,200
draw,140,A3_minus_A2,log_loss,-0.0158153249724,,,,,200
draw,141,A3_minus_A2,log_loss,-0.0144687165379,,,,,200
draw,142,A3_minus_A2,log_loss,-0.0116631144601,,,,,200
draw,143,A3_minus_A2,log_loss,-0.0119766283107,,,,,200
draw,144,A3_minus_A2,log_loss,-0.0105466689649,,,,,200
draw,145,A3_minus_A2,log_loss,-0.0134345451369,,,,,200
draw,146,A3_minus_A2,log_loss,-0.0144356799509,,,,,200
draw,147,A3_minus_A2,log_loss,-0.0134918249136,,,,,200
draw,148,A3_minus_A2,log_loss,-0.00792306906638,,,,,200
draw,149,A3_minus_A2,log_loss,-0.0154738813641,,,,,200
draw,150,A3_minus_A2,log_loss,-0.0192793805533,,,,,200
draw,151,A3_minus_A2,log_loss,-0.00783069306983,,,,,200
draw,152,A3_minus_A2,log_loss,-0.0211612924264,,,,,200
draw,153,A3_minus_A2,log_loss,-0.0156249823123,,,,,200
draw,154,A3_minus_A2,log_loss,-0.0132964182525,,,,,200
draw,155,A3_minus_A2,log_loss,-0.00609976402306,,,,,200
draw,156,A3_minus_A2,log_loss,-0.00900806051768,,,,,200
draw,157,A3_minus_A2,log_loss,-0.00988739582621,,,,,200
draw,158,A3_minus_A2,log_loss,-0.0145865055757,,,,,200
draw,159,A3_minus_A2,log_loss,-0.0157912551275,,,,,200
draw,160,A3_minus_A2,log_loss,-0.0178760204791,,,,,200
draw,161,A3_minus_A2,log_loss,-0.0115287733222,,,,,200
draw,162,A3_minus_A2,log_loss,-0.015725760302,,,,,200
draw,163,A3_minus_A2,log_loss,-0.0132004996783,,,,,200
draw,164,A3_minus_A2,log_loss,-0.0105953696156,,,,,200
draw,165,A3_minus_A2,log_loss,-0.023978065818,,,,,200
draw,166,A3_minus_A2,log_loss,-0.0229823486691,,,,,200
draw,167,A3_minus_A2,log_loss,-0.0144115916814,,,,,200
draw,168,A3_minus_A2,log_loss,-0.0292837086599,,,,,200
draw,169,A3_minus_A2,log_loss,-0.0263609144915,,,,,200
draw,170,A3_minus_A2,log_loss,-0.0246776150048,,,,,200
draw,171,A3_minus_A2,log_loss,-0.0251264971744,,,,,200
draw,172,A3_minus_A2,log_loss,-0.0144707815066,,,,,200
draw,173,A3_minus_A2,log_loss,-0.0109540227729,,,,,200
draw,174,A3_minus_A2,log_loss,-0.00997245045576,,,,,200
draw,175,A3_minus_A2,log_loss,-0.0136073347042,,,,,200
draw,176,A3_minus_A2,log_loss,-0.0127047328663,,,,,200
draw,177,A3_minus_A2,log_loss,-0.0179698610363,,,,,200
draw,178,A3_minus_A2,log_loss,-0.00761137123456,,,,,200
draw,179,A3_minus_A2,log_loss,-0.0198596083186,,,,,200
draw,180,A3_minus_A2,log_loss,-0.011130294576,,,,,200
draw,181,A3_minus_A2,log_loss,-0.0201903879765,,,,,200
draw,182,A3_minus_A2,log_loss,-0.0208046805847,,,,,200
draw,183,A3_minus_A2,log_loss,-0.00964825958147,,,,,200
draw,184,A3_minus_A2,log_loss,-0.0177741756104,,,,,200
draw,185,A3_minus_A2,log_loss,-0.0171754267601,,,,,200
draw,186,A3_minus_A2,log_loss,-0.0169899830238,,,,,200
draw,187,A3_minus_A2,log_loss,-0.0238234235247,,,,,200
draw,188,A3_minus_A2,log_loss,-0.0204687111117,,,,,200
draw,189,A3_minus_A2,log_loss,-0.014459523236,,,,,200
draw,190,A3_minus_A2,log_loss,-0.015121777972,,,,,200
draw,191,A3_minus_A2,log_loss,-0.00788978729683,,,,,200
draw,192,A3_minus_A2,log_loss,-0.0230183338374,,,,,200
draw,193,A3_minus_A2,log_loss,-0.0205822339803,,,,,200
draw,194,A3_minus_A2,log_loss,-0.0252338168778,,,,,200
draw,195,A3_minus_A2,log_loss,-0.0092112855167,,,,,200
draw,196,A3_minus_A2,log_loss,-0.0108839491067,,,,,200
draw,197,A3_minus_A2,log_loss,-0.00293404575593,,,,,200
draw,198,A3_minus_A2,log_loss,-0.00942704993887,,,,,200
draw,199,A3_minus_A2,log_loss,-0.0146160535367,,,,,200
draw,0,D1_minus_D0,brier,-0.0107927864926,,,,,200
draw,1,D1_minus_D0,brier,-0.0273605310673,,,,,200
draw,2,D1_minus_D0,brier,-0.0264552469169,,,,,200
draw,3,D1_minus_D0,brier,-0.0106747839027,,,,,200
draw,4,D1_minus_D0,brier,-0.0429882532365,,,,,200
draw,5,D1_minus_D0,brier,-0.0349892776754,,,,,200
draw,6,D1_minus_D0,brier,-0.0202950155363,,,,,200
draw,7,D1_minus_D0,brier,-0.0303857646299,,,,,200
draw,8,D1_minus_D0,brier,-0.0420871203298,,,,,200
draw,9,D1_minus_D0,brier,-0.0442286389631,,,,,200
draw,10,D1_minus_D0,brier,-0.0316701291116,,,,,200
draw,11,D1_minus_D0,brier,-0.0133203095791,,,,,200
draw,12,D1_minus_D0,brier,-0.0222772010467,,,,,200
draw,13,D1_minus_D0,brier,-0.0269408348093,,,,,200
draw,14,D1_minus_D0,brier,-0.020231907541,,,,,200
draw,15,D1_minus_D0,brier,-0.0209982539732,,,,,200
draw,16,D1_minus_D0,brier,-0.024376891807,,,,,200
draw,17,D1_minus_D0,brier,-0.0303620422411,,,,,200
draw,18,D1_minus_D0,brier,-0.0148602890618,,,,,200
draw,19,D1_minus_D0,brier,-0.0279407931258,,,,,200
draw,20,D1_minus_D0,brier,-0.0323768094215,,,,,200
draw,21,D1_minus_D0,brier,-0.0158207708895,,,,,200
draw,22,D1_minus_D0,brier,-0.0189458124792,,,,,200
draw,23,D1_minus_D0,brier,-0.0276855978895,,,,,200
draw,24,D1_minus_D0,brier,-0.0321362306936,,,,,200
draw,25,D1_minus_D0,brier,-0.0187412073826,,,,,200
draw,26,D1_minus_D0,brier,-0.0148168467436,,,,,200
draw,27,D1_minus_D0,brier,-0.0215707123685,,,,,200
draw,28,D1_minus_D0,brier,-0.0359197900722,,,,,200
draw,29,D1_minus_D0,brier,-0.0477273944557,,,,,200
draw,30,D1_minus_D0,brier,-0.0434595387764,,,,,200
draw,31,D1_minus_D0,brier,-0.0366583957455,,,,,200
draw,32,D1_minus_D0,brier,-0.0193859647394,,,,,200
draw,33,D1_minus_D0,brier,-0.0285189701775,,,,,200
draw,34,D1_minus_D0,brier,-0.032216794407,,,,,200
draw,35,D1_minus_D0,brier,-0.0244281685269,,,,,200
draw,36,D1_minus_D0,brier,-0.0294442945968,,,,,200
draw,37,D1_minus_D0,brier,-0.0294134530284,,,,,200
draw,38,D1_minus_D0,brier,-0.0233247730081,,,,,200
draw,39,D1_minus_D0,brier,-0.0277138844966,,,,,200
draw,40,D1_minus_D0,brier,-0.0273175749493,,,,,200
draw,41,D1_minus_D0,brier,-0.0377815641902,,,,,200
draw,42,D1_minus_D0,brier,-0.0268840059804,,,,,200
draw,43,D1_minus_D0,brier,-0.0114554436981,,,,,200
draw,44,D1_minus_D0,brier,-0.0324961129781,,,,,200
draw,45,D1_minus_D0,brier,-0.0339667960595,,,,,200
draw,46,D1_minus_D0,brier,-0.0308867487875,,,,,200
draw,47,D1_minus_D0,brier,-0.0182000554556,,,,,200
draw,48,D1_minus_D0,brier,-0.0388330244994,,,,,200
draw,49,D1_minus_D0,brier,-0.0220537963313,,,,,200
draw,50,D1_minus_D0,brier,-0.0295740771998,,,,,200
draw,51,D1_minus_D0,brier,-0.0296915330304,,,,,200
draw,52,D1_minus_D0,brier,-0.0259680555431,,,,,200
draw,53,D1_minus_D0,brier,-0.0323876117157,,,,,200
draw,54,D1_minus_D0,brier,-0.0215038795067,,,,,200
draw,55,D1_minus_D0,brier,-0.0139737811487,,,,,200
draw,56,D1_minus_D0,brier,-0.0264797566363,,,,,200
draw,57,D1_minus_D0,brier,-0.0326509917061,,,,,200
draw,58,D1_minus_D0,brier,-0.0417110985929,,,,,200
draw,59,D1_minus_D0,brier,-0.0514782335763,,,,,200
draw,60,D1_minus_D0,brier,-0.0236411392687,,,,,200
draw,61,D1_minus_D0,brier,-0.0314681800353,,,,,200
draw,62,D1_minus_D0,brier,-0.03701405001,,,,,200
draw,63,D1_minus_D0,brier,-0.0313258524166,,,,,200
draw,64,D1_minus_D0,brier,-0.0139146848294,,,,,200
draw,65,D1_minus_D0,brier,-0.016450403976,,,,,200
draw,66,D1_minus_D0,brier,-0.0334684783866,,,,,200
draw,67,D1_minus_D0,brier,-0.040896702955,,,,,200
draw,68,D1_minus_D0,brier,-0.015525012177,,,,,200
draw,69,D1_minus_D0,brier,-0.0399213605502,,,,,200
