record_type,draw,metric,value,confidence_level,lower,upper
draw,154,direction_M3_minus_M2_log_loss_improvement,-0.00793031012144,,,
draw,154,M3_minus_M1_top_one_cohort_relative_bps,-48.493718729,,,
draw,155,movement_M2_minus_M1_brier_improvement,-0.000846205337702,,,
draw,155,movement_M3_minus_M2_brier_improvement,-0.000750572190133,,,
draw,155,direction_M2_minus_M1_brier_improvement,-0.00087311264655,,,
draw,155,direction_M3_minus_M2_brier_improvement,-0.00214529058015,,,
draw,155,movement_M2_minus_M1_log_loss_improvement,-0.00103004235247,,,
draw,155,movement_M3_minus_M2_log_loss_improvement,-0.00210714150227,,,
draw,155,direction_M2_minus_M1_log_loss_improvement,-0.00360870036666,,,
draw,155,direction_M3_minus_M2_log_loss_improvement,-0.00501918905978,,,
draw,155,M3_minus_M1_top_one_cohort_relative_bps,1.89306789844,,,
draw,156,movement_M2_minus_M1_brier_improvement,-0.00200022218644,,,
draw,156,movement_M3_minus_M2_brier_improvement,-0.00103246751677,,,
draw,156,direction_M2_minus_M1_brier_improvement,0.00191359239344,,,
draw,156,direction_M3_minus_M2_brier_improvement,-0.00399826372628,,,
draw,156,movement_M2_minus_M1_log_loss_improvement,-0.00516817904964,,,
draw,156,movement_M3_minus_M2_log_loss_improvement,-0.0032518350234,,,
draw,156,direction_M2_minus_M1_log_loss_improvement,0.00224571390063,,,
draw,156,direction_M3_minus_M2_log_loss_improvement,-0.00877261450958,,,
draw,156,M3_minus_M1_top_one_cohort_relative_bps,-3.45936474037,,,
draw,157,movement_M2_minus_M1_brier_improvement,-0.00112894424197,,,
draw,157,movement_M3_minus_M2_brier_improvement,-0.000932199349227,,,
draw,157,direction_M2_minus_M1_brier_improvement,0.00113262129976,,,
draw,157,direction_M3_minus_M2_brier_improvement,4.60487454863e-05,,,
draw,157,movement_M2_minus_M1_log_loss_improvement,-0.00269658114063,,,
draw,157,movement_M3_minus_M2_log_loss_improvement,-0.00266316144582,,,
draw,157,direction_M2_minus_M1_log_loss_improvement,0.000574566492714,,,
draw,157,direction_M3_minus_M2_log_loss_improvement,0.000890092190919,,,
draw,157,M3_minus_M1_top_one_cohort_relative_bps,40.7641111003,,,
draw,158,movement_M2_minus_M1_brier_improvement,-0.00106977377141,,,
draw,158,movement_M3_minus_M2_brier_improvement,-0.000818675406817,,,
draw,158,direction_M2_minus_M1_brier_improvement,-0.0030261171248,,,
draw,158,direction_M3_minus_M2_brier_improvement,-0.00535823287309,,,
draw,158,movement_M2_minus_M1_log_loss_improvement,-0.0032199854551,,,
draw,158,movement_M3_minus_M2_log_loss_improvement,-0.00283158090176,,,
draw,158,direction_M2_minus_M1_log_loss_improvement,-0.00853776951335,,,
draw,158,direction_M3_minus_M2_log_loss_improvement,-0.0122268051663,,,
draw,158,M3_minus_M1_top_one_cohort_relative_bps,13.352042589,,,
draw,159,movement_M2_minus_M1_brier_improvement,-0.000853826249834,,,
draw,159,movement_M3_minus_M2_brier_improvement,-0.000779738333651,,,
draw,159,direction_M2_minus_M1_brier_improvement,-0.00331980172972,,,
draw,159,direction_M3_minus_M2_brier_improvement,-0.00204546084137,,,
draw,159,movement_M2_minus_M1_log_loss_improvement,-0.00042848452367,,,
draw,159,movement_M3_minus_M2_log_loss_improvement,-0.00226919405393,,,
draw,159,direction_M2_minus_M1_log_loss_improvement,-0.00889777094053,,,
draw,159,direction_M3_minus_M2_log_loss_improvement,-0.00531058078468,,,
draw,159,M3_minus_M1_top_one_cohort_relative_bps,6.01381829248,,,
draw,160,movement_M2_minus_M1_brier_improvement,-0.000944248586097,,,
draw,160,movement_M3_minus_M2_brier_improvement,-0.00125310632624,,,
draw,160,direction_M2_minus_M1_brier_improvement,-0.00169050350394,,,
draw,160,direction_M3_minus_M2_brier_improvement,-0.0031103471287,,,
draw,160,movement_M2_minus_M1_log_loss_improvement,-0.00100054390393,,,
draw,160,movement_M3_minus_M2_log_loss_improvement,-0.00415395631622,,,
draw,160,direction_M2_minus_M1_log_loss_improvement,-0.00545646323461,,,
draw,160,direction_M3_minus_M2_log_loss_improvement,-0.00807376612371,,,
draw,160,M3_minus_M1_top_one_cohort_relative_bps,-32.082964602,,,
draw,161,movement_M2_minus_M1_brier_improvement,-0.000601243775009,,,
draw,161,movement_M3_minus_M2_brier_improvement,-0.000978628573756,,,
draw,161,direction_M2_minus_M1_brier_improvement,0.00124642925179,,,
draw,161,direction_M3_minus_M2_brier_improvement,-0.000328994514618,,,
draw,161,movement_M2_minus_M1_log_loss_improvement,-9.535685567e-06,,,
draw,161,movement_M3_minus_M2_log_loss_improvement,-0.00274253868819,,,
draw,161,direction_M2_minus_M1_log_loss_improvement,0.00243836468337,,,
draw,161,direction_M3_minus_M2_log_loss_improvement,-0.000585563394224,,,
draw,161,M3_minus_M1_top_one_cohort_relative_bps,34.2815141187,,,
draw,162,movement_M2_minus_M1_brier_improvement,-0.00145171260441,,,
draw,162,movement_M3_minus_M2_brier_improvement,-0.000799841842542,,,
draw,162,direction_M2_minus_M1_brier_improvement,-0.000212934865829,,,
draw,162,direction_M3_minus_M2_brier_improvement,-0.00114394405266,,,
draw,162,movement_M2_minus_M1_log_loss_improvement,-0.002822999675,,,
draw,162,movement_M3_minus_M2_log_loss_improvement,-0.00231313500212,,,
draw,162,direction_M2_minus_M1_log_loss_improvement,-0.00165339979983,,,
draw,162,direction_M3_minus_M2_log_loss_improvement,-0.00303570448181,,,
draw,162,M3_minus_M1_top_one_cohort_relative_bps,22.0998757804,,,
draw,163,movement_M2_minus_M1_brier_improvement,-0.00106921508643,,,
draw,163,movement_M3_minus_M2_brier_improvement,-0.000648434592243,,,
draw,163,direction_M2_minus_M1_brier_improvement,0.000284660636961,,,
draw,163,direction_M3_minus_M2_brier_improvement,-0.00610033764644,,,
draw,163,movement_M2_minus_M1_log_loss_improvement,-0.00263359046176,,,
draw,163,movement_M3_minus_M2_log_loss_improvement,-0.00226770699756,,,
draw,163,direction_M2_minus_M1_log_loss_improvement,-0.000432213873957,,,
draw,163,direction_M3_minus_M2_log_loss_improvement,-0.0139076536652,,,
draw,163,M3_minus_M1_top_one_cohort_relative_bps,-22.5832726301,,,
draw,164,movement_M2_minus_M1_brier_improvement,-0.000779153506602,,,
draw,164,movement_M3_minus_M2_brier_improvement,-0.000960998578673,,,
draw,164,direction_M2_minus_M1_brier_improvement,-0.00257892147506,,,
draw,164,direction_M3_minus_M2_brier_improvement,-0.00283909735897,,,
draw,164,movement_M2_minus_M1_log_loss_improvement,-0.00054775633394,,,
draw,164,movement_M3_minus_M2_log_loss_improvement,-0.00277329890711,,,
draw,164,direction_M2_minus_M1_log_loss_improvement,-0.00584734553842,,,
draw,164,direction_M3_minus_M2_log_loss_improvement,-0.00657210399507,,,
draw,164,M3_minus_M1_top_one_cohort_relative_bps,-33.271809049,,,
draw,165,movement_M2_minus_M1_brier_improvement,-0.00137649614834,,,
draw,165,movement_M3_minus_M2_brier_improvement,-0.000579522982975,,,
draw,165,direction_M2_minus_M1_brier_improvement,0.00311143682118,,,
draw,165,direction_M3_minus_M2_brier_improvement,-0.00184897527134,,,
draw,165,movement_M2_minus_M1_log_loss_improvement,-0.00232741854235,,,
draw,165,movement_M3_minus_M2_log_loss_improvement,-0.00189703252939,,,
draw,165,direction_M2_minus_M1_log_loss_improvement,0.00466919335924,,,
draw,165,direction_M3_minus_M2_log_loss_improvement,-0.00460073490985,,,
draw,165,M3_minus_M1_top_one_cohort_relative_bps,4.74586510855,,,
draw,166,movement_M2_minus_M1_brier_improvement,-0.000888372381528,,,
draw,166,movement_M3_minus_M2_brier_improvement,-0.000721998850501,,,
draw,166,direction_M2_minus_M1_brier_improvement,0.0015286873843,,,
draw,166,direction_M3_minus_M2_brier_improvement,-0.0026170668951,,,
draw,166,movement_M2_minus_M1_log_loss_improvement,-0.00102190723378,,,
draw,166,movement_M3_minus_M2_log_loss_improvement,-0.00227420628397,,,
draw,166,direction_M2_minus_M1_log_loss_improvement,0.00238427051612,,,
draw,166,direction_M3_minus_M2_log_loss_improvement,-0.00570836798701,,,
draw,166,M3_minus_M1_top_one_cohort_relative_bps,69.474293067,,,
draw,167,movement_M2_minus_M1_brier_improvement,-0.00114016991727,,,
draw,167,movement_M3_minus_M2_brier_improvement,-0.000512395824042,,,
draw,167,direction_M2_minus_M1_brier_improvement,-0.00115791915925,,,
draw,167,direction_M3_minus_M2_brier_improvement,-0.00530444737903,,,
draw,167,movement_M2_minus_M1_log_loss_improvement,-0.00183991927674,,,
draw,167,movement_M3_minus_M2_log_loss_improvement,-0.0014562148688,,,
draw,167,direction_M2_minus_M1_log_loss_improvement,-0.00454681403738,,,
draw,167,direction_M3_minus_M2_log_loss_improvement,-0.0129353363893,,,
draw,167,M3_minus_M1_top_one_cohort_relative_bps,-22.5199215617,,,
draw,168,movement_M2_minus_M1_brier_improvement,-0.000975732797095,,,
draw,168,movement_M3_minus_M2_brier_improvement,-0.000577615521805,,,
draw,168,direction_M2_minus_M1_brier_improvement,0.000801602544608,,,
draw,168,direction_M3_minus_M2_brier_improvement,-0.000501851630382,,,
draw,168,movement_M2_minus_M1_log_loss_improvement,-0.0020639349079,,,
draw,168,movement_M3_minus_M2_log_loss_improvement,-0.00183053737196,,,
draw,168,direction_M2_minus_M1_log_loss_improvement,0.000604954249183,,,
draw,168,direction_M3_minus_M2_log_loss_improvement,-0.00186782139936,,,
draw,168,M3_minus_M1_top_one_cohort_relative_bps,23.0736532674,,,
draw,169,movement_M2_minus_M1_brier_improvement,-0.000377813001131,,,
draw,169,movement_M3_minus_M2_brier_improvement,-0.000763593837103,,,
draw,169,direction_M2_minus_M1_brier_improvement,-0.00126163134804,,,
draw,169,direction_M3_minus_M2_brier_improvement,-5.21922737864e-05,,,
draw,169,movement_M2_minus_M1_log_loss_improvement,0.0010613305176,,,
draw,169,movement_M3_minus_M2_log_loss_improvement,-0.00221000883993,,,
draw,169,direction_M2_minus_M1_log_loss_improvement,-0.00405452881551,,,
draw,169,direction_M3_minus_M2_log_loss_improvement,-0.000447245673198,,,
draw,169,M3_minus_M1_top_one_cohort_relative_bps,-15.2970899199,,,
draw,170,movement_M2_minus_M1_brier_improvement,-0.000741361643171,,,
draw,170,movement_M3_minus_M2_brier_improvement,-0.000431809759973,,,
draw,170,direction_M2_minus_M1_brier_improvement,-0.00124844215306,,,
draw,170,direction_M3_minus_M2_brier_improvement,-0.00426498562516,,,
draw,170,movement_M2_minus_M1_log_loss_improvement,-0.00139294819142,,,
draw,170,movement_M3_minus_M2_log_loss_improvement,-0.00130116524064,,,
draw,170,direction_M2_minus_M1_log_loss_improvement,-0.00443322670451,,,
draw,170,direction_M3_minus_M2_log_loss_improvement,-0.010074026313,,,
draw,170,M3_minus_M1_top_one_cohort_relative_bps,7.92576429248,,,
draw,171,movement_M2_minus_M1_brier_improvement,-0.000997955165212,,,
draw,171,movement_M3_minus_M2_brier_improvement,-0.00105049991803,,,
draw,171,direction_M2_minus_M1_brier_improvement,-8.70072809947e-05,,,
draw,171,direction_M3_minus_M2_brier_improvement,-0.00218635792013,,,
draw,171,movement_M2_minus_M1_log_loss_improvement,-0.00112408912876,,,
draw,171,movement_M3_minus_M2_log_loss_improvement,-0.00309993236222,,,
draw,171,direction_M2_minus_M1_log_loss_improvement,-0.00158797410877,,,
draw,171,direction_M3_minus_M2_log_loss_improvement,-0.00579195047217,,,
draw,171,M3_minus_M1_top_one_cohort_relative_bps,-0.43274923461,,,
draw,172,movement_M2_minus_M1_brier_improvement,-0.00150137080695,,,
draw,172,movement_M3_minus_M2_brier_improvement,-0.000641437516838,,,
draw,172,direction_M2_minus_M1_brier_improvement,-0.00246921941743,,,
draw,172,direction_M3_minus_M2_brier_improvement,-0.00509589678169,,,
draw,172,movement_M2_minus_M1_log_loss_improvement,-0.00310594744192,,,
draw,172,movement_M3_minus_M2_log_loss_improvement,-0.00233572431082,,,
draw,172,direction_M2_minus_M1_log_loss_improvement,-0.00691309624579,,,
draw,172,direction_M3_minus_M2_log_loss_improvement,-0.0111720024832,,,
draw,172,M3_minus_M1_top_one_cohort_relative_bps,-39.0774072377,,,
draw,173,movement_M2_minus_M1_brier_improvement,-0.00122847963454,,,
draw,173,movement_M3_minus_M2_brier_improvement,-0.000977341701926,,,
draw,173,direction_M2_minus_M1_brier_improvement,-0.00373436067658,,,
draw,173,direction_M3_minus_M2_brier_improvement,-0.00430003330463,,,
draw,173,movement_M2_minus_M1_log_loss_improvement,-0.00330161375438,,,
draw,173,movement_M3_minus_M2_log_loss_improvement,-0.00303761649024,,,
draw,173,direction_M2_minus_M1_log_loss_improvement,-0.0100188437646,,,
draw,173,direction_M3_minus_M2_log_loss_improvement,-0.00901376764078,,,
draw,173,M3_minus_M1_top_one_cohort_relative_bps,34.0940906394,,,
draw,174,movement_M2_minus_M1_brier_improvement,-0.00134085784775,,,
draw,174,movement_M3_minus_M2_brier_improvement,-0.00106986812448,,,
draw,174,direction_M2_minus_M1_brier_improvement,0.00053880883877,,,
draw,174,direction_M3_minus_M2_brier_improvement,-0.000237374044899,,,
draw,174,movement_M2_minus_M1_log_loss_improvement,-0.00224236758854,,,
draw,174,movement_M3_minus_M2_log_loss_improvement,-0.00332604950882,,,
draw,174,direction_M2_minus_M1_log_loss_improvement,-0.000631433539615,,,
draw,174,direction_M3_minus_M2_log_loss_improvement,-0.000553177968663,,,
draw,174,M3_minus_M1_top_one_cohort_relative_bps,9.5896475807,,,
draw,175,movement_M2_minus_M1_brier_improvement,-0.00180535344482,,,
draw,175,movement_M3_minus_M2_brier_improvement,-0.00105394463341,,,
draw,175,direction_M2_minus_M1_brier_improvement,0.00203123648335,,,
draw,175,direction_M3_minus_M2_brier_improvement,-0.0036920251343,,,
draw,175,movement_M2_minus_M1_log_loss_improvement,-0.0040032162998,,,
draw,175,movement_M3_minus_M2_log_loss_improvement,-0.00361473068137,,,
draw,175,direction_M2_minus_M1_log_loss_improvement,0.00265977754947,,,
draw,175,direction_M3_minus_M2_log_loss_improvement,-0.00849756311703,,,
draw,175,M3_minus_M1_top_one_cohort_relative_bps,20.7530523116,,,
draw,176,movement_M2_minus_M1_brier_improvement,-0.000957932899522,,,
draw,176,movement_M3_minus_M2_brier_improvement,-0.000828684078851,,,
draw,176,direction_M2_minus_M1_brier_improvement,0.00060123580672,,,
draw,176,direction_M3_minus_M2_brier_improvement,-0.00525804993322,,,
draw,176,movement_M2_minus_M1_log_loss_improvement,-0.00195410475887,,,
draw,176,movement_M3_minus_M2_log_loss_improvement,-0.00238620765218,,,
draw,176,direction_M2_minus_M1_log_loss_improvement,-3.05514609665e-05,,,
draw,176,direction_M3_minus_M2_log_loss_improvement,-0.0126434358699,,,
draw,176,M3_minus_M1_top_one_cohort_relative_bps,0.509128525984,,,
draw,177,movement_M2_minus_M1_brier_improvement,-0.00134979838362,,,
draw,177,movement_M3_minus_M2_brier_improvement,-0.000902605426048,,,
draw,177,direction_M2_minus_M1_brier_improvement,0.00200543427932,,,
draw,177,direction_M3_minus_M2_brier_improvement,-0.00405798338392,,,
draw,177,movement_M2_minus_M1_log_loss_improvement,-0.00305376277021,,,
draw,177,movement_M3_minus_M2_log_loss_improvement,-0.00305236649204,,,
draw,177,direction_M2_minus_M1_log_loss_improvement,0.00248763555311,,,
draw,177,direction_M3_minus_M2_log_loss_improvement,-0.00956576943437,,,
draw,177,M3_minus_M1_top_one_cohort_relative_bps,-1.22558747826,,,
draw,178,movement_M2_minus_M1_brier_improvement,-0.00141836906804,,,
draw,178,movement_M3_minus_M2_brier_improvement,-0.000791711798913,,,
draw,178,direction_M2_minus_M1_brier_improvement,0.00124594966858,,,
draw,178,direction_M3_minus_M2_brier_improvement,-0.00189207646399,,,
draw,178,movement_M2_minus_M1_log_loss_improvement,-0.00267372838287,,,
draw,178,movement_M3_minus_M2_log_loss_improvement,-0.00249649757151,,,
draw,178,direction_M2_minus_M1_log_loss_improvement,0.00132085363705,,,
draw,178,direction_M3_minus_M2_log_loss_improvement,-0.00431280663817,,,
draw,178,M3_minus_M1_top_one_cohort_relative_bps,14.5730733129,,,
draw,179,movement_M2_minus_M1_brier_improvement,-0.000883360610436,,,
draw,179,movement_M3_minus_M2_brier_improvement,-0.000854869673032,,,
draw,179,direction_M2_minus_M1_brier_improvement,0.00173916594884,,,
draw,179,direction_M3_minus_M2_brier_improvement,-0.0025410577844,,,
draw,179,movement_M2_minus_M1_log_loss_improvement,-0.000839083841071,,,
draw,179,movement_M3_minus_M2_log_loss_improvement,-0.00278535782067,,,
draw,179,direction_M2_minus_M1_log_loss_improvement,0.00284481990157,,,
draw,179,direction_M3_minus_M2_log_loss_improvement,-0.00608000502776,,,
draw,179,M3_minus_M1_top_one_cohort_relative_bps,19.478322145,,,
draw,180,movement_M2_minus_M1_brier_improvement,-0.00110381690595,,,
draw,180,movement_M3_minus_M2_brier_improvement,-0.000781229823614,,,
draw,180,direction_M2_minus_M1_brier_improvement,0.00284971671554,,,
draw,180,direction_M3_minus_M2_brier_improvement,-0.00249661276124,,,
draw,180,movement_M2_minus_M1_log_loss_improvement,-0.00263098751836,,,
draw,180,movement_M3_minus_M2_log_loss_improvement,-0.00302708957918,,,
draw,180,direction_M2_minus_M1_log_loss_improvement,0.00506924102959,,,
draw,180,direction_M3_minus_M2_log_loss_improvement,-0.0065646898659,,,
draw,180,M3_minus_M1_top_one_cohort_relative_bps,-14.4709542844,,,
draw,181,movement_M2_minus_M1_brier_improvement,-0.000417269155757,,,
draw,181,movement_M3_minus_M2_brier_improvement,-0.000354079687819,,,
draw,181,direction_M2_minus_M1_brier_improvement,-0.000317686225737,,,
draw,181,direction_M3_minus_M2_brier_improvement,-0.00247209053646,,,
draw,181,movement_M2_minus_M1_log_loss_improvement,0.000455434805622,,,
draw,181,movement_M3_minus_M2_log_loss_improvement,-0.00128639553358,,,
draw,181,direction_M2_minus_M1_log_loss_improvement,-0.00284377529232,,,
draw,181,direction_M3_minus_M2_log_loss_improvement,-0.00454393795262,,,
draw,181,M3_minus_M1_top_one_cohort_relative_bps,14.8662568035,,,
draw,182,movement_M2_minus_M1_brier_improvement,-0.000865768000725,,,
draw,182,movement_M3_minus_M2_brier_improvement,-0.000720220830019,,,
draw,182,direction_M2_minus_M1_brier_improvement,-0.00108840536437,,,
draw,182,direction_M3_minus_M2_brier_improvement,-0.000876672517304,,,
draw,182,movement_M2_minus_M1_log_loss_improvement,-0.00130932175617,,,
draw,182,movement_M3_minus_M2_log_loss_improvement,-0.00234530340202,,,
draw,182,direction_M2_minus_M1_log_loss_improvement,-0.00382722873214,,,
draw,182,direction_M3_minus_M2_log_loss_improvement,-0.0022703837867,,,
draw,182,M3_minus_M1_top_one_cohort_relative_bps,26.5934010138,,,
draw,183,movement_M2_minus_M1_brier_improvement,-0.00117407480482,,,
draw,183,movement_M3_minus_M2_brier_improvement,-0.000852638104593,,,
draw,183,direction_M2_minus_M1_brier_improvement,2.76312064318e-05,,,
draw,183,direction_M3_minus_M2_brier_improvement,-0.00372443419174,,,
draw,183,movement_M2_minus_M1_log_loss_improvement,-0.00268102538264,,,
draw,183,movement_M3_minus_M2_log_loss_improvement,-0.00235795102097,,,
draw,183,direction_M2_minus_M1_log_loss_improvement,-0.00180030849692,,,
draw,183,direction_M3_minus_M2_log_loss_improvement,-0.00904544202542,,,
draw,183,M3_minus_M1_top_one_cohort_relative_bps,-13.1527381471,,,
draw,184,movement_M2_minus_M1_brier_improvement,-0.00102690260252,,,
draw,184,movement_M3_minus_M2_brier_improvement,-0.00106087129129,,,
draw,184,direction_M2_minus_M1_brier_improvement,0.00123801988045,,,
draw,184,direction_M3_minus_M2_brier_improvement,-0.00136284650622,,,
draw,184,movement_M2_minus_M1_log_loss_improvement,-0.00209601070503,,,
draw,184,movement_M3_minus_M2_log_loss_improvement,-0.00338628043034,,,
draw,184,direction_M2_minus_M1_log_loss_improvement,0.00131742799508,,,
draw,184,direction_M3_minus_M2_log_loss_improvement,-0.00314171720708,,,
draw,184,M3_minus_M1_top_one_cohort_relative_bps,25.388122178,,,
draw,185,movement_M2_minus_M1_brier_improvement,-0.00068920617711,,,
draw,185,movement_M3_minus_M2_brier_improvement,-0.00074855205657,,,
draw,185,direction_M2_minus_M1_brier_improvement,0.00288810655579,,,
draw,185,direction_M3_minus_M2_brier_improvement,-0.00276243996108,,,
draw,185,movement_M2_minus_M1_log_loss_improvement,-0.000313610290281,,,
draw,185,movement_M3_minus_M2_log_loss_improvement,-0.00218276238073,,,
draw,185,direction_M2_minus_M1_log_loss_improvement,0.00563959790062,,,
draw,185,direction_M3_minus_M2_log_loss_improvement,-0.00670963840249,,,
draw,185,M3_minus_M1_top_one_cohort_relative_bps,-20.7399360122,,,
draw,186,movement_M2_minus_M1_brier_improvement,-9.03088220031e-05,,,
draw,186,movement_M3_minus_M2_brier_improvement,-0.000696382259164,,,
draw,186,direction_M2_minus_M1_brier_improvement,-0.00317372348009,,,
draw,186,direction_M3_minus_M2_brier_improvement,-0.000193986833641,,,
draw,186,movement_M2_minus_M1_log_loss_improvement,0.00081424827018,,,
draw,186,movement_M3_minus_M2_log_loss_improvement,-0.0020366429511,,,
draw,186,direction_M2_minus_M1_log_loss_improvement,-0.00902535563165,,,
draw,186,direction_M3_minus_M2_log_loss_improvement,-0.000741447386097,,,
draw,186,M3_minus_M1_top_one_cohort_relative_bps,42.3613303256,,,
draw,187,movement_M2_minus_M1_brier_improvement,-0.00120812178262,,,
draw,187,movement_M3_minus_M2_brier_improvement,-0.000882142889777,,,
draw,187,direction_M2_minus_M1_brier_improvement,-0.00214273537005,,,
draw,187,direction_M3_minus_M2_brier_improvement,-0.00306544996956,,,
draw,187,movement_M2_minus_M1_log_loss_improvement,-0.00241747735152,,,
draw,187,movement_M3_minus_M2_log_loss_improvement,-0.00283369078565,,,
draw,187,direction_M2_minus_M1_log_loss_improvement,-0.0056793714629,,,
draw,187,direction_M3_minus_M2_log_loss_improvement,-0.00708161822767,,,
draw,187,M3_minus_M1_top_one_cohort_relative_bps,25.8454850098,,,
draw,188,movement_M2_minus_M1_brier_improvement,-0.00152098089747,,,
draw,188,movement_M3_minus_M2_brier_improvement,-0.000783585992844,,,
draw,188,direction_M2_minus_M1_brier_improvement,-0.00157684884538,,,
draw,188,direction_M3_minus_M2_brier_improvement,-0.00504773349867,,,
draw,188,movement_M2_minus_M1_log_loss_improvement,-0.00348364668917,,,
draw,188,movement_M3_minus_M2_log_loss_improvement,-0.00244714004589,,,
draw,188,direction_M2_minus_M1_log_loss_improvement,-0.0044492073729,,,
draw,188,direction_M3_minus_M2_log_loss_improvement,-0.0110453771274,,,
draw,188,M3_minus_M1_top_one_cohort_relative_bps,4.90205140116,,,
draw,189,movement_M2_minus_M1_brier_improvement,-0.000849088941902,,,
draw,189,movement_M3_minus_M2_brier_improvement,-0.00103497808478,,,
draw,189,direction_M2_minus_M1_brier_improvement,-0.00212067149915,,,
draw,189,direction_M3_minus_M2_brier_improvement,-0.00309443437841,,,
draw,189,movement_M2_minus_M1_log_loss_improvement,-0.00181220277983,,,
draw,189,movement_M3_minus_M2_log_loss_improvement,-0.00314877118311,,,
draw,189,direction_M2_minus_M1_log_loss_improvement,-0.00678102564762,,,
draw,189,direction_M3_minus_M2_log_loss_improvement,-0.00656531930653,,,
draw,189,M3_minus_M1_top_one_cohort_relative_bps,-2.17715897134,,,
draw,190,movement_M2_minus_M1_brier_improvement,-0.00119171690836,,,
draw,190,movement_M3_minus_M2_brier_improvement,-0.000704838825105,,,
draw,190,direction_M2_minus_M1_brier_improvement,-0.000826013471268,,,
draw,190,direction_M3_minus_M2_brier_improvement,-0.00262487040433,,,
draw,190,movement_M2_minus_M1_log_loss_improvement,-0.00286961315811,,,
draw,190,movement_M3_minus_M2_log_loss_improvement,-0.00178455640444,,,
draw,190,direction_M2_minus_M1_log_loss_improvement,-0.0030345633834,,,
draw,190,direction_M3_minus_M2_log_loss_improvement,-0.00693041245093,,,
draw,190,M3_minus_M1_top_one_cohort_relative_bps,53.3541196086,,,
draw,191,movement_M2_minus_M1_brier_improvement,-0.000673029801837,,,
draw,191,movement_M3_minus_M2_brier_improvement,-0.000915367690544,,,
draw,191,direction_M2_minus_M1_brier_improvement,0.000479110437616,,,
draw,191,direction_M3_minus_M2_brier_improvement,-0.0051683397065,,,
draw,191,movement_M2_minus_M1_log_loss_improvement,-0.00168786584235,,,
draw,191,movement_M3_minus_M2_log_loss_improvement,-0.00280755115182,,,
draw,191,direction_M2_minus_M1_log_loss_improvement,-0.00101526792028,,,
draw,191,direction_M3_minus_M2_log_loss_improvement,-0.0122105330557,,,
draw,191,M3_minus_M1_top_one_cohort_relative_bps,0.415634138197,,,
draw,192,movement_M2_minus_M1_brier_improvement,-0.000652699182231,,,
draw,192,movement_M3_minus_M2_brier_improvement,-0.000621352460862,,,
draw,192,direction_M2_minus_M1_brier_improvement,-0.000112771057566,,,
draw,192,direction_M3_minus_M2_brier_improvement,-0.0031459482855,,,
draw,192,movement_M2_minus_M1_log_loss_improvement,-0.000550456220781,,,
draw,192,movement_M3_minus_M2_log_loss_improvement,-0.00232556181539,,,
draw,192,direction_M2_minus_M1_log_loss_improvement,-0.00236844339411,,,
draw,192,direction_M3_minus_M2_log_loss_improvement,-0.00741123380404,,,
draw,192,M3_minus_M1_top_one_cohort_relative_bps,13.2214427311,,,
draw,193,movement_M2_minus_M1_brier_improvement,-0.00129012448102,,,
draw,193,movement_M3_minus_M2_brier_improvement,-0.000916905336232,,,
draw,193,direction_M2_minus_M1_brier_improvement,-0.00121885156643,,,
draw,193,direction_M3_minus_M2_brier_improvement,-0.00245575047158,,,
draw,193,movement_M2_minus_M1_log_loss_improvement,-0.00368620897168,,,
draw,193,movement_M3_minus_M2_log_loss_improvement,-0.00258022633628,,,
draw,193,direction_M2_minus_M1_log_loss_improvement,-0.00435734668459,,,
draw,193,direction_M3_minus_M2_log_loss_improvement,-0.00620884941419,,,
draw,193,M3_minus_M1_top_one_cohort_relative_bps,11.8412553761,,,
draw,194,movement_M2_minus_M1_brier_improvement,-0.00216870890243,,,
draw,194,movement_M3_minus_M2_brier_improvement,-0.000882006415861,,,
draw,194,direction_M2_minus_M1_brier_improvement,0.001530786629,,,
draw,194,direction_M3_minus_M2_brier_improvement,-0.00181956592537,,,
draw,194,movement_M2_minus_M1_log_loss_improvement,-0.00600140822171,,,
draw,194,movement_M3_minus_M2_log_loss_improvement,-0.00346157141509,,,
draw,194,direction_M2_minus_M1_log_loss_improvement,0.00226139757404,,,
draw,194,direction_M3_minus_M2_log_loss_improvement,-0.00402689122742,,,
draw,194,M3_minus_M1_top_one_cohort_relative_bps,0.74189212515,,,
draw,195,movement_M2_minus_M1_brier_improvement,-0.00116549454004,,,
draw,195,movement_M3_minus_M2_brier_improvement,-0.000915507486287,,,
draw,195,direction_M2_minus_M1_brier_improvement,-0.00196247419961,,,
draw,195,direction_M3_minus_M2_brier_improvement,-0.00147324866601,,,
draw,195,movement_M2_minus_M1_log_loss_improvement,-0.00257505486164,,,
draw,195,movement_M3_minus_M2_log_loss_improvement,-0.00281963954977,,,
draw,195,direction_M2_minus_M1_log_loss_improvement,-0.0053018241503,,,
draw,195,direction_M3_minus_M2_log_loss_improvement,-0.00373690739747,,,
draw,195,M3_minus_M1_top_one_cohort_relative_bps,-31.2412495884,,,
draw,196,movement_M2_minus_M1_brier_improvement,-0.00169702799985,,,
draw,196,movement_M3_minus_M2_brier_improvement,-0.000585937522303,,,
draw,196,direction_M2_minus_M1_brier_improvement,-0.00255961879561,,,
draw,196,direction_M3_minus_M2_brier_improvement,-0.00223680196367,,,
draw,196,movement_M2_minus_M1_log_loss_improvement,-0.00435607849927,,,
draw,196,movement_M3_minus_M2_log_loss_improvement,-0.00136595694387,,,
