experiment_model_version,data_snapshot_id,contract_hash,experiment_run_id,model_name,target_window_sessions,system_windows,no_activation_observations,multiple_activation_observations,no_activation_brier,multiple_activation_brier,period,forecast_session,observed_activations,top_one_correct,top_three_recall,mean_reciprocal_rank
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-02,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-03,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-07,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-08,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-09,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-10,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-11,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-14,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-15,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-16,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-17,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-18,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-21,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-22,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-23,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-24,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-25,1,False,0,0.25
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-28,1,False,0,0.25
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-29,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-30,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-07-31,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-01,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-04,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-05,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-06,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-07,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-08,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-11,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-12,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-13,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-14,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-15,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-18,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-19,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-20,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-21,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-22,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-25,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-26,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-27,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-28,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-08-29,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-02,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-03,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-04,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-05,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-08,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-09,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-10,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-11,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-12,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-15,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-16,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-17,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-18,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-19,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-22,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-23,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-24,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-25,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-26,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-29,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-09-30,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-01,1,False,0,0.25
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-02,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-03,1,False,0,0.25
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-06,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-07,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-08,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-09,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-10,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-13,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-14,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-15,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-16,1,False,1,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-17,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-20,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-21,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-22,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-23,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-24,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-27,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-28,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-29,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-30,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-10-31,1,False,1,0.333333333333
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-11-03,2,False,0.5,0.5
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-11-04,2,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-11-05,1,True,1,1
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-11-06,0,False,,0
directed_economic_loop_regime_rotation_v1.0.0,728b145c73c2f82fe2ba707a077a9ff52f597e065876ded40790f0818c5de684,f982891bfb8e3b539ed5f6816b71b94a92979b57ae8a29dd121cfa888805a813,directed-rotation-02cbec96e5441a5217116e74,,,,,,,,2025,2025-11-07,0,False,,0
