signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
short__compatibility_entropy_bin__diffuse__state_motif_2__3gt0__a0f943d03b,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>0""}]"
short__compatibility_entropy_bin__diffuse__state_motif_2__3gt1__73d9b2f7ed,SHORT,pairwise,2,72,55,19,43.6998788535,0.0387525562372,1,1,-0.3,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>1""}]"
short__compatibility_entropy_bin__diffuse__state_motif_2__5gt6__e04ff73fcb,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>6""}]"
short__compatibility_entropy_bin__diffuse__state_motif_3__3gt6gt3__8f81238ef7,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""3>6>3""}]"
short__compatibility_entropy_bin__diffuse__state_motif_3__4gt2gt4__e6e939de87,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>4""}]"
short__compatibility_entropy_bin__diffuse__stock_vs_universe_return_bin__below_minus_one_scale__5d3cc6f3cc,SHORT,pairwise,2,22,22,11,-40.7393506077,-0.0521565346719,1,1,-1.0267442612,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""diffuse""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__compatibility_entropy_bin__mixed__6710c14012,SHORT,univariate,1,1579,248,20,-12.2295452254,-0.0179288877146,0.847737618323,0.999955450325,-0.156545197641,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""}]"
short__compatibility_entropy_bin__mixed__current_state__2.0__172182d5e2,SHORT,pairwise,2,350,174,20,-13.950196541,-0.00124744376278,0.705514337514,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":2.0}]"
short__compatibility_entropy_bin__mixed__realised_volatility_bin__middle__typical_price_distance_bin__minus_one_to_zero__82fb8bfbb0,SHORT,three_condition,3,113,93,18,-28.4344154267,-0.0541677977451,0.978100457266,0.999955450325,-0.468970447183,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__compatibility_entropy_bin__mixed__state_motif_2__0gt3__a73fad734c,SHORT,pairwise,2,58,42,15,-21.0330871459,-0.0474543403145,1,1,-0.358793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>3""}]"
short__compatibility_entropy_bin__mixed__state_motif_2__2gt4__28a0c2ad9a,SHORT,pairwise,2,73,61,20,-45.7714283211,-0.00919264924223,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>4""}]"
short__compatibility_entropy_bin__mixed__state_motif_3__4gt2gt3__8d6bedd4de,SHORT,pairwise,2,22,21,14,-34.1536121251,-0.00670198921733,1,1,-0.358793456033,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""}]"
short__compatibility_entropy_bin__mixed__universe_breadth_bin__mixed__02ee71bf53,SHORT,pairwise,2,393,95,20,15.7319494099,0.032391233082,0.263831648693,0.999955450325,0.245992469051,True,False,"[""fdr_not_passed""]","[{""family"":""loop"",""feature"":""compatibility_entropy_bin"",""operator"":""=="",""value"":""mixed""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""mixed""}]"
short__compatibility_mass_bin__low__4ce1bd3864,SHORT,univariate,1,426,189,20,-26.1314540188,-0.0222803076125,0.965238308215,0.999955450325,-0.19236153115,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""low""}]"
short__compatibility_mass_bin__low__movement_permission__True__75982ad3cf,SHORT,pairwise,2,426,189,20,-26.1314540188,-0.0222803076125,0.965238308215,0.999955450325,-0.34236153115,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""low""},{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":true}]"
short__compatibility_mass_bin__low__return_12_bin__zero_to_plus_one__state_motif_2__6gt5__86e0e5b165,SHORT,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""low""},{""family"":""price_displacement"",""feature"":""return_12_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""6>5""}]"
short__compatibility_mass_bin__middle__95f5e2edea,SHORT,univariate,1,1836,248,20,-8.02366193544,-0.0113563762247,0.829324431961,0.999955450325,-0.153237900477,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""}]"
short__compatibility_mass_bin__middle__current_state__1.0__35937b33d0,SHORT,pairwise,2,411,185,20,-1.71544688126,-0.0111257892616,0.461175186146,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":1.0}]"
short__compatibility_mass_bin__middle__current_state__1.0__state_motif_3__4gt2gt3__f8b0206798,SHORT,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":1.0},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""}]"
short__compatibility_mass_bin__middle__departure_probability_bin__low__f916ffa517,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""departure_probability_bin"",""operator"":""=="",""value"":""low""}]"
short__compatibility_mass_bin__middle__opening_range_position_bin__above_range__e6c93d7c12,SHORT,pairwise,2,334,149,20,-6.99459042527,0.00282441252464,0.817173219905,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""above_range""}]"
short__compatibility_mass_bin__middle__previous_state__5.0__return_6_cross_sectional_rank_bin__top_20__cac64be57e,SHORT,three_condition,3,8,7,8,48.4698686391,0.163752556237,1,1,-0.591008502805,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":5.0},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
short__compatibility_mass_bin__middle__return_6_bin__above_plus_one_scale__d014f82f63,SHORT,pairwise,2,376,175,20,-43.6879751975,-0.0383751033372,0.874906333408,0.999955450325,-0.361453030501,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
short__compatibility_mass_bin__middle__return_6_bin__above_plus_one_scale__state_motif_2__2gt3__9f992da49f,SHORT,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>3""}]"
short__compatibility_mass_bin__middle__return_6_cross_sectional_rank_bin__top_20__a5fd16db00,SHORT,pairwise,2,315,185,20,-8.19088034761,0.0212922387769,0.456280600719,0.999955450325,-0.309587106826,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
short__compatibility_mass_bin__middle__session_return_bin__minus_one_to_zero__e449da77f1,SHORT,pairwise,2,193,125,20,-13.2998691211,0.0154364940611,0.711724677519,0.999955450325,-0.304389310955,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__compatibility_mass_bin__middle__session_return_bin__minus_one_to_zero__stock_vs_universe_return_bin__below_minus_one_sca__f2e93acbde,SHORT,three_condition,3,45,39,17,-18.2717296292,0.00541922290389,1,1,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""cross_sectional"",""feature"":""stock_vs_universe_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
short__compatibility_mass_bin__middle__state_age_bin__4_6__1cbbf665ca,SHORT,pairwise,2,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""4_6""}]"
short__compatibility_mass_bin__middle__state_age_bin__7_plus__stock_vs_market_return_bin__zero_to_plus_one__d739b3713c,SHORT,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
short__compatibility_mass_bin__middle__state_motif_2__1gt0__480a4f2938,SHORT,pairwise,2,67,57,12,1.6899495708,-0.0433369960016,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>0""}]"
short__compatibility_mass_bin__middle__state_motif_2__5gt7__d5d2e814b9,SHORT,pairwise,2,20,20,10,-50.064531859,-0.0112474437628,1,1,-0.62333713679,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>7""}]"
short__compatibility_mass_bin__middle__state_motif_3__0gt1gt0__106f4237bc,SHORT,pairwise,2,22,20,9,-14.2489732392,-0.143065625581,1,1,-0.458840779328,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""0>1>0""}]"
short__compatibility_mass_bin__middle__state_motif_3__1gt2gt1__05e51a51f2,SHORT,pairwise,2,48,41,16,-2.48903126787,-0.0445807770961,1,1,-0.337960122699,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>2>1""}]"
short__compatibility_mass_bin__middle__state_motif_3__4gt2gt4__68a8d318cc,SHORT,pairwise,2,47,42,17,-46.5663516757,-0.0569921246138,1,1,-0.326878562416,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatibility_mass_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>4""}]"
short__compatible_loop_count_bin__3_6__44c46ccf58,SHORT,univariate,1,976,239,20,-18.4995057,-0.0145261322874,0.935720036439,0.999955450325,-0.180104931443,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""}]"
short__compatible_loop_count_bin__3_6__current_state__2.0__return_12_cross_sectional_rank_bin__top_20__d3d55c35e2,SHORT,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":2.0},{""family"":""cross_sectional"",""feature"":""return_12_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
short__compatible_loop_count_bin__3_6__historical_activity_bin__low__2ed7d1dfac,SHORT,pairwise,2,338,161,20,-28.0953437546,-0.0145018816326,0.954871030214,0.999955450325,-0.323290497453,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""}]"
short__compatible_loop_count_bin__3_6__historical_activity_bin__low__same_orientation_repeat_bin__1__7d92f1d503,SHORT,three_condition,3,104,83,20,-49.5256328967,-0.0477859053012,0.979547093819,0.999955450325,-0.667385853619,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""low""},{""family"":""state_history"",""feature"":""same_orientation_repeat_bin"",""operator"":""=="",""value"":""1""}]"
short__compatible_loop_count_bin__3_6__historical_activity_bin__middle__scheduled_bars_remaining_bin__41__a3565b3c2b,SHORT,three_condition,3,154,100,20,-56.6968460081,-0.0716370541524,0.979836068628,0.999955450325,-0.52178046902,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""clock"",""feature"":""scheduled_bars_remaining_bin"",""operator"":""=="",""value"":""41""}]"
short__compatible_loop_count_bin__3_6__opening_range_position_bin__below_range__return_3_bin__minus_one_to_zero__26b658d259,SHORT,three_condition,3,38,35,16,-58.095775927,-0.0928263911312,1,1,-0.56142503498,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""price_location"",""feature"":""opening_range_position_bin"",""operator"":""=="",""value"":""below_range""},{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""}]"
short__compatible_loop_count_bin__3_6__previous_state__3.0__238676a708,SHORT,pairwise,2,188,119,20,-27.4272414432,-0.0144389331245,0.914827228636,0.999955450325,-0.353474307097,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""loop"",""feature"":""compatible_loop_count_bin"",""operator"":""=="",""value"":""3_6""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":3.0}]"
