signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-09,1,-250.83645874,-250.83645874
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-10,1,-233.121804427,-233.121804427
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-11,1,-10,-10
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-17,2,-60.6757811935,-30.3378905967
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-18,1,-144.035908762,-144.035908762
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-19,1,241.214242854,241.214242854
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-03-25,1,257.09104034,257.09104034
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-04-15,1,10.9594793181,10.9594793181
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-04-16,1,-203.810927227,-203.810927227
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-04-17,2,235.94441842,117.97220921
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-04-20,1,-313.821910828,-313.821910828
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-05-01,1,27.1499142111,27.1499142111
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-05-05,4,-1987.95262813,-496.988157032
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-05-11,1,103.847712754,103.847712754
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-05-26,1,247.083414972,247.083414972
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-06-02,1,-243.142368477,-243.142368477
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-06-04,2,-370.991173959,-185.495586979
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,session,2026-06-10,1,421.263763963,421.263763963
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,state_motif_3,5>7>5,215,4121.17788151,19.1682692163
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,AAL,1,-227.833284926,-227.833284926
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,AAOI,14,66.8250626736,4.7732187624
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,APLD,11,2859.0837659,259.916705991
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,ASTS,17,869.97299064,51.1748818023
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,CIFR,21,-148.512392964,-7.07201871259
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,HIMS,12,-128.309671703,-10.6924726419
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,IONQ,22,-467.455451192,-21.2479750542
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,IREN,11,-818.464663934,-74.4058785394
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,MARA,1,119.101667563,119.101667563
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,MP,9,-585.156945267,-65.017438363
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,MRNA,10,-717.025326033,-71.7025326033
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,MSTR,23,152.126129411,6.61417953962
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,NVTS,14,858.754287866,61.3395919905
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,QBTS,11,602.967915124,54.8152650113
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,RGTI,10,1440.42324937,144.042324937
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,RIOT,2,173.441290047,86.7206450234
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,RIVN,2,-70.7534208238,-35.3767104119
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,SMCI,16,646.789730439,40.4243581524
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,SOFI,2,329.207441098,164.603720549
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,symbol,WULF,6,-834.004491781,-139.00074863
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,current_state,5.0,501,-163.239401105,-0.325827147913
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,decision_clock,clock_12,256,4321.0418578,16.879069757
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,decision_clock,clock_36,245,-4484.28125891,-18.3031888119
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-01-18|clock_12,1,639.893218007,639.893218007
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-01-19|clock_36,1,-88.2925573178,-88.2925573178
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-01|clock_36,1,-71.9644017709,-71.9644017709
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-02|clock_36,1,-212.020808201,-212.020808201
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-06|clock_12,1,571.547359664,571.547359664
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-09|clock_12,1,15.8340506132,15.8340506132
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-09|clock_36,1,-423.214876033,-423.214876033
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-12|clock_12,1,-158.936170213,-158.936170213
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-12|clock_36,1,463.045365565,463.045365565
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-13|clock_36,2,57.3694656711,28.6847328356
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-14|clock_12,1,12.6889302862,12.6889302862
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-14|clock_36,2,-121.360699899,-60.6803499497
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-16|clock_12,1,25.5351862879,25.5351862879
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-16|clock_36,1,-80.0842530382,-80.0842530382
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-20|clock_36,1,-41.4896175626,-41.4896175626
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-23|clock_12,1,-338.954163786,-338.954163786
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-02-26|clock_36,1,-109.356076759,-109.356076759
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-04|clock_12,1,214.182050218,214.182050218
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-06|clock_36,1,347.213552273,347.213552273
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-07|clock_36,1,-441.034482759,-441.034482759
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-08|clock_12,1,440.285656072,440.285656072
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-11|clock_12,1,711.63015463,711.63015463
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-13|clock_36,1,337.222222222,337.222222222
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-14|clock_12,1,94.5359531802,94.5359531802
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-14|clock_36,1,-92.0123428576,-92.0123428576
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-15|clock_12,2,117.955853414,58.9779267071
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-18|clock_36,1,20.1545420279,20.1545420279
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-19|clock_36,1,-87.6892341842,-87.6892341842
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-22|clock_36,3,290.841351508,96.9471171692
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-27|clock_12,1,93.3591731266,93.3591731266
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-27|clock_36,1,-23.4849503398,-23.4849503398
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-03-28|clock_12,1,738.484848485,738.484848485
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-04-04|clock_36,1,329.315698697,329.315698697
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-04-08|clock_36,1,263.770814682,263.770814682
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-04-15|clock_36,1,26.7762028643,26.7762028643
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-04-23|clock_12,1,43.1008849558,43.1008849558
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-04-30|clock_12,1,-152.320599251,-152.320599251
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-02|clock_12,1,-119.999166667,-119.999166667
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-14|clock_12,3,-27.6144370729,-9.20481235764
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-21|clock_12,1,-468.386117825,-468.386117825
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-22|clock_12,1,75.7480831312,75.7480831312
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-24|clock_12,1,129.322432211,129.322432211
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-28|clock_12,1,100.294117647,100.294117647
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-29|clock_12,1,-223.023754638,-223.023754638
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-05-29|clock_36,1,-363.77375178,-363.77375178
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-03|clock_12,1,-364.880906829,-364.880906829
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-05|clock_12,1,164.563871694,164.563871694
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-05|clock_36,1,194.87366512,194.87366512
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-12|clock_12,1,2.79028132992,2.79028132992
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-18|clock_12,1,-10,-10
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-18|clock_36,1,-11.9561729603,-11.9561729603
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-20|clock_12,2,524.549272568,262.274636284
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-21|clock_36,1,-322.810763804,-322.810763804
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-25|clock_12,1,-66.4082254246,-66.4082254246
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-06-27|clock_12,1,-101.773652595,-101.773652595
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-01|clock_12,1,90.4036144578,90.4036144578
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-02|clock_36,1,-212.058060401,-212.058060401
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-11|clock_12,1,761.897445222,761.897445222
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-11|clock_36,2,-88.0024813433,-44.0012406716
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-12|clock_36,1,5.56498054475,5.56498054475
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-15|clock_12,1,-116.167841874,-116.167841874
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-16|clock_12,1,-186.916611366,-186.916611366
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-17|clock_12,1,162.74600128,162.74600128
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-18|clock_36,2,477.487617122,238.743808561
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-07-25|clock_12,1,-51.7972919117,-51.7972919117
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-08|clock_12,1,152.660537482,152.660537482
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-09|clock_36,2,-343.822105895,-171.911052947
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-20|clock_36,1,-126.527567061,-126.527567061
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-27|clock_12,1,80.9738344646,80.9738344646
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-29|clock_12,1,-136.189731107,-136.189731107
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-08-30|clock_12,1,654.657980456,654.657980456
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-03|clock_12,1,325.576148684,325.576148684
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-04|clock_12,2,-601.720651952,-300.860325976
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-04|clock_36,1,66.3940472539,66.3940472539
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-12|clock_12,1,-177.129990715,-177.129990715
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-13|clock_12,1,-66.8687527218,-66.8687527218
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-19|clock_36,1,224.996111581,224.996111581
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-23|clock_36,1,-32.7551723105,-32.7551723105
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-24|clock_36,3,-948.334313536,-316.111437845
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-26|clock_12,1,-218.968336786,-218.968336786
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-09-30|clock_12,1,7.49492703216,7.49492703216
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-08|clock_36,1,-33.9761611993,-33.9761611993
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-10|clock_12,1,-332.164948454,-332.164948454
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-14|clock_12,1,-176.219848055,-176.219848055
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-15|clock_12,1,30.7323862104,30.7323862104
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-16|clock_36,1,-187.954316069,-187.954316069
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-17|clock_12,1,-161.260504202,-161.260504202
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-18|clock_12,2,-731.388494778,-365.694247389
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-21|clock_36,2,49.4864015879,24.7432007939
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-22|clock_12,1,96.4973375932,96.4973375932
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-24|clock_12,1,228.552115708,228.552115708
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-25|clock_12,1,390,390
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-28|clock_36,2,-898.851211181,-449.425605591
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-29|clock_36,1,-39.7153024911,-39.7153024911
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-30|clock_12,1,1038.40618883,1038.40618883
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-30|clock_36,1,60.4592938653,60.4592938653
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-31|clock_12,3,374.590753097,124.863584366
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-10-31|clock_36,1,191.20732443,191.20732443
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-05|clock_12,1,-201.327940898,-201.327940898
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-06|clock_36,3,-159.104937623,-53.0349792076
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-07|clock_36,1,-109.826226276,-109.826226276
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-08|clock_12,1,220.142538976,220.142538976
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-08|clock_36,2,68.7449392713,34.3724696356
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-11|clock_12,2,104.089406484,52.044703242
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-11|clock_36,1,-597.274877651,-597.274877651
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-12|clock_12,1,68.5584269394,68.5584269394
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-12|clock_36,2,-30.3664659719,-15.183232986
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-13|clock_12,2,-249.738197695,-124.869098848
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-14|clock_36,1,-137.303100696,-137.303100696
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-18|clock_12,2,570.890309922,285.445154961
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-18|clock_36,1,328.989830508,328.989830508
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-19|clock_36,1,-168.870704275,-168.870704275
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-20|clock_12,1,65.6256883162,65.6256883162
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-20|clock_36,1,294.831300032,294.831300032
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-22|clock_36,1,-31.0750795857,-31.0750795857
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-25|clock_36,2,580.068238475,290.034119237
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-26|clock_36,2,405.95805432,202.97902716
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-27|clock_36,2,-408.346115318,-204.173057659
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-11-29|clock_12,1,60.7036625087,60.7036625087
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-03|clock_12,1,179.623381505,179.623381505
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-06|clock_36,1,146.171914043,146.171914043
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-09|clock_12,2,368.911106015,184.455553007
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-10|clock_12,1,-38.040276729,-38.040276729
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-10|clock_36,2,-321.004690758,-160.502345379
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-13|clock_12,1,89.715128124,89.715128124
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-17|clock_36,2,22.226887981,11.1134439905
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-18|clock_12,1,-311.852567118,-311.852567118
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-18|clock_36,2,816.020993368,408.010496684
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-20|clock_12,1,43.5574614708,43.5574614708
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-26|clock_12,1,-199.155154894,-199.155154894
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-27|clock_36,2,273.707124066,136.853562033
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2024-12-31|clock_12,3,1091.35575139,363.785250465
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-03|clock_12,2,26.0040421787,13.0020210893
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-06|clock_36,1,-69.7705581799,-69.7705581799
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-10|clock_12,1,141.065767243,141.065767243
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-14|clock_36,1,-512.51273116,-512.51273116
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-15|clock_36,2,-86.9016042131,-43.4508021066
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-17|clock_12,1,174.370783787,174.370783787
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-21|clock_12,4,-390.675464276,-97.6688660689
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-22|clock_36,1,-406.503313546,-406.503313546
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-23|clock_12,2,9.63277342052,4.81638671026
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-23|clock_36,2,-129.883834427,-64.9419172133
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-24|clock_12,1,-868.843537415,-868.843537415
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-28|clock_12,1,-12.25,-12.25
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-30|clock_12,1,-173.175349168,-173.175349168
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-01-31|clock_36,3,371.057840937,123.685946979
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-04|clock_36,1,-85.8196752385,-85.8196752385
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-05|clock_36,1,-321.590980816,-321.590980816
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,hindsight_episode,2025-02-06|clock_12,1,201.935241043,201.935241043
