signature_id,direction,period,stress,removed,rows,sessions,stocks,mean_directional_net_bps,median_directional_net_bps,directional_lift,positive_payoff_rate,profit_factor,maximum_drawdown_bps,positive_month_fraction,twice_cost_mean_net_bps,top_stock_absolute_contribution_share,top_month_absolute_contribution_share
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,remove_best_episode,2025-01-08|clock_36,181,100,17,-46.4605035682,-45.8096406121,-0.00221569687868,0.453038674033,0.730652909471,8506.91969396,0.181818181818,-56.4605035682,0.208184691344,0.353279134409
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,remove_best_month,2025-05,164,88,17,-40.0642784741,-44.2362023285,0.000307383153778,0.451219512195,0.764904957722,7501.82444027,0.1,-50.0642784741,0.224152544874,0.225060835294
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,remove_best_stock,NVTS,155,89,16,-47.194821619,-42.6627640448,-0.00792181959699,0.451612903226,0.725700579379,7318.37725316,0.0909090909091,-57.194821619,0.242872891044,0.258454507031
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,remove_top_five_episodes,2025-01-08|clock_36|2025-05-27|clock_12|2025-01-14|clock_36|2025-05-06|clock_36|2025-04-04|clock_36,177,98,17,-81.7344969168,-57.620409002,-0.013464084437,0.440677966102,0.536629414699,14467.0059543,0.0909090909091,-91.7344969168,0.225385309898,0.427195947074
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,remove_top_five_stocks,NVTS|IONQ|QBTS|HIMS|MRNA,101,72,12,-110.559012978,-75.0128884706,-0.0555250218899,0.405940594059,0.439907896489,11166.4603108,0.0909090909091,-120.559012978,0.321184055493,0.333125693577
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2025,twice_cost,,184,100,17,-33.1958322199,-47.3072356809,0.00588495869233,0.45652173913,0.810386537788,8038.37725316,0.0909090909091,-43.1958322199,0.209996806147,0.203868738953
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,adjacent_threshold_neighbour,compression_bin:normal->compressed,28,26,9,20.3720577729,-18.257581551,-0.00694290157743,0.464285714286,1.14367728337,2071.18696224,0.833333333333,10.3720577729,0.259095201759,0.382825183627
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,adjacent_threshold_neighbour,compression_bin:normal->expanded,5,5,3,138.068597562,27.2417704591,0.128771384137,0.6,6.7575894463,119.901391762,1,128.068597562,0.871093977463,0.491719031561
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,adjacent_threshold_neighbour,departure_probability_bin:low->middle,2150,121,19,-0.592929688559,1.58786425046,0.0106318492531,0.502790697674,0.993249586946,12358.0652056,0.5,-10.5929296886,0.161077644532,0.302815499658
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,coarse_clock_bin,kept:clock_12,20,19,8,-14.0414817104,83.2383402929,0.0940460380699,0.55,0.926157344004,2376.2835646,0.666666666667,-24.0414817104,0.211357165951,0.294003379236
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,coarse_clock_bin,kept:clock_36,20,19,12,122.609194543,147.252904418,0.213380909902,0.7,2.8878003232,723.558201789,0.666666666667,112.609194543,0.210226626031,0.368667536067
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,dead_band_1x_cost,,40,34,13,54.2838564162,94.2445928045,0.128888024883,0.625,1.42558508289,2391.99202331,0.5,44.2838564162,0.173291271122,0.294182692375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,dead_band_3x_cost,,40,34,13,54.2838564162,94.2445928045,0.174211286381,0.625,1.42558508289,2391.99202331,0.5,44.2838564162,0.173291271122,0.294182692375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,exclude_weakest_historical_activity_cohort,,40,34,13,54.2838564162,94.2445928045,0.141328011611,0.625,1.42558508289,2391.99202331,0.5,44.2838564162,0.173291271122,0.294182692375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,movement_permission_off,,40,34,13,54.2838564162,94.2445928045,0.151919682259,0.625,1.42558508289,2391.99202331,0.5,44.2838564162,0.173291271122,0.294182692375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,movement_permission_on,,0,0,0,,,,,,,,,,
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,one_bar_execution_delay_same_terminal,,40,34,13,47.4550531317,137.31232255,0.178104865585,0.65,1.36272581303,2575.69443248,0.5,37.4550531317,0.174571207435,0.261601920293
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,primary_cost,,40,34,13,54.2838564162,94.2445928045,0.153771384137,0.625,1.42558508289,2391.99202331,0.5,44.2838564162,0.173291271122,0.294182692375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,remove_best_episode,2026-03-09|clock_12,39,33,13,40.0968347462,90.2231340181,0.145728211993,0.615384615385,1.30649995172,2391.99202331,0.5,30.0968347462,0.184269401761,0.29815942494
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,2026,remove_best_month,2026-03,31,26,11,13.3428264679,90.2231340181,0.0952427056287,0.58064516129,1.0830769337,2391.99202331,0.4,3.34282646791,0.237965491796,0.379475443122
